,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.logr,activation.identity,0.3523,1.8887553,0.30049616,1.9939764,0,0.0001,1e-05,20,1,,,5.486926794052124
1,model_type.logr,activation.identity,0.36249998,1.8427365,0.3565541,1.8591299,1,0.0001,1e-05,20,1,,,8.8703932762146
2,model_type.logr,activation.identity,0.37269998,1.8185769,0.37245917,1.8232418,2,0.0001,1e-05,20,1,,,12.206894874572754
3,model_type.logr,activation.identity,0.38149998,1.7962399,0.3778409,1.8024718,3,0.0001,1e-05,20,1,,,15.73174524307251
4,model_type.logr,activation.identity,0.3798,1.7913142,0.38318262,1.7874172,4,0.0001,1e-05,20,1,,,19.020909309387207
5,model_type.logr,activation.identity,0.3813,1.7825422,0.3857034,1.7779305,5,0.0001,1e-05,20,1,,,22.4310302734375
6,model_type.logr,activation.identity,0.387,1.7774123,0.39140525,1.7676529,6,0.0001,1e-05,20,1,,,25.68925404548645
7,model_type.logr,activation.identity,0.3879,1.7666327,0.39580667,1.7606059,7,0.0001,1e-05,20,1,,,29.05081009864807
8,model_type.logr,activation.identity,0.3797,1.7862406,0.396907,1.7532734,8,0.0001,1e-05,20,1,,,32.45587420463562
9,model_type.logr,activation.identity,0.3829,1.7658777,0.39886764,1.7485905,9,0.0001,1e-05,20,1,,,35.822511196136475
10,model_type.logr,activation.identity,0.38599998,1.7648078,0.40040812,1.7439572,10,0.0001,1e-05,20,1,,,39.268606424331665
11,model_type.logr,activation.identity,0.3942,1.7511299,0.40360916,1.7380778,11,0.0001,1e-05,20,1,,,42.533196687698364
12,model_type.logr,activation.identity,0.39699998,1.7491713,0.40510964,1.7346762,12,0.0001,1e-05,20,1,,,45.764771938323975
13,model_type.logr,activation.identity,0.3969,1.7502358,0.40637004,1.7301348,13,0.0001,1e-05,20,1,,,49.39309096336365
14,model_type.logr,activation.identity,0.3963,1.7420394,0.40629002,1.7271509,14,0.0001,1e-05,20,1,,,52.803197145462036
15,model_type.logr,activation.identity,0.4001,1.7402616,0.40665013,1.7253889,15,0.0001,1e-05,20,1,,,56.17639112472534
16,model_type.logr,activation.identity,0.3958,1.7455951,0.41073143,1.7208931,16,0.0001,1e-05,20,1,,,59.572794675827026
