Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
eucl,relu,cifar10,0.4992999732494354,1.5214338302612305,0.6614250319693095,0.9807400364247735,0,0.01,1e-05,sgd,100,1,8.16602087020874
eucl,relu,cifar10,0.5051999688148499,1.5280927419662476,0.6657209079283888,0.9687345467717446,1,0.01,1e-05,sgd,100,1,16.421164989471436
eucl,relu,cifar10,0.4739999771118164,1.6560590267181396,0.6696371483375959,0.9559773589339098,2,0.01,1e-05,sgd,100,1,24.60933542251587
eucl,relu,cifar10,0.4991999864578247,1.530381441116333,0.6766903772378516,0.9428600725310538,3,0.01,1e-05,sgd,100,1,32.89793419837952
eucl,relu,cifar10,0.4875999987125397,1.6936115026474,0.676150895140665,0.9326266933737508,4,0.01,1e-05,sgd,100,1,41.07022166252136
eucl,relu,cifar10,0.49879997968673706,1.5967127084732056,0.6828644501278772,0.9199752505020717,5,0.01,1e-05,sgd,100,1,49.18552231788635
eucl,relu,cifar10,0.5015999674797058,1.5507441759109497,0.6872002877237852,0.9073710595555318,6,0.01,1e-05,sgd,100,1,57.49515748023987
eucl,relu,cifar10,0.5008000135421753,1.5526593923568726,0.6900975063938619,0.8960123922666321,7,0.01,1e-05,sgd,100,1,65.62656855583191
eucl,relu,cifar10,0.5054000020027161,1.5712698698043823,0.6936740728900256,0.8855045088721664,8,0.01,1e-05,sgd,100,1,73.92832970619202
eucl,relu,cifar10,0.4867999851703644,1.6206316947937012,0.6990688938618926,0.8768839185195201,9,0.01,1e-05,sgd,100,1,82.06904792785645
eucl,relu,cifar10,0.47859999537467957,1.7174339294433594,0.7010270140664961,0.8654156866128487,10,0.01,1e-05,sgd,100,1,90.22009229660034
eucl,relu,cifar10,0.48739999532699585,1.6406328678131104,0.704983216112532,0.8571485760419265,11,0.01,1e-05,sgd,100,1,98.43623757362366
eucl,relu,cifar10,0.49559998512268066,1.6230430603027344,0.7094789002557544,0.8429527561301771,12,0.01,1e-05,sgd,100,1,106.6571798324585
eucl,relu,cifar10,0.484499990940094,1.7378267049789429,0.7146539322250639,0.8329444803545237,13,0.01,1e-05,sgd,100,1,114.87808442115784
eucl,relu,cifar10,0.48240000009536743,1.7360891103744507,0.7143342391304348,0.82666669942229,14,0.01,1e-05,sgd,100,1,123.11328554153442
