,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.poincare,activation.dmelu,0.5118,1.6083882,0.5022512,1.743624,0,0.0001,1e-05,20,2,,,27.064368724822998
1,model_type.poincare,activation.dmelu,0.61219996,1.312254,0.7227855,1.0481122,1,0.0001,1e-05,20,2,,,53.0502552986145
2,model_type.poincare,activation.dmelu,0.6405,1.2038391,0.7739294,0.80727375,2,0.0001,1e-05,20,2,,,76.7133424282074
3,model_type.poincare,activation.dmelu,0.6623,1.1186012,0.794357,0.7096534,3,0.0001,1e-05,20,2,,,100.75376749038696
4,model_type.poincare,activation.dmelu,0.6735,1.0731857,0.80723053,0.6547428,4,0.0001,1e-05,20,2,,,123.2503514289856
5,model_type.poincare,activation.dmelu,0.6856,1.0301107,0.817536,0.6168338,5,0.0001,1e-05,20,2,,,147.99947667121887
6,model_type.poincare,activation.dmelu,0.6946,0.9961457,0.82495666,0.5878752,6,0.0001,1e-05,20,2,,,171.6924467086792
7,model_type.poincare,activation.dmelu,0.70199996,0.9724678,0.83257735,0.56405276,7,0.0001,1e-05,20,2,,,195.23597812652588
8,model_type.poincare,activation.dmelu,0.7076,0.9514486,0.8378802,0.5439503,8,0.0001,1e-05,20,2,,,220.96498489379883
9,model_type.poincare,activation.dmelu,0.71599996,0.9275618,0.84289956,0.5266544,9,0.0001,1e-05,20,2,,,245.4518985748291
10,model_type.poincare,activation.dmelu,0.7213,0.9106693,0.8471018,0.51116824,10,0.0001,1e-05,20,2,,,272.0953063964844
11,model_type.poincare,activation.dmelu,0.7256,0.89722675,0.850637,0.49789485,11,0.0001,1e-05,20,2,,,296.68083930015564
12,model_type.poincare,activation.dmelu,0.732,0.87808496,0.8548893,0.48538968,12,0.0001,1e-05,20,2,,,322.05739164352417
13,model_type.poincare,activation.dmelu,0.7338,0.8688088,0.85744065,0.47423893,13,0.0001,1e-05,20,2,,,347.8623342514038
14,model_type.poincare,activation.dmelu,0.73859996,0.8529319,0.8606257,0.46381658,14,0.0001,1e-05,20,2,,,369.38890409469604
15,model_type.poincare,activation.dmelu,0.7425,0.83981454,0.86359394,0.45402634,15,0.0001,1e-05,20,2,,,393.2652814388275
16,model_type.poincare,activation.dmelu,0.74579996,0.833275,0.8666122,0.44478852,16,0.0001,1e-05,20,2,,,416.8968050479889
17,model_type.poincare,activation.dmelu,0.74939996,0.8220521,0.8689634,0.43610117,17,0.0001,1e-05,20,2,,,441.5458652973175
18,model_type.poincare,activation.dmelu,0.7499,0.8148043,0.8713314,0.42777482,18,0.0001,1e-05,20,2,,,466.3399226665497
19,model_type.poincare,activation.dmelu,0.7531,0.8061166,0.87339914,0.41994318,19,0.0001,1e-05,20,2,,,491.56783747673035
20,model_type.poincare,activation.dmelu,0.75699997,0.7939106,0.87675095,0.41191337,20,0.0001,1e-05,20,2,,,516.9385735988617
