Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
eucl,relu,kmnist,0.8968999981880188,0.37571871280670166,0.9968516791044776,0.028120618345819588,0,0.01,1e-05,sgd,200,1,7.633657455444336
eucl,relu,kmnist,0.8960999846458435,0.3819229006767273,0.9971015458422174,0.027023212205040763,1,0.01,1e-05,sgd,200,1,15.366573333740234
eucl,relu,kmnist,0.8983999490737915,0.38182947039604187,0.9972348081023454,0.02602843192395077,2,0.01,1e-05,sgd,200,1,22.97664499282837
eucl,relu,kmnist,0.8980000019073486,0.38328081369400024,0.9975179904051172,0.0251499617267261,3,0.01,1e-05,sgd,200,1,30.73245334625244
eucl,relu,kmnist,0.8978999853134155,0.3824579417705536,0.9977012260127932,0.02419480545618045,4,0.01,1e-05,sgd,200,1,38.34932470321655
eucl,relu,kmnist,0.8968999981880188,0.3873724341392517,0.9978178304904051,0.02335982247000572,5,0.01,1e-05,sgd,200,1,45.91922402381897
eucl,relu,kmnist,0.8976999521255493,0.3852788209915161,0.9979510927505331,0.02262844529294812,6,0.01,1e-05,sgd,200,1,53.632691860198975
eucl,relu,kmnist,0.8986999988555908,0.38448476791381836,0.9980177238805971,0.021768501744285892,7,0.01,1e-05,sgd,200,1,61.210147857666016
eucl,relu,kmnist,0.897599995136261,0.38648906350135803,0.9983508795309168,0.020960227178006587,8,0.01,1e-05,sgd,200,1,68.98810386657715
eucl,relu,kmnist,0.8973000049591064,0.3909357190132141,0.9983342217484008,0.02027254570886167,9,0.01,1e-05,sgd,200,1,76.67294001579285
eucl,relu,kmnist,0.8980000019073486,0.3941069543361664,0.9986340618336887,0.01959224967936328,10,0.01,1e-05,sgd,200,1,84.30029678344727
eucl,relu,kmnist,0.899399995803833,0.3880382776260376,0.9987506663113006,0.018930268404917964,11,0.01,1e-05,sgd,200,1,92.03193807601929
eucl,relu,kmnist,0.8988999724388123,0.3907524049282074,0.9988006396588486,0.018347761370857227,12,0.01,1e-05,sgd,200,1,99.62341332435608
eucl,relu,kmnist,0.899399995803833,0.39419102668762207,0.9988672707889126,0.017737556117470625,13,0.01,1e-05,sgd,200,1,107.4005675315857
eucl,relu,kmnist,0.8992999792098999,0.3926037847995758,0.9989505597014925,0.017196655183581752,14,0.01,1e-05,sgd,200,1,114.9906644821167
