,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.halexnet,activation.relu,0.19542100694444445,2.2357151243421765,0.12546015,2.5046675,0,0.01,0.0005,123.3163673877716
1,model_type.halexnet,activation.relu,0.2787543402777778,2.0667339430914984,0.26604512,1.9501469,1,0.01,0.0005,242.26644372940063
2,model_type.halexnet,activation.relu,0.4051649305555556,1.6027017964257135,0.36693743,1.6945504,2,0.01,0.0005,362.1102285385132
3,model_type.halexnet,activation.relu,0.4712456597222222,1.4495746692021687,0.4330786,1.5366251,3,0.01,0.0005,482.7697513103485
4,model_type.halexnet,activation.relu,0.4703776041666667,1.440615216890971,0.481294,1.4178005,4,0.01,0.0005,602.9320740699768
5,model_type.halexnet,activation.relu,0.5753038194444444,1.1722402572631836,0.52388763,1.3173828,5,0.01,0.0005,724.1978569030762
6,model_type.halexnet,activation.relu,0.5625,1.246217515733507,0.5585787,1.228314,6,0.01,0.0005,844.4449653625488
7,model_type.halexnet,activation.relu,0.6104600694444444,1.0829316708776686,0.59274966,1.1371788,7,0.01,0.0005,964.1305441856384
8,model_type.halexnet,activation.relu,0.6463758680555556,0.9942155016793145,0.6240797,1.0571766,8,0.01,0.0005,1083.2738826274872
9,model_type.halexnet,activation.relu,0.65234375,0.9671884510252211,0.65064824,0.99032676,9,0.01,0.0005,1202.2995266914368
10,model_type.halexnet,activation.relu,0.6850043402777778,0.9257081151008606,0.67287534,0.92164767,10,0.01,0.0005,1322.0217590332031
11,model_type.halexnet,activation.relu,0.7134331597222222,0.8301870226860046,0.6955426,0.8689533,11,0.01,0.0005,1442.585464477539
12,model_type.halexnet,activation.relu,0.7318793402777778,0.7675189773241679,0.70980716,0.82616705,12,0.01,0.0005,1562.085296869278
13,model_type.halexnet,activation.relu,0.7559678819444444,0.7008871701028612,0.7255322,0.78566295,13,0.01,0.0005,1681.7328300476074
14,model_type.halexnet,activation.relu,0.7371961805555556,0.7788167132271661,0.74065703,0.7453748,14,0.01,0.0005,1800.6748847961426
15,model_type.halexnet,activation.relu,0.7781032986111112,0.6420884860886468,0.7521807,0.71260047,15,0.01,0.0005,1920.111073732376
16,model_type.halexnet,activation.relu,0.7643229166666666,0.6958668761783176,0.7609635,0.6855393,16,0.01,0.0005,2039.7169342041016
17,model_type.halexnet,activation.relu,0.7776692708333334,0.6460961964395311,0.7703065,0.65410423,17,0.01,0.0005,2158.0648999214172
18,model_type.halexnet,activation.relu,0.7879774305555556,0.6122459371884664,0.77918935,0.6339155,18,0.01,0.0005,2276.8330919742584
19,model_type.halexnet,activation.relu,0.7918836805555556,0.6033848325411478,0.78885245,0.6086365,19,0.01,0.0005,2395.8500995635986
20,model_type.halexnet,activation.relu,0.7868923611111112,0.6355673538313972,0.7952745,0.5848257,20,0.01,0.0005,2516.1628427505493
21,model_type.halexnet,activation.relu,0.8015407986111112,0.5748760104179382,0.8038572,0.5626965,21,0.01,0.0005,2634.7575554847717
22,model_type.halexnet,activation.relu,0.8132595486111112,0.5408134460449219,0.8077385,0.5472649,22,0.01,0.0005,2754.0290780067444
23,model_type.halexnet,activation.relu,0.8191189236111112,0.5337131056520674,0.81636125,0.5298223,23,0.01,0.0005,2873.03555059433
24,model_type.halexnet,activation.relu,0.8172743055555556,0.5428416000472175,0.81956226,0.5114457,24,0.01,0.0005,2992.5527851581573
25,model_type.halexnet,activation.relu,0.8089192708333334,0.5596135391129388,0.8287452,0.49365884,25,0.01,0.0005,3111.6226711273193
26,model_type.halexnet,activation.relu,0.8285590277777778,0.5077644818358951,0.8337068,0.4782213,26,0.01,0.0005,3231.9758381843567
27,model_type.halexnet,activation.relu,0.8266059027777778,0.5019325349065993,0.8367078,0.47042155,27,0.01,0.0005,3351.3479771614075
28,model_type.halexnet,activation.relu,0.8403862847222222,0.47025641798973083,0.8456506,0.44609922,28,0.01,0.0005,3470.238057374954
29,model_type.halexnet,activation.relu,0.826171875,0.5136686066786448,0.84863156,0.4338443,29,0.01,0.0005,3589.4500436782837
30,model_type.halexnet,activation.relu,0.8349609375,0.49612794982062447,0.8502921,0.42481408,30,0.01,0.0005,3709.3723316192627
31,model_type.halexnet,activation.relu,0.8424479166666666,0.4661146170563168,0.8574944,0.4110173,31,0.01,0.0005,3830.063549757004
32,model_type.halexnet,activation.relu,0.8459201388888888,0.45531053675545585,0.8628561,0.3976473,32,0.01,0.0005,3952.697596549988
33,model_type.halexnet,activation.relu,0.8463541666666666,0.4467589855194092,0.86681736,0.38722345,33,0.01,0.0005,4072.1361758708954
34,model_type.halexnet,activation.relu,0.8361545138888888,0.49076563782162136,0.8676776,0.38075435,34,0.01,0.0005,4191.1706483364105
