,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.halexnet,activation.relu,0.16927083333333334,2.2134546438852944,0.13454305,2.4067812,0,0.01,0.0005,145.03072571754456
1,model_type.halexnet,activation.relu,0.3448350694444444,1.7633803420596652,0.27536812,1.9397104,1,0.01,0.0005,263.5371162891388
2,model_type.halexnet,activation.relu,0.4136284722222222,1.5637880828645494,0.3693182,1.6871678,2,0.01,0.0005,381.6729896068573
3,model_type.halexnet,activation.relu,0.4393446180555556,1.5270313554339938,0.4364797,1.5336413,3,0.01,0.0005,500.7810854911804
4,model_type.halexnet,activation.relu,0.5129123263888888,1.3434779511557684,0.48357475,1.415788,4,0.01,0.0005,619.8782308101654
5,model_type.halexnet,activation.relu,0.564453125,1.2260109318627253,0.52724874,1.3102553,5,0.01,0.0005,738.6531825065613
6,model_type.halexnet,activation.relu,0.5866970486111112,1.1597241030799017,0.5644406,1.2159299,6,0.01,0.0005,857.6261942386627
7,model_type.halexnet,activation.relu,0.6284722222222222,1.0398254063394334,0.5965709,1.1297995,7,0.01,0.0005,976.9690659046173
8,model_type.halexnet,activation.relu,0.6711154513888888,0.9313638607660929,0.6262804,1.0499924,8,0.01,0.0005,1095.5653097629547
9,model_type.halexnet,activation.relu,0.6728515625,0.9290887713432312,0.65350914,0.9815689,9,0.01,0.0005,1213.3873155117035
10,model_type.halexnet,activation.relu,0.6571180555555556,1.0093636976348028,0.6767766,0.92182875,10,0.01,0.0005,1332.1990275382996
11,model_type.halexnet,activation.relu,0.7073567708333334,0.851064576043023,0.6933219,0.86910546,11,0.01,0.0005,1450.86514210701
12,model_type.halexnet,activation.relu,0.7215711805555556,0.7919750743442111,0.709367,0.82319844,12,0.01,0.0005,1569.2220108509064
13,model_type.halexnet,activation.relu,0.7365451388888888,0.7559730211893717,0.7254922,0.7815349,13,0.01,0.0005,1689.205489873886
14,model_type.halexnet,activation.relu,0.7485894097222222,0.7409322791629367,0.7403569,0.7441248,14,0.01,0.0005,1807.6518986225128
15,model_type.halexnet,activation.relu,0.7221137152777778,0.8071145415306091,0.75080025,0.7108069,15,0.01,0.0005,1926.3433649539948
16,model_type.halexnet,activation.relu,0.7703993055555556,0.6587758660316467,0.7637244,0.6782106,16,0.01,0.0005,2044.9979991912842
17,model_type.halexnet,activation.relu,0.7698567708333334,0.662890738911099,0.77040654,0.6581256,17,0.01,0.0005,2163.3995819091797
18,model_type.halexnet,activation.relu,0.7951388888888888,0.6028271516164144,0.78034973,0.629825,18,0.01,0.0005,2282.2050199508667
19,model_type.halexnet,activation.relu,0.7981770833333334,0.5925994316736857,0.7885323,0.6035273,19,0.01,0.0005,2400.4165720939636
20,model_type.halexnet,activation.relu,0.7993706597222222,0.5768377780914307,0.79795533,0.5830283,20,0.01,0.0005,2519.0715520381927
21,model_type.halexnet,activation.relu,0.7859157986111112,0.6315883265601264,0.80287695,0.5662939,21,0.01,0.0005,2637.218747854233
22,model_type.halexnet,activation.relu,0.8091362847222222,0.5592854387230344,0.8110995,0.54384255,22,0.01,0.0005,2756.383097887039
23,model_type.halexnet,activation.relu,0.8033854166666666,0.5676349269019233,0.8163412,0.5284171,23,0.01,0.0005,2875.0842010974884
24,model_type.halexnet,activation.relu,0.8282335069444444,0.5105469557974074,0.8222031,0.5094225,24,0.01,0.0005,2994.691492795944
25,model_type.halexnet,activation.relu,0.8101128472222222,0.5601191255781386,0.8297655,0.49415994,25,0.01,0.0005,3113.3392140865326
26,model_type.halexnet,activation.relu,0.8196614583333334,0.5275783174567752,0.8320463,0.47884244,26,0.01,0.0005,3231.703063726425
27,model_type.halexnet,activation.relu,0.8337673611111112,0.49670351876152885,0.8404089,0.45829955,27,0.01,0.0005,3350.7127635478973
