,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
17,model_type.halexnet,activation.relu,0.7569444444444444,0.7078837818569608,0.7693462,0.66412157,17,0.01,0.0005,2177.0814101696014
18,model_type.halexnet,activation.relu,0.7795138888888888,0.6535759965578715,0.7793494,0.6381238,18,0.01,0.0005,2294.9023399353027
19,model_type.halexnet,activation.relu,0.7776692708333334,0.6423542499542236,0.787412,0.6144158,19,0.01,0.0005,2412.727813720703
20,model_type.halexnet,activation.relu,0.7723524305555556,0.6684487660725912,0.79695505,0.59128624,20,0.01,0.0005,2531.1641590595245
21,model_type.halexnet,activation.relu,0.7947048611111112,0.6139789157443576,0.80087626,0.5743898,21,0.01,0.0005,2649.446291208267
22,model_type.halexnet,activation.relu,0.8083767361111112,0.5652992328008016,0.8069182,0.5523102,22,0.01,0.0005,2768.465752840042
23,model_type.halexnet,activation.relu,0.8133680555555556,0.5544824335310194,0.81412053,0.5326349,23,0.01,0.0005,2888.312477827072
24,model_type.halexnet,activation.relu,0.8226996527777778,0.5253177053398557,0.8194422,0.51678157,24,0.01,0.0005,3007.763090610504
25,model_type.halexnet,activation.relu,0.830078125,0.5092562966876559,0.8259843,0.50128806,25,0.01,0.0005,3126.2981333732605
26,model_type.halexnet,activation.relu,0.8213975694444444,0.5414661897553338,0.8287652,0.487155,26,0.01,0.0005,3245.1736974716187
27,model_type.halexnet,activation.relu,0.8221571180555556,0.524060371849272,0.837428,0.46837613,27,0.01,0.0005,3365.073226451874
28,model_type.halexnet,activation.relu,0.8172743055555556,0.5366906192567613,0.8411892,0.45698544,28,0.01,0.0005,3484.6358032226562
29,model_type.halexnet,activation.relu,0.8333333333333334,0.49398566285769147,0.8475912,0.43850923,29,0.01,0.0005,3604.031763315201
30,model_type.halexnet,activation.relu,0.8334418402777778,0.5046239462163713,0.8504521,0.42715922,30,0.01,0.0005,3723.1792752742767
31,model_type.halexnet,activation.relu,0.8302951388888888,0.4989723265171051,0.85455346,0.41751412,31,0.01,0.0005,3841.5811054706573
32,model_type.halexnet,activation.relu,0.8309461805555556,0.5102857616212633,0.859435,0.4055842,32,0.01,0.0005,3964.950828075409
33,model_type.halexnet,activation.relu,0.8379991319444444,0.4832725591129727,0.86303616,0.39305738,33,0.01,0.0005,4084.353813648224
34,model_type.halexnet,activation.relu,0.8414713541666666,0.48968539635340375,0.8691181,0.3803672,34,0.01,0.0005,4203.775279283524
35,model_type.halexnet,activation.relu,0.8366970486111112,0.5048238303926256,0.8725592,0.3693447,35,0.01,0.0005,4322.572838068008
36,model_type.halexnet,activation.relu,0.8308376736111112,0.5186004936695099,0.8762204,0.3540418,36,0.01,0.0005,4442.0864951610565
37,model_type.halexnet,activation.relu,0.8544921875,0.43925195270114475,0.8786812,0.35035887,37,0.01,0.0005,4560.631719589233
38,model_type.halexnet,activation.relu,0.8416883680555556,0.490439236164093,0.8810619,0.34012172,38,0.01,0.0005,4678.921089887619
39,model_type.halexnet,activation.relu,0.8523220486111112,0.4522414041890038,0.88614357,0.32720265,39,0.01,0.0005,4797.525074481964
40,model_type.halexnet,activation.relu,0.8409288194444444,0.4952584107716878,0.8881842,0.31920856,40,0.01,0.0005,4916.016953468323
41,model_type.halexnet,activation.relu,0.8424479166666666,0.4705781075689528,0.89036494,0.31646833,41,0.01,0.0005,5033.927668571472
42,model_type.halexnet,activation.relu,0.8490668402777778,0.4710942606131236,0.8955866,0.2986023,42,0.01,0.0005,5152.04896903038
43,model_type.halexnet,activation.relu,0.8562282986111112,0.43550504247347516,0.89762723,0.29574436,43,0.01,0.0005,5269.492322921753
44,model_type.halexnet,activation.relu,0.859375,0.42958761586083305,0.8992078,0.28614163,44,0.01,0.0005,5387.606495857239
45,model_type.halexnet,activation.relu,0.859375,0.4656682378715939,0.90166855,0.28113845,45,0.01,0.0005,5505.532789468765
46,model_type.halexnet,activation.relu,0.8434244791666666,0.4955015480518341,0.90476954,0.27597073,46,0.01,0.0005,5624.0253257751465
47,model_type.halexnet,activation.relu,0.8624131944444444,0.4296645356549157,0.90733033,0.2627646,47,0.01,0.0005,5742.689307689667
48,model_type.halexnet,activation.relu,0.8585069444444444,0.4406842125786675,0.9108715,0.2542717,48,0.01,0.0005,5860.995333909988
49,model_type.halexnet,activation.relu,0.8642578125,0.418220579624176,0.9107714,0.251644,49,0.01,0.0005,5979.122441291809
50,model_type.halexnet,activation.relu,0.8670789930555556,0.432712197303772,0.9144126,0.24138904,50,0.01,0.0005,6096.418639421463
51,model_type.halexnet,activation.relu,0.8549262152777778,0.46357154183917576,0.91667336,0.2358586,51,0.01,0.0005,6215.6033411026
52,model_type.halexnet,activation.relu,0.8639322916666666,0.42386167248090106,0.92049456,0.22844556,52,0.01,0.0005,6336.739853143692
53,model_type.halexnet,activation.relu,0.8631727430555556,0.4406663344966041,0.92261523,0.22378716,53,0.01,0.0005,6457.156121015549
54,model_type.halexnet,activation.relu,0.8631727430555556,0.4254854718844096,0.9222551,0.2201533,54,0.01,0.0005,6575.9748957157135
55,model_type.halexnet,activation.relu,0.8424479166666666,0.5342388020621406,0.9259963,0.20920804,55,0.01,0.0005,6695.289414405823
56,model_type.halexnet,activation.relu,0.8663194444444444,0.439553889963362,0.9272567,0.20703807,56,0.01,0.0005,6813.493317127228
57,model_type.halexnet,activation.relu,0.8657769097222222,0.4476051396793789,0.928197,0.2018594,57,0.01,0.0005,6932.548474311829
58,model_type.halexnet,activation.relu,0.865234375,0.435376869307624,0.92951745,0.2001029,58,0.01,0.0005,7052.021350860596
59,model_type.halexnet,activation.relu,0.8732638888888888,0.4211779004997677,0.9349192,0.18637328,59,0.01,0.0005,7171.007964849472
60,model_type.halexnet,activation.relu,0.8679470486111112,0.4266628060075972,0.93489915,0.18485403,60,0.01,0.0005,7289.632298946381
61,model_type.halexnet,activation.relu,0.8763020833333334,0.4139285021358066,0.9544054,0.13437523,61,0.01,0.0005,7408.662268877029
62,model_type.halexnet,activation.relu,0.8805338541666666,0.40649164385265774,0.9586668,0.12271171,62,0.01,0.0005,7527.675655603409
63,model_type.halexnet,activation.relu,0.8833550347222222,0.4024359881877899,0.9600672,0.11753984,63,0.01,0.0005,7645.688324213028
64,model_type.halexnet,activation.relu,0.880859375,0.41195136308670044,0.9615477,0.11459727,64,0.01,0.0005,7763.917856693268
65,model_type.halexnet,activation.relu,0.8822699652777778,0.4091145959165361,0.9623479,0.11217845,65,0.01,0.0005,7882.419669628143
66,model_type.halexnet,activation.relu,0.8835720486111112,0.40681767132547164,0.9618678,0.110019505,66,0.01,0.0005,8000.53631567955
67,model_type.halexnet,activation.relu,0.8815104166666666,0.4244378275341458,0.9641085,0.10683751,67,0.01,0.0005,8118.857913970947
68,model_type.halexnet,activation.relu,0.8827039930555556,0.41786818040741813,0.9638484,0.10561585,68,0.01,0.0005,8236.737411737442
69,model_type.halexnet,activation.relu,0.8812934027777778,0.43180384900834823,0.96334827,0.10495861,69,0.01,0.0005,8354.288211107254
70,model_type.halexnet,activation.relu,0.8802083333333334,0.4269603159692552,0.96518886,0.10422972,70,0.01,0.0005,8474.854495763779
71,model_type.halexnet,activation.relu,0.8816189236111112,0.43313338028060067,0.9653089,0.1012932,71,0.01,0.0005,8592.721148014069
72,model_type.halexnet,activation.relu,0.8841145833333334,0.42095617784394157,0.9646687,0.101574585,72,0.01,0.0005,8710.297802686691
73,model_type.halexnet,activation.relu,0.8825954861111112,0.43310220705138314,0.9675896,0.098366044,73,0.01,0.0005,8829.012683153152
74,model_type.halexnet,activation.relu,0.884765625,0.4310440123081207,0.9663092,0.09905692,74,0.01,0.0005,8947.757502555847
75,model_type.halexnet,activation.relu,0.8849826388888888,0.42024608453114826,0.96634924,0.09763411,75,0.01,0.0005,9066.884385108948
76,model_type.halexnet,activation.relu,0.8830295138888888,0.4363143973880344,0.9672295,0.0956011,76,0.01,0.0005,9186.123305559158
77,model_type.halexnet,activation.relu,0.8828125,0.4422384301821391,0.96804976,0.094006486,77,0.01,0.0005,9304.093844890594
