,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.halexnet,activation.relu,0.1508246527777778,2.307676818635729,0.13390285,2.4375937,0,0.01,0.0005,122.7350058555603
1,model_type.halexnet,activation.relu,0.2909071180555556,1.9323170052634344,0.24819942,1.995854,1,0.01,0.0005,242.217875957489
2,model_type.halexnet,activation.relu,0.3916015625,1.618250807126363,0.35147247,1.7347538,2,0.01,0.0005,363.25223302841187
3,model_type.halexnet,activation.relu,0.4626736111111111,1.4462971952226427,0.42235515,1.5631964,3,0.01,0.0005,484.69966292381287
4,model_type.halexnet,activation.relu,0.5295138888888888,1.2942373752593994,0.4700304,1.4457265,4,0.01,0.0005,607.3835520744324
5,model_type.halexnet,activation.relu,0.5743272569444444,1.195974628130595,0.51274407,1.339008,5,0.01,0.0005,726.1167297363281
6,model_type.halexnet,activation.relu,0.5883246527777778,1.1668008300993178,0.55009604,1.2471406,6,0.01,0.0005,844.0544769763947
7,model_type.halexnet,activation.relu,0.6256510416666666,1.0684980154037476,0.5888084,1.1561791,7,0.01,0.0005,967.4726274013519
8,model_type.halexnet,activation.relu,0.6316189236111112,1.0519619716538324,0.61351633,1.083259,8,0.01,0.0005,1091.852912902832
9,model_type.halexnet,activation.relu,0.6841362847222222,0.9139106935924954,0.6401849,1.0134454,9,0.01,0.0005,1210.9650285243988
10,model_type.halexnet,activation.relu,0.6650390625,0.9692540897263421,0.66519284,0.9479415,10,0.01,0.0005,1329.9471757411957
11,model_type.halexnet,activation.relu,0.7095269097222222,0.8365753690401713,0.6868598,0.88939756,11,0.01,0.0005,1449.252289533615
12,model_type.halexnet,activation.relu,0.7301432291666666,0.7786012490590414,0.70386523,0.8409899,12,0.01,0.0005,1569.5343940258026
13,model_type.halexnet,activation.relu,0.7396918402777778,0.7505274812380472,0.7199904,0.7969086,13,0.01,0.0005,1690.3823883533478
14,model_type.halexnet,activation.relu,0.7339409722222222,0.8035941587554084,0.7362156,0.7518595,14,0.01,0.0005,1809.3104145526886
15,model_type.halexnet,activation.relu,0.7236328125,0.8276431030697293,0.74933976,0.7223898,15,0.01,0.0005,1927.7432329654694
16,model_type.halexnet,activation.relu,0.7628038194444444,0.7047218216790093,0.76046336,0.688588,16,0.01,0.0005,2046.7048852443695
17,model_type.halexnet,activation.relu,0.7839626736111112,0.6388482252756754,0.77108675,0.65850085,17,0.01,0.0005,2168.1344277858734
18,model_type.halexnet,activation.relu,0.7922092013888888,0.6102301279703776,0.77948946,0.6334671,18,0.01,0.0005,2289.7474336624146
19,model_type.halexnet,activation.relu,0.7843967013888888,0.6265611913469102,0.78617156,0.6109749,19,0.01,0.0005,2408.410975933075
20,model_type.halexnet,activation.relu,0.7881944444444444,0.6231422424316406,0.7952945,0.5873195,20,0.01,0.0005,2528.173581600189
21,model_type.halexnet,activation.relu,0.7962239583333334,0.611875037352244,0.80173653,0.56672466,21,0.01,0.0005,2647.4437334537506
22,model_type.halexnet,activation.relu,0.7788628472222222,0.6567883359061347,0.8102993,0.5476268,22,0.01,0.0005,2765.966599702835
23,model_type.halexnet,activation.relu,0.8024088541666666,0.5935960544480218,0.8151208,0.5259274,23,0.01,0.0005,2887.081040620804
24,model_type.halexnet,activation.relu,0.8103298611111112,0.5576071937878927,0.8233235,0.5105802,24,0.01,0.0005,3006.0819568634033
25,model_type.halexnet,activation.relu,0.8138020833333334,0.5482922991116842,0.8265445,0.497313,25,0.01,0.0005,3125.532396554947
26,model_type.halexnet,activation.relu,0.8266059027777778,0.520358618762758,0.83456707,0.47847635,26,0.01,0.0005,3245.077041864395
27,model_type.halexnet,activation.relu,0.8268229166666666,0.5219534337520599,0.8382082,0.46504584,27,0.01,0.0005,3363.8574163913727
28,model_type.halexnet,activation.relu,0.8192274305555556,0.552562243408627,0.84328985,0.45055386,28,0.01,0.0005,3483.9052727222443
29,model_type.halexnet,activation.relu,0.8298611111111112,0.5150056415134006,0.84717107,0.43773162,29,0.01,0.0005,3604.9874992370605
30,model_type.halexnet,activation.relu,0.8186848958333334,0.5471644070413377,0.8513124,0.4277472,30,0.01,0.0005,3723.8995995521545
31,model_type.halexnet,activation.relu,0.8432074652777778,0.47301428847842747,0.85575384,0.4124687,31,0.01,0.0005,3846.5291659832
32,model_type.halexnet,activation.relu,0.7924262152777778,0.683114124668969,0.85955507,0.39713332,32,0.01,0.0005,3967.222762107849
33,model_type.halexnet,activation.relu,0.8269314236111112,0.5322229034370847,0.8648167,0.3897377,33,0.01,0.0005,4087.14559841156
34,model_type.halexnet,activation.relu,0.8426649305555556,0.4789525734053718,0.86953825,0.37591425,34,0.01,0.0005,4206.890657663345
35,model_type.halexnet,activation.relu,0.8530815972222222,0.4559997154606713,0.87289935,0.3659442,35,0.01,0.0005,4327.596876144409
36,model_type.halexnet,activation.relu,0.8460286458333334,0.46995541122224593,0.87638044,0.354321,36,0.01,0.0005,4446.534949064255
37,model_type.halexnet,activation.relu,0.8391927083333334,0.4785437650150723,0.87950146,0.34289026,37,0.01,0.0005,4566.389065504074
38,model_type.halexnet,activation.relu,0.8452690972222222,0.47070879737536114,0.8818022,0.34022394,38,0.01,0.0005,4685.479809522629
39,model_type.halexnet,activation.relu,0.8416883680555556,0.4786091513103909,0.8855634,0.3281504,39,0.01,0.0005,4805.461723089218
40,model_type.halexnet,activation.relu,0.8483072916666666,0.48372892207569546,0.8881242,0.31734598,40,0.01,0.0005,4924.610608816147
41,model_type.halexnet,activation.relu,0.8458116319444444,0.4844294653998481,0.8923656,0.31015062,41,0.01,0.0005,5044.00169968605
42,model_type.halexnet,activation.relu,0.8357204861111112,0.5197688970300887,0.8945463,0.3019403,42,0.01,0.0005,5163.01279091835
43,model_type.halexnet,activation.relu,0.8409288194444444,0.5107159680790372,0.8977073,0.29130772,43,0.01,0.0005,5282.543096542358
44,model_type.halexnet,activation.relu,0.8517795138888888,0.46820007430182564,0.90102834,0.2834063,44,0.01,0.0005,5402.0675365924835
45,model_type.halexnet,activation.relu,0.8481987847222222,0.5068426860703362,0.9040093,0.2773963,45,0.01,0.0005,5521.443078041077
46,model_type.halexnet,activation.relu,0.8566623263888888,0.46865932477845085,0.9050296,0.2716058,46,0.01,0.0005,5641.220701217651
47,model_type.halexnet,activation.relu,0.8712022569444444,0.4063473641872406,0.9287772,0.20862138,47,0.01,0.0005,5760.182564020157
48,model_type.halexnet,activation.relu,0.8702256944444444,0.41094353463914657,0.93517923,0.19108514,48,0.01,0.0005,5880.4302933216095
49,model_type.halexnet,activation.relu,0.8721788194444444,0.4233180781205495,0.93697983,0.18612443,49,0.01,0.0005,6001.658439874649
50,model_type.halexnet,activation.relu,0.8714192708333334,0.4213236603471968,0.93553936,0.1852495,50,0.01,0.0005,6120.531822919846
51,model_type.halexnet,activation.relu,0.8722873263888888,0.42111651102701825,0.9370599,0.18277687,51,0.01,0.0005,6239.181694507599
52,model_type.halexnet,activation.relu,0.8732638888888888,0.41886814104186165,0.9396407,0.17946012,52,0.01,0.0005,6358.352517604828
53,model_type.halexnet,activation.relu,0.8744574652777778,0.41586654053794014,0.93952066,0.17618564,53,0.01,0.0005,6477.60397362709
54,model_type.halexnet,activation.relu,0.873046875,0.42154091265466476,0.9389605,0.17691009,54,0.01,0.0005,6597.618607997894
55,model_type.halexnet,activation.relu,0.873046875,0.42037836379475063,0.9416813,0.17016555,55,0.01,0.0005,6717.744689941406
56,model_type.halexnet,activation.relu,0.8755425347222222,0.41575941774580216,0.9419214,0.16929682,56,0.01,0.0005,6837.149760246277
57,model_type.halexnet,activation.relu,0.8722873263888888,0.4350040422545539,0.94164133,0.1691598,57,0.01,0.0005,6955.935595989227
58,model_type.halexnet,activation.relu,0.8714192708333334,0.43698567814297146,0.94350195,0.16562697,58,0.01,0.0005,7074.9242260456085
59,model_type.halexnet,activation.relu,0.8746744791666666,0.4174020058578915,0.9433619,0.1637761,59,0.01,0.0005,7203.977533340454
60,model_type.halexnet,activation.relu,0.8728298611111112,0.4285103844271766,0.943802,0.1631765,60,0.01,0.0005,7322.549120426178
61,model_type.halexnet,activation.relu,0.8722873263888888,0.4350165327390035,0.943722,0.1633175,61,0.01,0.0005,7442.477682828903
