,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3073,1.939642,0.25236076,2.0535104,0,0.0001,1e-05,20,2,,
1,model_type.euclidean,activation.dmelu,0.3396,1.8684211,0.32256323,1.9008554,1,0.0001,1e-05,20,2,,
2,model_type.euclidean,activation.dmelu,0.3559,1.8297322,0.34615076,1.8511752,2,0.0001,1e-05,20,2,,
3,model_type.euclidean,activation.dmelu,0.3653,1.8037896,0.35827464,1.8164988,3,0.0001,1e-05,20,2,,
4,model_type.euclidean,activation.dmelu,0.3759,1.7789028,0.37111875,1.7873793,4,0.0001,1e-05,20,2,,
5,model_type.euclidean,activation.dmelu,0.38059998,1.7563272,0.3794214,1.7643609,5,0.0001,1e-05,20,2,,
6,model_type.euclidean,activation.dmelu,0.3883,1.7377621,0.384363,1.7456564,6,0.0001,1e-05,20,2,,
7,model_type.euclidean,activation.dmelu,0.39229998,1.7253733,0.39132524,1.7282912,7,0.0001,1e-05,20,2,,
8,model_type.euclidean,activation.dmelu,0.3947,1.7129441,0.3975672,1.7131037,8,0.0001,1e-05,20,2,,
9,model_type.euclidean,activation.dmelu,0.3978,1.7101506,0.40080824,1.7016696,9,0.0001,1e-05,20,2,,
10,model_type.euclidean,activation.dmelu,0.3989,1.6953733,0.40426937,1.6900212,10,0.0001,1e-05,20,2,,
11,model_type.euclidean,activation.dmelu,0.41009998,1.6901041,0.41009122,1.6786882,11,0.0001,1e-05,20,2,,
12,model_type.euclidean,activation.dmelu,0.4076,1.6883453,0.41201183,1.6689373,12,0.0001,1e-05,20,2,,
13,model_type.euclidean,activation.dmelu,0.4166,1.666575,0.41647327,1.660859,13,0.0001,1e-05,20,2,,
14,model_type.euclidean,activation.dmelu,0.41279998,1.6604573,0.4209747,1.6527486,14,0.0001,1e-05,20,2,,
15,model_type.euclidean,activation.dmelu,0.41709998,1.6564469,0.42325544,1.6452446,15,0.0001,1e-05,20,2,,
16,model_type.euclidean,activation.dmelu,0.422,1.65214,0.4240757,1.6371734,16,0.0001,1e-05,20,2,,
17,model_type.euclidean,activation.dmelu,0.4195,1.6467974,0.42909732,1.6307681,17,0.0001,1e-05,20,2,,
18,model_type.euclidean,activation.dmelu,0.4235,1.641058,0.4306178,1.6232302,18,0.0001,1e-05,20,2,,
19,model_type.euclidean,activation.dmelu,0.4262,1.6384869,0.4325784,1.6161559,19,0.0001,1e-05,20,2,,
20,model_type.euclidean,activation.dmelu,0.42299998,1.6291393,0.43667975,1.6110435,20,0.0001,1e-05,20,2,,
21,model_type.euclidean,activation.dmelu,0.42229998,1.639784,0.43637964,1.605662,21,0.0001,1e-05,20,2,,
22,model_type.euclidean,activation.dmelu,0.42729998,1.6270121,0.440581,1.5982786,22,0.0001,1e-05,20,2,,
23,model_type.euclidean,activation.dmelu,0.4303,1.615963,0.44106114,1.5941635,23,0.0001,1e-05,20,2,,
24,model_type.euclidean,activation.dmelu,0.42999998,1.6180371,0.4434219,1.5873652,24,0.0001,1e-05,20,2,,
25,model_type.euclidean,activation.dmelu,0.426,1.6074654,0.44414213,1.5839,25,0.0001,1e-05,20,2,,
26,model_type.euclidean,activation.dmelu,0.4279,1.611976,0.44664294,1.5773078,26,0.0001,1e-05,20,2,,
27,model_type.euclidean,activation.dmelu,0.42279997,1.6252435,0.44802338,1.5740632,27,0.0001,1e-05,20,2,,
28,model_type.euclidean,activation.dmelu,0.43039998,1.6134889,0.44818342,1.5711027,28,0.0001,1e-05,20,2,,
29,model_type.euclidean,activation.dmelu,0.4353,1.5964371,0.45052418,1.5647861,29,0.0001,1e-05,20,2,,
30,model_type.euclidean,activation.dmelu,0.43469998,1.5932567,0.45076424,1.561141,30,0.0001,1e-05,20,2,,
31,model_type.euclidean,activation.dmelu,0.4348,1.5889982,0.45418534,1.5574898,31,0.0001,1e-05,20,2,,
32,model_type.euclidean,activation.dmelu,0.44039997,1.5833452,0.45360515,1.553278,32,0.0001,1e-05,20,2,,
33,model_type.euclidean,activation.dmelu,0.4368,1.5851511,0.45554578,1.5497986,33,0.0001,1e-05,20,2,,
34,model_type.euclidean,activation.dmelu,0.44129997,1.5813874,0.45568582,1.5454408,34,0.0001,1e-05,20,2,,
35,model_type.euclidean,activation.dmelu,0.44079998,1.5798007,0.4572063,1.5428591,35,0.0001,1e-05,20,2,,
36,model_type.euclidean,activation.dmelu,0.43649998,1.58673,0.45932698,1.5394717,36,0.0001,1e-05,20,2,,
37,model_type.euclidean,activation.dmelu,0.4432,1.5732762,0.45956707,1.5374657,37,0.0001,1e-05,20,2,,
38,model_type.euclidean,activation.dmelu,0.4432,1.5813805,0.4597271,1.5331352,38,0.0001,1e-05,20,2,,
39,model_type.euclidean,activation.dmelu,0.44,1.5742247,0.4606474,1.5300115,39,0.0001,1e-05,20,2,,
40,model_type.euclidean,activation.dmelu,0.4376,1.5898501,0.46230793,1.5270705,40,0.0001,1e-05,20,2,,
41,model_type.euclidean,activation.dmelu,0.4441,1.5777663,0.4634683,1.5236067,41,0.0001,1e-05,20,2,,
42,model_type.euclidean,activation.dmelu,0.44739997,1.5643326,0.46194783,1.521375,42,0.0001,1e-05,20,2,,
43,model_type.euclidean,activation.dmelu,0.4481,1.5646198,0.4662492,1.5175662,43,0.0001,1e-05,20,2,,
44,model_type.euclidean,activation.dmelu,0.4491,1.5627502,0.46710947,1.5150903,44,0.0001,1e-05,20,2,,
45,model_type.euclidean,activation.dmelu,0.445,1.5771773,0.46776968,1.5128119,45,0.0001,1e-05,20,2,,
46,model_type.euclidean,activation.dmelu,0.45,1.5567937,0.4703505,1.5097786,46,0.0001,1e-05,20,2,,
47,model_type.euclidean,activation.dmelu,0.4495,1.5603498,0.47079065,1.50772,47,0.0001,1e-05,20,2,,
48,model_type.euclidean,activation.dmelu,0.449,1.5646707,0.46891004,1.5063502,48,0.0001,1e-05,20,2,,
49,model_type.euclidean,activation.dmelu,0.4524,1.5535403,0.47167093,1.5039957,49,0.0001,1e-05,20,2,,
50,model_type.euclidean,activation.dmelu,0.4504,1.5751246,0.47271127,1.5009419,50,0.0001,1e-05,20,2,,
51,model_type.euclidean,activation.dmelu,0.454,1.5507433,0.4724112,1.4979937,51,0.0001,1e-05,20,2,,
52,model_type.euclidean,activation.dmelu,0.45139998,1.5589213,0.47359154,1.4967357,52,0.0001,1e-05,20,2,,
53,model_type.euclidean,activation.dmelu,0.45029998,1.5554802,0.47349152,1.4942942,53,0.0001,1e-05,20,2,,
54,model_type.euclidean,activation.dmelu,0.4479,1.5558783,0.47557217,1.4901465,54,0.0001,1e-05,20,2,,
55,model_type.euclidean,activation.dmelu,0.44959998,1.5645609,0.47505203,1.4891332,55,0.0001,1e-05,20,2,,
56,model_type.euclidean,activation.dmelu,0.4459,1.5631806,0.47605234,1.4859178,56,0.0001,1e-05,20,2,,
57,model_type.euclidean,activation.dmelu,0.4567,1.5421606,0.47941342,1.4852213,57,0.0001,1e-05,20,2,,
58,model_type.euclidean,activation.dmelu,0.44779998,1.5494999,0.47925335,1.4825816,58,0.0001,1e-05,20,2,,
