,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3051,1.921387,0.26572505,2.0324078,0,0.0001,1e-05,20,2,,
1,model_type.euclidean,activation.dmelu,0.35459998,1.8391184,0.34168935,1.8685048,1,0.0001,1e-05,20,2,,
2,model_type.euclidean,activation.dmelu,0.36839998,1.7968019,0.36071542,1.8148787,2,0.0001,1e-05,20,2,,
3,model_type.euclidean,activation.dmelu,0.3705,1.7809008,0.37449983,1.7778705,3,0.0001,1e-05,20,2,,
4,model_type.euclidean,activation.dmelu,0.39299998,1.738768,0.38446304,1.7508664,4,0.0001,1e-05,20,2,,
5,model_type.euclidean,activation.dmelu,0.39519998,1.7198691,0.3903049,1.7281665,5,0.0001,1e-05,20,2,,
6,model_type.euclidean,activation.dmelu,0.39389998,1.7071071,0.39794734,1.7099257,6,0.0001,1e-05,20,2,,
7,model_type.euclidean,activation.dmelu,0.40649998,1.6891246,0.4035091,1.692463,7,0.0001,1e-05,20,2,,
8,model_type.euclidean,activation.dmelu,0.40899998,1.6770658,0.4103313,1.6775886,8,0.0001,1e-05,20,2,,
9,model_type.euclidean,activation.dmelu,0.41189998,1.6631734,0.41323224,1.664418,9,0.0001,1e-05,20,2,,
10,model_type.euclidean,activation.dmelu,0.419,1.6490886,0.41983435,1.6523407,10,0.0001,1e-05,20,2,,
11,model_type.euclidean,activation.dmelu,0.42049998,1.645186,0.42305538,1.6408815,11,0.0001,1e-05,20,2,,
12,model_type.euclidean,activation.dmelu,0.42319998,1.6371156,0.42569622,1.6317029,12,0.0001,1e-05,20,2,,
13,model_type.euclidean,activation.dmelu,0.4261,1.6281322,0.4293974,1.6217293,13,0.0001,1e-05,20,2,,
14,model_type.euclidean,activation.dmelu,0.4209,1.6376501,0.43449903,1.6121082,14,0.0001,1e-05,20,2,,
15,model_type.euclidean,activation.dmelu,0.4254,1.6134901,0.43587947,1.6030595,15,0.0001,1e-05,20,2,,
16,model_type.euclidean,activation.dmelu,0.43449998,1.6089789,0.43754002,1.5966274,16,0.0001,1e-05,20,2,,
17,model_type.euclidean,activation.dmelu,0.43379998,1.5986247,0.43926057,1.5888441,17,0.0001,1e-05,20,2,,
18,model_type.euclidean,activation.dmelu,0.4346,1.5915195,0.44258162,1.579733,18,0.0001,1e-05,20,2,,
19,model_type.euclidean,activation.dmelu,0.4367,1.5882504,0.44362196,1.5747106,19,0.0001,1e-05,20,2,,
20,model_type.euclidean,activation.dmelu,0.43789998,1.5773275,0.44602272,1.5679172,20,0.0001,1e-05,20,2,,
21,model_type.euclidean,activation.dmelu,0.43219998,1.5899662,0.44864357,1.5604084,21,0.0001,1e-05,20,2,,
22,model_type.euclidean,activation.dmelu,0.4398,1.5715206,0.45070422,1.5559244,22,0.0001,1e-05,20,2,,
23,model_type.euclidean,activation.dmelu,0.4445,1.566358,0.4528049,1.5499735,23,0.0001,1e-05,20,2,,
24,model_type.euclidean,activation.dmelu,0.4376,1.5687273,0.45464548,1.5450456,24,0.0001,1e-05,20,2,,
