,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.identity,0.6087,1.2729064,0.5939835,1.2747802,0,0.0001,1e-05,20,2,,,25.98578691482544
1,model_type.hyperbolic,activation.identity,0.66499996,1.1055183,0.7729456,0.7564782,1,0.0001,1e-05,20,2,,,47.91312527656555
2,model_type.hyperbolic,activation.identity,0.6853,1.0410249,0.8029616,0.6579284,2,0.0001,1e-05,20,2,,,71.22824835777283
3,model_type.hyperbolic,activation.identity,0.7018,0.9868631,0.817436,0.6104724,3,0.0001,1e-05,20,2,,,94.10485768318176
4,model_type.hyperbolic,activation.identity,0.70419997,0.9826629,0.82529014,0.5819003,4,0.0001,1e-05,20,2,,,117.235511302948
5,model_type.hyperbolic,activation.identity,0.71169996,0.95705646,0.83272743,0.5618204,5,0.0001,1e-05,20,2,,,140.39807176589966
6,model_type.hyperbolic,activation.identity,0.714,0.9495767,0.83682966,0.5460678,6,0.0001,1e-05,20,2,,,164.49785041809082
7,model_type.hyperbolic,activation.identity,0.71779996,0.93641144,0.84111524,0.5332892,7,0.0001,1e-05,20,2,,,187.118262052536
8,model_type.hyperbolic,activation.identity,0.71669996,0.94830716,0.8436499,0.5222573,8,0.0001,1e-05,20,2,,,212.3981795310974
9,model_type.hyperbolic,activation.identity,0.7238,0.9258917,0.84780216,0.51212806,9,0.0001,1e-05,20,2,,,234.4356644153595
10,model_type.hyperbolic,activation.identity,0.7238,0.91666514,0.8501034,0.5041539,10,0.0001,1e-05,20,2,,,258.45161390304565
11,model_type.hyperbolic,activation.identity,0.7237,0.92000544,0.8532384,0.49606487,11,0.0001,1e-05,20,2,,,281.50146675109863
12,model_type.hyperbolic,activation.identity,0.7224,0.92725664,0.85510606,0.48942903,12,0.0001,1e-05,20,2,,,304.3582329750061
13,model_type.hyperbolic,activation.identity,0.73149997,0.9098959,0.85722387,0.48428243,13,0.0001,1e-05,20,2,,,327.85008788108826
14,model_type.hyperbolic,activation.identity,0.7244,0.9320539,0.8591749,0.47904846,14,0.0001,1e-05,20,2,,,351.7481346130371
15,model_type.hyperbolic,activation.identity,0.7294,0.9118999,0.8610092,0.47451702,15,0.0001,1e-05,20,2,,,374.77094411849976
16,model_type.hyperbolic,activation.identity,0.73289996,0.90421736,0.8618763,0.46997175,16,0.0001,1e-05,20,2,,,397.71322751045227
17,model_type.hyperbolic,activation.identity,0.7313,0.91187197,0.8627601,0.4658751,17,0.0001,1e-05,20,2,,,421.6010661125183
18,model_type.hyperbolic,activation.identity,0.7333,0.90329236,0.8638774,0.4622036,18,0.0001,1e-05,20,2,,,443.350510597229
19,model_type.hyperbolic,activation.identity,0.73429996,0.89170325,0.8652114,0.4591792,19,0.0001,1e-05,20,2,,,466.4394521713257
20,model_type.hyperbolic,activation.identity,0.74219996,0.87261164,0.86591184,0.45560881,20,0.0001,1e-05,20,2,,,489.37817883491516
