,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.identity,0.59889996,1.2961235,0.6076741,1.2423933,0,0.0001,1e-05,20,2,,,26.566144466400146
1,model_type.hyperbolic,activation.identity,0.6396,1.1731527,0.76892674,0.76787156,1,0.0001,1e-05,20,2,,,50.20853066444397
2,model_type.hyperbolic,activation.identity,0.6716,1.0841316,0.7993263,0.66494554,2,0.0001,1e-05,20,2,,,72.76137900352478
3,model_type.hyperbolic,activation.identity,0.6818,1.0483466,0.81568503,0.61220855,3,0.0001,1e-05,20,2,,,95.85142350196838
4,model_type.hyperbolic,activation.identity,0.6878,1.0145402,0.8256904,0.5808225,4,0.0001,1e-05,20,2,,,119.26271224021912
5,model_type.hyperbolic,activation.identity,0.69839996,0.98705965,0.8319604,0.5594257,5,0.0001,1e-05,20,2,,,142.90850448608398
6,model_type.hyperbolic,activation.identity,0.7005,0.9819868,0.8368797,0.5444912,6,0.0001,1e-05,20,2,,,166.2407157421112
7,model_type.hyperbolic,activation.identity,0.7108,0.95682746,0.84076506,0.5313877,7,0.0001,1e-05,20,2,,,188.77531838417053
8,model_type.hyperbolic,activation.identity,0.7143,0.9491045,0.8435332,0.5218294,8,0.0001,1e-05,20,2,,,211.5060122013092
9,model_type.hyperbolic,activation.identity,0.7157,0.9412088,0.84650147,0.51228964,9,0.0001,1e-05,20,2,,,234.3073115348816
10,model_type.hyperbolic,activation.identity,0.7151,0.9488928,0.8489361,0.5040654,10,0.0001,1e-05,20,2,,,258.16192603111267
11,model_type.hyperbolic,activation.identity,0.7223,0.9234707,0.8507037,0.49650207,11,0.0001,1e-05,20,2,,,280.79004526138306
12,model_type.hyperbolic,activation.identity,0.7215,0.9222843,0.8533718,0.48965737,12,0.0001,1e-05,20,2,,,304.20971751213074
13,model_type.hyperbolic,activation.identity,0.7233,0.9180067,0.854439,0.48342884,13,0.0001,1e-05,20,2,,,328.2269241809845
14,model_type.hyperbolic,activation.identity,0.7227,0.9205754,0.8560232,0.47699702,14,0.0001,1e-05,20,2,,,352.0680274963379
15,model_type.hyperbolic,activation.identity,0.7251,0.9035081,0.8581077,0.47158447,15,0.0001,1e-05,20,2,,,375.741224527359
16,model_type.hyperbolic,activation.identity,0.7195,0.9361152,0.85984194,0.46633518,16,0.0001,1e-05,20,2,,,398.38873386383057
17,model_type.hyperbolic,activation.identity,0.72639996,0.89953035,0.86097586,0.4612892,17,0.0001,1e-05,20,2,,,421.5895948410034
18,model_type.hyperbolic,activation.identity,0.728,0.89755887,0.8628935,0.45612895,18,0.0001,1e-05,20,2,,,444.39432668685913
19,model_type.hyperbolic,activation.identity,0.72889996,0.9015488,0.86439437,0.45171538,19,0.0001,1e-05,20,2,,,468.54742884635925
20,model_type.hyperbolic,activation.identity,0.7298,0.90156347,0.86506134,0.44711304,20,0.0001,1e-05,20,2,,,492.4794590473175
21,model_type.hyperbolic,activation.identity,0.7313,0.893563,0.86629534,0.44277626,21,0.0001,1e-05,20,2,,,516.8842551708221
22,model_type.hyperbolic,activation.identity,0.7341,0.88382286,0.8681797,0.43870223,22,0.0001,1e-05,20,2,,,540.6135308742523
23,model_type.hyperbolic,activation.identity,0.7342,0.89412737,0.86931366,0.4341587,23,0.0001,1e-05,20,2,,,563.3603489398956
24,model_type.hyperbolic,activation.identity,0.7382,0.8724726,0.8710312,0.43106174,24,0.0001,1e-05,20,2,,,586.2142939567566
25,model_type.hyperbolic,activation.identity,0.73789996,0.88099766,0.8723486,0.4271323,25,0.0001,1e-05,20,2,,,609.4209110736847
26,model_type.hyperbolic,activation.identity,0.73759997,0.88029563,0.87306565,0.42348108,26,0.0001,1e-05,20,2,,,632.8049821853638
27,model_type.hyperbolic,activation.identity,0.7412,0.8705841,0.8745998,0.41994336,27,0.0001,1e-05,20,2,,,656.9727306365967
28,model_type.hyperbolic,activation.identity,0.73859996,0.87734646,0.87573373,0.41622064,28,0.0001,1e-05,20,2,,,680.5985264778137
29,model_type.hyperbolic,activation.identity,0.7439,0.8632869,0.87660086,0.41265216,29,0.0001,1e-05,20,2,,,703.9839735031128
30,model_type.hyperbolic,activation.identity,0.74369997,0.8702972,0.87810165,0.40942866,30,0.0001,1e-05,20,2,,,727.6910586357117
