,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
28,model_type.alexnet,0.7491776315789473,0.6664526337071469,0.827443,0.44848305,28,0.01,0.0005,7560.492474555969
29,model_type.alexnet,0.7574527138157895,0.6396818851169787,0.82832164,0.44556817,29,0.01,0.0005,7820.851898908615
30,model_type.alexnet,0.7723067434210527,0.5889805492601896,0.8291019,0.4428523,30,0.01,0.0005,8083.835072994232
31,model_type.alexnet,0.7727693256578947,0.6021605353606375,0.8310251,0.43934897,31,0.01,0.0005,8346.004347801208
32,model_type.alexnet,0.7646998355263158,0.6359702129113046,0.83140606,0.43681204,32,0.01,0.0005,8607.471986293793
33,model_type.alexnet,0.7705592105263158,0.6064760339887518,0.8330896,0.43428797,33,0.01,0.0005,8869.319010019302
34,model_type.alexnet,0.7690172697368421,0.5968378813643205,0.83329237,0.43310907,34,0.01,0.0005,9131.85883808136
35,model_type.alexnet,0.7729235197368421,0.595637067368156,0.83457655,0.43020597,35,0.01,0.0005,9396.161789894104
36,model_type.alexnet,0.7520559210526315,0.6559986691725882,0.83481,0.42744803,36,0.01,0.0005,9657.735643863678
37,model_type.alexnet,0.749743009868421,0.6899361924121254,0.8352524,0.42567143,37,0.01,0.0005,9921.348722696304
38,model_type.alexnet,0.7760074013157895,0.5888660487375761,0.8368991,0.42292166,38,0.01,0.0005,10183.176599264145
39,model_type.alexnet,0.7520559210526315,0.6672924694262052,0.8383184,0.41982847,39,0.01,0.0005,10441.331313848495
40,model_type.alexnet,0.7584292763157895,0.6398188471794128,0.83897585,0.41820952,40,0.01,0.0005,10701.210460662842
41,model_type.alexnet,0.7621299342105263,0.6225144925870394,0.8398668,0.41572684,41,0.01,0.0005,10963.483528137207
42,model_type.alexnet,0.7661903782894737,0.6079999710384169,0.839449,0.4139833,42,0.01,0.0005,11256.934258699417
43,model_type.alexnet,0.7675267269736842,0.6114248570642973,0.841366,0.4111696,43,0.01,0.0005,11584.157068014145
44,model_type.alexnet,0.755859375,0.6383181277074312,0.841366,0.40877417,44,0.01,0.0005,11842.294445514679
45,model_type.alexnet,0.7737458881578947,0.5852706024521276,0.84293896,0.40655833,45,0.01,0.0005,12100.59698677063
46,model_type.alexnet,0.7727693256578947,0.595365750162225,0.84379303,0.40445212,46,0.01,0.0005,12363.026469707489
47,model_type.alexnet,0.7543174342105263,0.6441637026636224,0.8447331,0.40178207,47,0.01,0.0005,12620.294926404953
48,model_type.alexnet,0.7663959703947368,0.6240585038536474,0.84672385,0.39924413,48,0.01,0.0005,12879.708305597305
49,model_type.alexnet,0.7590974506578947,0.6380428640465987,0.8464044,0.3974339,49,0.01,0.0005,13136.43961429596
50,model_type.alexnet,0.7518503289473685,0.6560086545191313,0.8467853,0.3958883,50,0.01,0.0005,13397.01875448227
51,model_type.alexnet,0.7482524671052632,0.6712861531659177,0.8487515,0.3927457,51,0.01,0.0005,13653.79674911499
52,model_type.alexnet,0.7504111842105263,0.7102917903348019,0.8484934,0.3906574,52,0.01,0.0005,13913.429285049438
53,model_type.alexnet,0.7635690789473685,0.6431722484136883,0.8502384,0.38659477,53,0.01,0.0005,14171.136061906815
54,model_type.alexnet,0.7622327302631579,0.6394491572129098,0.8507054,0.38526866,54,0.01,0.0005,14432.773312330246
55,model_type.alexnet,0.7479440789473685,0.6811465495511105,0.8517376,0.38319743,55,0.01,0.0005,14696.92242527008
56,model_type.alexnet,0.7245579769736842,0.741705176077391,0.853415,0.38052335,56,0.01,0.0005,14959.779685020447
57,model_type.alexnet,0.7549342105263158,0.671458645870811,0.867977,0.34124494,57,0.01,0.0005,15313.93205833435
58,model_type.alexnet,0.7582750822368421,0.660872779394451,0.8707543,0.33490223,58,0.01,0.0005,15582.592997074127
59,model_type.alexnet,0.760022615131579,0.6605552654517325,0.8729908,0.3303624,59,0.01,0.0005,15847.072180271149
