Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
h_plusplus,relu,cifar10,0.09999999403953552,2.3029186725616455,0.09646739130434782,2.303328775383932,0,0.01,1e-05,sgd,200,4,19.518185138702393
h_plusplus,relu,cifar10,0.09999999403953552,2.3036746978759766,0.10018382352941177,2.303075974554662,1,0.01,1e-05,sgd,200,4,39.345354318618774
h_plusplus,relu,cifar10,0.09999999403953552,2.3028135299682617,0.09800591432225064,2.3031639814986598,2,0.01,1e-05,sgd,200,4,58.13509726524353
h_plusplus,relu,cifar10,0.1006999984383583,2.3032796382904053,0.10148257672634271,2.3029981150346646,3,0.01,1e-05,sgd,200,4,77.12719464302063
h_plusplus,relu,cifar10,0.09999999403953552,2.302781105041504,0.0976062979539642,2.303088143658455,4,0.01,1e-05,sgd,200,4,95.78456330299377
h_plusplus,relu,cifar10,0.09999999403953552,2.3026304244995117,0.10160246163682865,2.302786305127546,5,0.01,1e-05,sgd,200,4,115.38569378852844
h_plusplus,relu,cifar10,0.1793999969959259,2.202420234680176,0.1382872442455243,2.2759368187936064,6,0.01,1e-05,sgd,200,4,134.2354872226715
h_plusplus,relu,cifar10,0.17549999058246613,2.1302900314331055,0.17131553708439898,2.155744644382116,7,0.01,1e-05,sgd,200,4,153.075275182724
h_plusplus,relu,cifar10,0.16619999706745148,2.1660966873168945,0.17121563299232737,2.1404861713309424,8,0.01,1e-05,sgd,200,4,171.48484683036804
h_plusplus,relu,cifar10,0.1525999903678894,2.2007641792297363,0.17037643861892582,2.1474969298638347,9,0.01,1e-05,sgd,200,4,190.93618822097778
h_plusplus,relu,cifar10,0.16279999911785126,2.1463027000427246,0.16188459079283887,2.164431849708947,10,0.01,1e-05,sgd,200,4,210.49884462356567
h_plusplus,relu,cifar10,0.10599999874830246,2.291454792022705,0.12799712276214834,2.2444545923901336,11,0.01,1e-05,sgd,200,4,229.44190216064453
h_plusplus,relu,cifar10,0.10639999806880951,2.2890419960021973,0.10412004475703325,2.2901726092219046,12,0.01,1e-05,sgd,200,4,248.61052703857422
h_plusplus,relu,cifar10,0.11099999397993088,2.279435396194458,0.10473945012787723,2.289071423928146,13,0.01,1e-05,sgd,200,4,267.42331314086914
h_plusplus,relu,cifar10,0.10040000081062317,2.302716016769409,0.1052389705882353,2.293532097431095,14,0.01,1e-05,sgd,200,4,286.38252782821655
h_plusplus,relu,cifar10,0.09999999403953552,2.302196741104126,0.10006393861892583,2.3025921043532582,15,0.01,1e-05,sgd,200,4,304.910373210907
h_plusplus,relu,cifar10,0.09999999403953552,2.3021299839019775,0.10010390025575447,2.302471535894877,16,0.01,1e-05,sgd,200,4,324.3799264431
h_plusplus,relu,cifar10,0.09999999403953552,2.302244186401367,0.0984255115089514,2.3022641730125604,17,0.01,1e-05,sgd,200,4,343.68885469436646
h_plusplus,relu,cifar10,0.10040000081062317,2.302069664001465,0.09950447570332481,2.302176356315613,18,0.01,1e-05,sgd,200,4,362.8149869441986
h_plusplus,relu,cifar10,0.10040000081062317,2.3017020225524902,0.09910485933503836,2.3019433460577066,19,0.01,1e-05,sgd,200,4,382.0090730190277
h_plusplus,relu,cifar10,0.10089999437332153,2.3013901710510254,0.10104299872122763,2.3013834822208374,20,0.01,1e-05,sgd,200,4,400.81915497779846
h_plusplus,relu,cifar10,0.10109999775886536,2.300952672958374,0.09690696930946291,2.3015096556500096,21,0.01,1e-05,sgd,200,4,419.3589174747467
