,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.dmelu,0.3715,1.7941687,0.32420376,1.907826,0,0.0001,1e-05,100,1,,,19.8452308177948
1,model_type.hyperbolic,activation.dmelu,0.3929,1.7380866,0.381182,1.7707998,1,0.0001,1e-05,100,1,,,36.031349897384644
2,model_type.hyperbolic,activation.dmelu,0.4037,1.6966547,0.4040693,1.7127326,2,0.0001,1e-05,100,1,,,52.29812979698181
3,model_type.hyperbolic,activation.dmelu,0.401,1.7011449,0.42161492,1.6625208,3,0.0001,1e-05,100,1,,,69.89797139167786
4,model_type.hyperbolic,activation.dmelu,0.4192,1.6411184,0.43183818,1.6308085,4,0.0001,1e-05,100,1,,,86.88553524017334
5,model_type.hyperbolic,activation.dmelu,0.43989998,1.6046932,0.44474232,1.6003435,5,0.0001,1e-05,100,1,,,104.69159889221191
6,model_type.hyperbolic,activation.dmelu,0.44689998,1.5815685,0.45234475,1.5759503,6,0.0001,1e-05,100,1,,,121.06346464157104
7,model_type.hyperbolic,activation.dmelu,0.45589998,1.5731306,0.45824665,1.5581151,7,0.0001,1e-05,100,1,,,135.6003701686859
8,model_type.hyperbolic,activation.dmelu,0.45679998,1.556081,0.4650888,1.5398576,8,0.0001,1e-05,100,1,,,153.40283107757568
9,model_type.hyperbolic,activation.dmelu,0.461,1.5436695,0.4700304,1.5225075,9,0.0001,1e-05,100,1,,,168.82076287269592
10,model_type.hyperbolic,activation.dmelu,0.464,1.5357344,0.4762724,1.510803,10,0.0001,1e-05,100,1,,,185.1097629070282
11,model_type.hyperbolic,activation.dmelu,0.4678,1.5175853,0.47859314,1.4949272,11,0.0001,1e-05,100,1,,,201.21533465385437
12,model_type.hyperbolic,activation.dmelu,0.46789998,1.5115888,0.4837948,1.4831331,12,0.0001,1e-05,100,1,,,216.91965246200562
13,model_type.hyperbolic,activation.dmelu,0.46829998,1.5152528,0.4878961,1.470164,13,0.0001,1e-05,100,1,,,232.37477040290833
14,model_type.hyperbolic,activation.dmelu,0.47419998,1.4962002,0.4943982,1.461354,14,0.0001,1e-05,100,1,,,249.43438816070557
15,model_type.hyperbolic,activation.dmelu,0.4692,1.4972775,0.4962188,1.4483678,15,0.0001,1e-05,100,1,,,265.3508620262146
