,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.euclidean,activation.dmelu,,0.4370986,0.9916181,,0.522973,0,0.01,0.0001,20,2,,,10
1,model_type.euclidean,activation.dmelu,,0.38665745,0.87718546,,0.4257584,1,0.01,0.0001,20,2,,,10
2,model_type.euclidean,activation.dmelu,,0.35448876,0.8042064,,0.3594735,2,0.01,0.0001,20,2,,,10
3,model_type.euclidean,activation.dmelu,,0.33298707,0.7554268,,0.31513298,3,0.01,0.0001,20,2,,,10
4,model_type.euclidean,activation.dmelu,,0.3142803,0.71298796,,0.28468722,4,0.01,0.0001,20,2,,,10
5,model_type.euclidean,activation.dmelu,,0.2918013,0.6619913,,0.26035598,5,0.01,0.0001,20,2,,,10
6,model_type.euclidean,activation.dmelu,,0.26336005,0.5974684,,0.23535073,6,0.01,0.0001,20,2,,,10
7,model_type.euclidean,activation.dmelu,,0.2306093,0.5231688,,0.2070784,7,0.01,0.0001,20,2,,,10
8,model_type.euclidean,activation.dmelu,,0.19779727,0.44873023,,0.17689945,8,0.01,0.0001,20,2,,,10
9,model_type.euclidean,activation.dmelu,,0.17066257,0.38717145,,0.14836127,9,0.01,0.0001,20,2,,,10
10,model_type.euclidean,activation.dmelu,,0.15472843,0.35102266,,0.12578869,10,0.01,0.0001,20,2,,,10
11,model_type.euclidean,activation.dmelu,,0.15298276,0.34706238,,0.113105275,11,0.01,0.0001,20,2,,,10
12,model_type.euclidean,activation.dmelu,,0.16244784,0.3685352,,0.11183405,12,0.01,0.0001,20,2,,,10
13,model_type.euclidean,activation.dmelu,,0.17491113,0.39680988,,0.11849244,13,0.01,0.0001,20,2,,,10
14,model_type.euclidean,activation.dmelu,,0.1832672,0.4157668,,0.12627517,14,0.01,0.0001,20,2,,,10
15,model_type.euclidean,activation.dmelu,,0.18469162,0.41899827,,0.1306427,15,0.01,0.0001,20,2,,,10
16,model_type.euclidean,activation.dmelu,,0.17942959,0.40706062,,0.13059458,16,0.01,0.0001,20,2,,,10
17,model_type.euclidean,activation.dmelu,,0.16973728,0.3850723,,0.12659599,17,0.01,0.0001,20,2,,,10
18,model_type.euclidean,activation.dmelu,,0.15866603,0.35995564,,0.11992382,18,0.01,0.0001,20,2,,,10
19,model_type.euclidean,activation.dmelu,,0.14870061,0.33734772,,0.11230707,19,0.01,0.0001,20,2,,,10
20,model_type.euclidean,activation.dmelu,,0.14127497,0.32050166,,0.10531974,20,0.01,0.0001,20,2,,,10
21,model_type.euclidean,activation.dmelu,,0.13686457,0.31049606,,0.10011076,21,0.01,0.0001,20,2,,,10
22,model_type.euclidean,activation.dmelu,,0.13517243,0.3066572,,0.097247764,22,0.01,0.0001,20,2,,,10
23,model_type.euclidean,activation.dmelu,,0.13537538,0.3071176,,0.09659099,23,0.01,0.0001,20,2,,,10
24,model_type.euclidean,activation.dmelu,,0.1364467,0.30954805,,0.0973697,24,0.01,0.0001,20,2,,,10
25,model_type.euclidean,activation.dmelu,,0.13747646,0.3118842,,0.098508164,25,0.01,0.0001,20,2,,,10
26,model_type.euclidean,activation.dmelu,,0.13788284,0.31280613,,0.099036954,26,0.01,0.0001,20,2,,,10
27,model_type.euclidean,activation.dmelu,,0.13746493,0.31185803,,0.09838621,27,0.01,0.0001,20,2,,,10
28,model_type.euclidean,activation.dmelu,,0.13632482,0.30927154,,0.09647642,28,0.01,0.0001,20,2,,,10
29,model_type.euclidean,activation.dmelu,,0.1347273,0.30564734,,0.09362762,29,0.01,0.0001,20,2,,,10
30,model_type.euclidean,activation.dmelu,,0.13295378,0.30162388,,0.09036829,30,0.01,0.0001,20,2,,,10
31,model_type.euclidean,activation.dmelu,,0.1311896,0.2976216,,0.08722594,31,0.01,0.0001,20,2,,,10
32,model_type.euclidean,activation.dmelu,,0.12946765,0.29371512,,0.084556095,32,0.01,0.0001,20,2,,,10
33,model_type.euclidean,activation.dmelu,,0.12768829,0.2896784,,0.08245919,33,0.01,0.0001,20,2,,,10
34,model_type.euclidean,activation.dmelu,,0.12571216,0.28519526,,0.08081009,34,0.01,0.0001,20,2,,,10
35,model_type.euclidean,activation.dmelu,,0.12347053,0.28010982,,0.0793834,35,0.01,0.0001,20,2,,,10
36,model_type.euclidean,activation.dmelu,,0.12101654,0.27454263,,0.077998,36,0.01,0.0001,20,2,,,10
37,model_type.euclidean,activation.dmelu,,0.11847846,0.26878464,,0.076588236,37,0.01,0.0001,20,2,,,10
38,model_type.euclidean,activation.dmelu,,0.11596315,0.26307833,,0.0751628,38,0.01,0.0001,20,2,,,10
39,model_type.euclidean,activation.dmelu,,0.1134946,0.25747806,,0.07370728,39,0.01,0.0001,20,2,,,10
40,model_type.euclidean,activation.dmelu,,0.111052945,0.25193885,,0.072140954,40,0.01,0.0001,20,2,,,10
41,model_type.euclidean,activation.dmelu,,0.10867138,0.24653593,,0.07037786,41,0.01,0.0001,20,2,,,10
42,model_type.euclidean,activation.dmelu,,0.10646462,0.24152958,,0.06843001,42,0.01,0.0001,20,2,,,10
43,model_type.euclidean,activation.dmelu,,0.104553744,0.23719451,,0.06642678,43,0.01,0.0001,20,2,,,10
44,model_type.euclidean,activation.dmelu,,0.102976166,0.23361555,,0.06452153,44,0.01,0.0001,20,2,,,10
45,model_type.euclidean,activation.dmelu,,0.10164987,0.23060668,,0.06279456,45,0.01,0.0001,20,2,,,10
46,model_type.euclidean,activation.dmelu,,0.100406,0.22778478,,0.061222956,46,0.01,0.0001,20,2,,,10
47,model_type.euclidean,activation.dmelu,,0.0990656,0.2247439,,0.05971938,47,0.01,0.0001,20,2,,,10
48,model_type.euclidean,activation.dmelu,,0.097511776,0.22121884,,0.058199693,48,0.01,0.0001,20,2,,,10
49,model_type.euclidean,activation.dmelu,,0.095718876,0.2171514,,0.05662786,49,0.01,0.0001,20,2,,,10
50,model_type.euclidean,activation.dmelu,,0.093733564,0.21264744,,0.055030994,50,0.01,0.0001,20,2,,,10
51,model_type.euclidean,activation.dmelu,,0.0916262,0.2078666,,0.053458635,51,0.01,0.0001,20,2,,,10
52,model_type.euclidean,activation.dmelu,,0.08945387,0.20293836,,0.051930293,52,0.01,0.0001,20,2,,,10
53,model_type.euclidean,activation.dmelu,,0.0872622,0.19796626,,0.050419513,53,0.01,0.0001,20,2,,,10
54,model_type.euclidean,activation.dmelu,,0.085103594,0.19306917,,0.048893042,54,0.01,0.0001,20,2,,,10
55,model_type.euclidean,activation.dmelu,,0.08303341,0.18837269,,0.04736321,55,0.01,0.0001,20,2,,,10
56,model_type.euclidean,activation.dmelu,,0.081078045,0.18393667,,0.045889184,56,0.01,0.0001,20,2,,,10
57,model_type.euclidean,activation.dmelu,,0.079210326,0.1796995,,0.04452104,57,0.01,0.0001,20,2,,,10
58,model_type.euclidean,activation.dmelu,,0.07737269,0.17553057,,0.043248896,58,0.01,0.0001,20,2,,,10
59,model_type.euclidean,activation.dmelu,,0.07553846,0.17136934,,0.042019006,59,0.01,0.0001,20,2,,,10
60,model_type.euclidean,activation.dmelu,,0.07374618,0.16730332,,0.04079611,60,0.01,0.0001,20,2,,,10
61,model_type.euclidean,activation.dmelu,,0.07206512,0.16348961,,0.039598826,61,0.01,0.0001,20,2,,,10
62,model_type.euclidean,activation.dmelu,,0.07052879,0.16000423,,0.038462244,62,0.01,0.0001,20,2,,,10
63,model_type.euclidean,activation.dmelu,,0.06912057,0.1568095,,0.037380386,63,0.01,0.0001,20,2,,,10
64,model_type.euclidean,activation.dmelu,,0.067812584,0.15384215,,0.036316443,64,0.01,0.0001,20,2,,,10
65,model_type.euclidean,activation.dmelu,,0.06658455,0.15105619,,0.035262324,65,0.01,0.0001,20,2,,,10
66,model_type.euclidean,activation.dmelu,,0.06540247,0.14837447,,0.034257162,66,0.01,0.0001,20,2,,,10
67,model_type.euclidean,activation.dmelu,,0.06421206,0.14567387,,0.033338424,67,0.01,0.0001,20,2,,,10
68,model_type.euclidean,activation.dmelu,,0.06298013,0.14287907,,0.032498747,68,0.01,0.0001,20,2,,,10
69,model_type.euclidean,activation.dmelu,,0.06173002,0.14004302,,0.031707514,69,0.01,0.0001,20,2,,,10
