Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
lorentz,relu,kmnist,0.8378999829292297,0.6691861748695374,0.9832256130063965,0.06817038770867333,0,0.01,1e-05,sgd,40,2,10.572667121887207
lorentz,relu,kmnist,0.8488999605178833,0.6296713352203369,0.9839252398720683,0.06707513872543966,1,0.01,1e-05,sgd,40,2,21.820810556411743
lorentz,relu,kmnist,0.8445000052452087,0.6495026350021362,0.9838086353944563,0.06580523639070446,2,0.01,1e-05,sgd,40,2,32.39679503440857
lorentz,relu,kmnist,0.8407999873161316,0.6604888439178467,0.984308368869936,0.064561001650159,3,0.01,1e-05,sgd,40,2,43.15063738822937
lorentz,relu,kmnist,0.8455999493598938,0.6489437818527222,0.9848081023454158,0.06364041676065688,4,0.01,1e-05,sgd,40,2,53.82211208343506
lorentz,relu,kmnist,0.838699996471405,0.6742438673973083,0.9850079957356077,0.06209159893458332,5,0.01,1e-05,sgd,40,2,64.440265417099
lorentz,relu,kmnist,0.8414999842643738,0.6645903587341309,0.9858742004264393,0.060503567041737885,6,0.01,1e-05,sgd,40,2,75.29845690727234
lorentz,relu,kmnist,0.8445999622344971,0.6668163537979126,0.9860407782515992,0.05948271191935105,7,0.01,1e-05,sgd,40,2,86.12328910827637
lorentz,relu,kmnist,0.8399999737739563,0.6795847415924072,0.986507196162047,0.05838040613220818,8,0.01,1e-05,sgd,40,2,97.01129102706909
lorentz,relu,kmnist,0.8434999585151672,0.6708350777626038,0.9870402452025586,0.05704257847033322,9,0.01,1e-05,sgd,40,2,107.80987787246704
lorentz,relu,kmnist,0.8447999954223633,0.6718028783798218,0.9873567430703625,0.05553083364039596,10,0.01,1e-05,sgd,40,2,118.60755014419556
lorentz,relu,kmnist,0.8414999842643738,0.6830945014953613,0.9877731876332623,0.054996637357915164,11,0.01,1e-05,sgd,40,2,129.7791006565094
lorentz,relu,kmnist,0.8410999774932861,0.6939014792442322,0.9879397654584222,0.053914885262527794,12,0.01,1e-05,sgd,40,2,140.61677742004395
lorentz,relu,kmnist,0.8413999676704407,0.6918245553970337,0.9880063965884861,0.05284506070247885,13,0.01,1e-05,sgd,40,2,151.53612971305847
lorentz,relu,kmnist,0.8395999670028687,0.7073916792869568,0.988222947761194,0.05200517988716091,14,0.01,1e-05,sgd,40,2,162.27205610275269
lorentz,relu,kmnist,0.8416999578475952,0.6973177194595337,0.9892057569296375,0.05048540524089896,15,0.01,1e-05,sgd,40,2,173.26444554328918
