,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3594,1.8447694,0.31746158,1.9322841,0,0.0001,1e-05,100,1,,
1,model_type.euclidean,activation.dmelu,0.36929998,1.7924547,0.3684379,1.8083631,1,0.0001,1e-05,100,1,,
2,model_type.euclidean,activation.dmelu,0.3946,1.7452453,0.38610354,1.7637085,2,0.0001,1e-05,100,1,,
3,model_type.euclidean,activation.dmelu,0.40179998,1.7126608,0.3987276,1.7260555,3,0.0001,1e-05,100,1,,
4,model_type.euclidean,activation.dmelu,0.3992,1.7024953,0.41135162,1.6928133,4,0.0001,1e-05,100,1,,
5,model_type.euclidean,activation.dmelu,0.4231,1.6526748,0.42269525,1.6583377,5,0.0001,1e-05,100,1,,
6,model_type.euclidean,activation.dmelu,0.4335,1.6266226,0.43489918,1.6305308,6,0.0001,1e-05,100,1,,
7,model_type.euclidean,activation.dmelu,0.43559998,1.6117697,0.44294176,1.6056957,7,0.0001,1e-05,100,1,,
8,model_type.euclidean,activation.dmelu,0.449,1.5789417,0.450044,1.5834901,8,0.0001,1e-05,100,1,,
9,model_type.euclidean,activation.dmelu,0.4421,1.5833025,0.45478553,1.5692223,9,0.0001,1e-05,100,1,,
10,model_type.euclidean,activation.dmelu,0.4502,1.5725261,0.46368837,1.5495509,10,0.0001,1e-05,100,1,,
11,model_type.euclidean,activation.dmelu,0.4632,1.5435513,0.46668935,1.5365593,11,0.0001,1e-05,100,1,,
12,model_type.euclidean,activation.dmelu,0.4635,1.5363264,0.47439182,1.5215834,12,0.0001,1e-05,100,1,,
13,model_type.euclidean,activation.dmelu,0.4696,1.5363141,0.47741276,1.5112923,13,0.0001,1e-05,100,1,,
14,model_type.euclidean,activation.dmelu,0.46179998,1.5299541,0.4822143,1.4976621,14,0.0001,1e-05,100,1,,
15,model_type.euclidean,activation.dmelu,0.4687,1.5159572,0.48493516,1.4858166,15,0.0001,1e-05,100,1,,
16,model_type.euclidean,activation.dmelu,0.4736,1.5102655,0.48703584,1.476741,16,0.0001,1e-05,100,1,,
17,model_type.euclidean,activation.dmelu,0.48459998,1.4918487,0.49129722,1.4656546,17,0.0001,1e-05,100,1,,
18,model_type.euclidean,activation.dmelu,0.471,1.496797,0.49509844,1.4528114,18,0.0001,1e-05,100,1,,
19,model_type.euclidean,activation.dmelu,0.4755,1.482834,0.4974792,1.446189,19,0.0001,1e-05,100,1,,
20,model_type.euclidean,activation.dmelu,0.4847,1.4770681,0.50226074,1.4339674,20,0.0001,1e-05,100,1,,
21,model_type.euclidean,activation.dmelu,0.4847,1.471635,0.50332105,1.4267378,21,0.0001,1e-05,100,1,,
22,model_type.euclidean,activation.dmelu,0.48799998,1.4621515,0.5058219,1.4167027,22,0.0001,1e-05,100,1,,
23,model_type.euclidean,activation.dmelu,0.4878,1.4685137,0.50950307,1.4087129,23,0.0001,1e-05,100,1,,
24,model_type.euclidean,activation.dmelu,0.48959997,1.4591566,0.51206386,1.4015715,24,0.0001,1e-05,100,1,,
25,model_type.euclidean,activation.dmelu,0.48619998,1.464678,0.51604515,1.3913187,25,0.0001,1e-05,100,1,,
26,model_type.euclidean,activation.dmelu,0.48749998,1.451375,0.51852596,1.3859867,26,0.0001,1e-05,100,1,,
27,model_type.euclidean,activation.dmelu,0.4992,1.4430963,0.5202265,1.3796014,27,0.0001,1e-05,100,1,,
28,model_type.euclidean,activation.dmelu,0.49409997,1.438942,0.5226072,1.3702713,28,0.0001,1e-05,100,1,,
29,model_type.euclidean,activation.dmelu,0.491,1.4536756,0.5247079,1.3641846,29,0.0001,1e-05,100,1,,
30,model_type.euclidean,activation.dmelu,0.4996,1.4307653,0.5277489,1.3581836,30,0.0001,1e-05,100,1,,
31,model_type.euclidean,activation.dmelu,0.5038,1.4203917,0.5271887,1.3539642,31,0.0001,1e-05,100,1,,
32,model_type.euclidean,activation.dmelu,0.5046,1.4196553,0.53361076,1.3430156,32,0.0001,1e-05,100,1,,
33,model_type.euclidean,activation.dmelu,0.5078,1.410473,0.534511,1.3378428,33,0.0001,1e-05,100,1,,
