,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3651,1.8329254,0.31710148,1.9337515,0,0.0001,1e-05,100,1,,
1,model_type.euclidean,activation.dmelu,0.377,1.8009787,0.37185898,1.8031614,1,0.0001,1e-05,100,1,,
2,model_type.euclidean,activation.dmelu,0.37129998,1.7822639,0.38734394,1.7601053,2,0.0001,1e-05,100,1,,
3,model_type.euclidean,activation.dmelu,0.39569998,1.7232344,0.3997079,1.7245779,3,0.0001,1e-05,100,1,,
4,model_type.euclidean,activation.dmelu,0.4177,1.6749336,0.4122119,1.6912993,4,0.0001,1e-05,100,1,,
5,model_type.euclidean,activation.dmelu,0.42479998,1.6508443,0.4247159,1.6576896,5,0.0001,1e-05,100,1,,
6,model_type.euclidean,activation.dmelu,0.42409998,1.6413176,0.4346391,1.6293292,6,0.0001,1e-05,100,1,,
7,model_type.euclidean,activation.dmelu,0.43719998,1.6116219,0.44140124,1.6065819,7,0.0001,1e-05,100,1,,
8,model_type.euclidean,activation.dmelu,0.44259998,1.5904232,0.4478833,1.5854105,8,0.0001,1e-05,100,1,,
9,model_type.euclidean,activation.dmelu,0.4509,1.5716527,0.4558659,1.5662051,9,0.0001,1e-05,100,1,,
10,model_type.euclidean,activation.dmelu,0.4516,1.5634834,0.46162772,1.5495688,10,0.0001,1e-05,100,1,,
11,model_type.euclidean,activation.dmelu,0.4612,1.5436146,0.4681698,1.5346922,11,0.0001,1e-05,100,1,,
12,model_type.euclidean,activation.dmelu,0.4621,1.5446835,0.4709107,1.5192659,12,0.0001,1e-05,100,1,,
13,model_type.euclidean,activation.dmelu,0.4605,1.5422593,0.4772127,1.5065136,13,0.0001,1e-05,100,1,,
14,model_type.euclidean,activation.dmelu,0.463,1.5446695,0.48117396,1.495839,14,0.0001,1e-05,100,1,,
15,model_type.euclidean,activation.dmelu,0.47349998,1.5112307,0.48457506,1.484204,15,0.0001,1e-05,100,1,,
16,model_type.euclidean,activation.dmelu,0.46809998,1.5103499,0.49041694,1.4716038,16,0.0001,1e-05,100,1,,
17,model_type.euclidean,activation.dmelu,0.4728,1.5029355,0.4918774,1.4634291,17,0.0001,1e-05,100,1,,
18,model_type.euclidean,activation.dmelu,0.47649997,1.4895269,0.49585867,1.4511466,18,0.0001,1e-05,100,1,,
19,model_type.euclidean,activation.dmelu,0.4633,1.5097377,0.49989995,1.4429495,19,0.0001,1e-05,100,1,,
20,model_type.euclidean,activation.dmelu,0.4798,1.4892471,0.5018406,1.4318572,20,0.0001,1e-05,100,1,,
21,model_type.euclidean,activation.dmelu,0.48139998,1.4776584,0.5055218,1.4251213,21,0.0001,1e-05,100,1,,
22,model_type.euclidean,activation.dmelu,0.4861,1.4693109,0.5092229,1.4165074,22,0.0001,1e-05,100,1,,
23,model_type.euclidean,activation.dmelu,0.4799,1.4875444,0.5091629,1.4091145,23,0.0001,1e-05,100,1,,
24,model_type.euclidean,activation.dmelu,0.49049997,1.4580895,0.5130042,1.398116,24,0.0001,1e-05,100,1,,
25,model_type.euclidean,activation.dmelu,0.48889998,1.458415,0.5173656,1.3910264,25,0.0001,1e-05,100,1,,
26,model_type.euclidean,activation.dmelu,0.47239998,1.4804326,0.51680535,1.386475,26,0.0001,1e-05,100,1,,
27,model_type.euclidean,activation.dmelu,0.4913,1.4452386,0.52084666,1.3768817,27,0.0001,1e-05,100,1,,
28,model_type.euclidean,activation.dmelu,0.4939,1.43581,0.52206707,1.3716279,28,0.0001,1e-05,100,1,,
29,model_type.euclidean,activation.dmelu,0.4879,1.4581984,0.52616835,1.3634022,29,0.0001,1e-05,100,1,,
30,model_type.euclidean,activation.dmelu,0.49899998,1.4266309,0.52800894,1.3588927,30,0.0001,1e-05,100,1,,
31,model_type.euclidean,activation.dmelu,0.4915,1.4341995,0.5286892,1.351001,31,0.0001,1e-05,100,1,,
32,model_type.euclidean,activation.dmelu,0.49789998,1.4306437,0.5324104,1.3449998,32,0.0001,1e-05,100,1,,
33,model_type.euclidean,activation.dmelu,0.4939,1.4255596,0.53357077,1.3403064,33,0.0001,1e-05,100,1,,
34,model_type.euclidean,activation.dmelu,0.50659996,1.4179018,0.5364917,1.333864,34,0.0001,1e-05,100,1,,
35,model_type.euclidean,activation.dmelu,0.5018,1.4187222,0.53899246,1.3267318,35,0.0001,1e-05,100,1,,
36,model_type.euclidean,activation.dmelu,0.5025,1.4061841,0.54107314,1.323085,36,0.0001,1e-05,100,1,,
37,model_type.euclidean,activation.dmelu,0.5004,1.4145789,0.54327387,1.3161305,37,0.0001,1e-05,100,1,,
38,model_type.euclidean,activation.dmelu,0.4903,1.4351223,0.54331386,1.3108674,38,0.0001,1e-05,100,1,,
39,model_type.euclidean,activation.dmelu,0.4962,1.4205606,0.5472551,1.3066653,39,0.0001,1e-05,100,1,,
40,model_type.euclidean,activation.dmelu,0.5017,1.4084195,0.546935,1.3013495,40,0.0001,1e-05,100,1,,
41,model_type.euclidean,activation.dmelu,0.5017,1.4132487,0.54869556,1.2975944,41,0.0001,1e-05,100,1,,
42,model_type.euclidean,activation.dmelu,0.5061,1.4049416,0.54951584,1.2936498,42,0.0001,1e-05,100,1,,
43,model_type.euclidean,activation.dmelu,0.5029,1.4092802,0.5515165,1.2885712,43,0.0001,1e-05,100,1,,
44,model_type.euclidean,activation.dmelu,0.49629998,1.4183059,0.5555978,1.2800708,44,0.0001,1e-05,100,1,,
