,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3586,1.8343877,0.31416053,1.9394684,0,0.0001,1e-05,100,1,,
1,model_type.euclidean,activation.dmelu,0.3764,1.7888162,0.36765766,1.8075213,1,0.0001,1e-05,100,1,,
2,model_type.euclidean,activation.dmelu,0.3845,1.7593594,0.38714388,1.7601428,2,0.0001,1e-05,100,1,,
3,model_type.euclidean,activation.dmelu,0.405,1.7136325,0.40128842,1.7215931,3,0.0001,1e-05,100,1,,
4,model_type.euclidean,activation.dmelu,0.4139,1.6714675,0.41449264,1.6850562,4,0.0001,1e-05,100,1,,
5,model_type.euclidean,activation.dmelu,0.4164,1.6575537,0.4225352,1.6564171,5,0.0001,1e-05,100,1,,
6,model_type.euclidean,activation.dmelu,0.42659998,1.6308223,0.43085787,1.6294271,6,0.0001,1e-05,100,1,,
7,model_type.euclidean,activation.dmelu,0.4369,1.614958,0.4421615,1.6043253,7,0.0001,1e-05,100,1,,
8,model_type.euclidean,activation.dmelu,0.45279998,1.5853442,0.44840348,1.5866603,8,0.0001,1e-05,100,1,,
9,model_type.euclidean,activation.dmelu,0.4416,1.6012878,0.4578265,1.5659848,9,0.0001,1e-05,100,1,,
10,model_type.euclidean,activation.dmelu,0.44439998,1.5643055,0.4606474,1.552438,10,0.0001,1e-05,100,1,,
11,model_type.euclidean,activation.dmelu,0.4581,1.5464869,0.46732953,1.5370953,11,0.0001,1e-05,100,1,,
12,model_type.euclidean,activation.dmelu,0.4592,1.5488614,0.47269127,1.5237623,12,0.0001,1e-05,100,1,,
13,model_type.euclidean,activation.dmelu,0.4646,1.5325387,0.47513205,1.5102358,13,0.0001,1e-05,100,1,,
14,model_type.euclidean,activation.dmelu,0.4649,1.5215586,0.4794534,1.4970413,14,0.0001,1e-05,100,1,,
15,model_type.euclidean,activation.dmelu,0.46719998,1.518267,0.4837148,1.4867587,15,0.0001,1e-05,100,1,,
16,model_type.euclidean,activation.dmelu,0.4696,1.5142916,0.48699585,1.4773111,16,0.0001,1e-05,100,1,,
17,model_type.euclidean,activation.dmelu,0.46739998,1.5350796,0.49075705,1.466931,17,0.0001,1e-05,100,1,,
18,model_type.euclidean,activation.dmelu,0.4824,1.4885559,0.4940381,1.4575732,18,0.0001,1e-05,100,1,,
19,model_type.euclidean,activation.dmelu,0.47239998,1.5014614,0.49705905,1.4478092,19,0.0001,1e-05,100,1,,
