,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.363,1.8293273,0.32008243,1.9327422,0,0.0001,1e-05,100,1,,
1,model_type.euclidean,activation.dmelu,0.3884,1.7715045,0.3706586,1.8055053,1,0.0001,1e-05,100,1,,
2,model_type.euclidean,activation.dmelu,0.39749998,1.7360415,0.38582346,1.7575531,2,0.0001,1e-05,100,1,,
3,model_type.euclidean,activation.dmelu,0.40919998,1.7021646,0.40016806,1.7219751,3,0.0001,1e-05,100,1,,
4,model_type.euclidean,activation.dmelu,0.42209998,1.6653191,0.41371238,1.685782,4,0.0001,1e-05,100,1,,
5,model_type.euclidean,activation.dmelu,0.4254,1.6502239,0.4258963,1.6520221,5,0.0001,1e-05,100,1,,
6,model_type.euclidean,activation.dmelu,0.4301,1.6265817,0.43758002,1.6222461,6,0.0001,1e-05,100,1,,
7,model_type.euclidean,activation.dmelu,0.428,1.6207042,0.4453425,1.599467,7,0.0001,1e-05,100,1,,
8,model_type.euclidean,activation.dmelu,0.44099998,1.5887474,0.45202464,1.5782225,8,0.0001,1e-05,100,1,,
9,model_type.euclidean,activation.dmelu,0.45479998,1.5711269,0.45670614,1.5626638,9,0.0001,1e-05,100,1,,
10,model_type.euclidean,activation.dmelu,0.43789998,1.5939523,0.4631682,1.5470922,10,0.0001,1e-05,100,1,,
11,model_type.euclidean,activation.dmelu,0.452,1.5645863,0.46594912,1.5332422,11,0.0001,1e-05,100,1,,
12,model_type.euclidean,activation.dmelu,0.4658,1.5377793,0.47119078,1.5202658,12,0.0001,1e-05,100,1,,
13,model_type.euclidean,activation.dmelu,0.4649,1.5303799,0.47673255,1.5076662,13,0.0001,1e-05,100,1,,
14,model_type.euclidean,activation.dmelu,0.46449998,1.5235037,0.4802937,1.4956431,14,0.0001,1e-05,100,1,,
15,model_type.euclidean,activation.dmelu,0.4626,1.5293275,0.48459506,1.4850049,15,0.0001,1e-05,100,1,,
16,model_type.euclidean,activation.dmelu,0.4664,1.5198505,0.48817623,1.4758438,16,0.0001,1e-05,100,1,,
17,model_type.euclidean,activation.dmelu,0.4781,1.4920189,0.48921654,1.467047,17,0.0001,1e-05,100,1,,
18,model_type.euclidean,activation.dmelu,0.4752,1.4969946,0.4955586,1.4558793,18,0.0001,1e-05,100,1,,
19,model_type.euclidean,activation.dmelu,0.47599998,1.4955277,0.4972391,1.4461281,19,0.0001,1e-05,100,1,,
20,model_type.euclidean,activation.dmelu,0.47599998,1.4891176,0.5004401,1.4359804,20,0.0001,1e-05,100,1,,
21,model_type.euclidean,activation.dmelu,0.48099998,1.4758011,0.5046415,1.4267137,21,0.0001,1e-05,100,1,,
