,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.logr,activation.identity,0.84679997,0.85720295,0.73254067,1.3788358,0,0.0001,1e-05,20,1,,,3.790428876876831
1,model_type.logr,activation.identity,0.876,0.5830938,0.8509538,0.7171408,1,0.0001,1e-05,20,1,,,6.769546747207642
2,model_type.logr,activation.identity,0.88879997,0.47571644,0.8722819,0.54462326,2,0.0001,1e-05,20,1,,,9.824405670166016
3,model_type.logr,activation.identity,0.8976,0.41871768,0.884455,0.46492177,3,0.0001,1e-05,20,1,,,12.7403724193573
4,model_type.logr,activation.identity,0.9026,0.38397163,0.89202577,0.41903767,4,0.0001,1e-05,20,1,,,15.813790082931519
5,model_type.logr,activation.identity,0.9054,0.36154884,0.897512,0.38934144,5,0.0001,1e-05,20,1,,,18.738799810409546
6,model_type.logr,activation.identity,0.90919995,0.3448943,0.9009972,0.3688847,6,0.0001,1e-05,20,1,,,21.78260827064514
7,model_type.logr,activation.identity,0.9116,0.3331689,0.90469915,0.35363105,7,0.0001,1e-05,20,1,,,24.913999795913696
8,model_type.logr,activation.identity,0.913,0.32426438,0.90691704,0.34225017,8,0.0001,1e-05,20,1,,,27.995017290115356
9,model_type.logr,activation.identity,0.9138,0.31656596,0.9085012,0.33320427,9,0.0001,1e-05,20,1,,,31.330033540725708
10,model_type.logr,activation.identity,0.9151,0.31084198,0.91043556,0.32569015,10,0.0001,1e-05,20,1,,,34.318397521972656
11,model_type.logr,activation.identity,0.91599995,0.30622628,0.911903,0.31966573,11,0.0001,1e-05,20,1,,,37.249322175979614
12,model_type.logr,activation.identity,0.9162,0.3025513,0.91310364,0.3144027,12,0.0001,1e-05,20,1,,,40.314950466156006
13,model_type.logr,activation.identity,0.9165,0.29857928,0.9139541,0.30991596,13,0.0001,1e-05,20,1,,,43.417431116104126
14,model_type.logr,activation.identity,0.91779995,0.29565042,0.9146878,0.30600512,14,0.0001,1e-05,20,1,,,46.32843255996704
15,model_type.logr,activation.identity,0.91859996,0.29324585,0.91638875,0.30249643,15,0.0001,1e-05,20,1,,,49.359750509262085
16,model_type.logr,activation.identity,0.9188,0.29039177,0.9170891,0.29944515,16,0.0001,1e-05,20,1,,,52.16754674911499
17,model_type.logr,activation.identity,0.92029995,0.2889451,0.91773945,0.29665697,17,0.0001,1e-05,20,1,,,55.28580141067505
18,model_type.logr,activation.identity,0.91999996,0.28694436,0.9180896,0.2941795,18,0.0001,1e-05,20,1,,,58.48009896278381
