,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.logr,activation.identity,0.8448,0.8510098,0.73719317,1.3641486,0,0.0001,1e-05,20,1,,,3.591200113296509
1,model_type.logr,activation.identity,0.8742,0.58035076,0.8514041,0.71289694,1,0.0001,1e-05,20,1,,,6.646057367324829
2,model_type.logr,activation.identity,0.88659996,0.47469816,0.87304896,0.5420608,2,0.0001,1e-05,20,1,,,9.526118993759155
3,model_type.logr,activation.identity,0.89699996,0.4177706,0.8845051,0.46372432,3,0.0001,1e-05,20,1,,,12.581355810165405
4,model_type.logr,activation.identity,0.903,0.3838176,0.89154214,0.41823876,4,0.0001,1e-05,20,1,,,15.480741262435913
5,model_type.logr,activation.identity,0.9068,0.36075118,0.89734524,0.38907748,5,0.0001,1e-05,20,1,,,18.39651131629944
6,model_type.logr,activation.identity,0.9104,0.34466964,0.9014141,0.36862308,6,0.0001,1e-05,20,1,,,21.894439220428467
7,model_type.logr,activation.identity,0.9105,0.33299014,0.90444905,0.3537285,7,0.0001,1e-05,20,1,,,25.11914896965027
8,model_type.logr,activation.identity,0.912,0.32400486,0.90698373,0.3421942,8,0.0001,1e-05,20,1,,,28.173868417739868
9,model_type.logr,activation.identity,0.91459996,0.3169277,0.908718,0.33319715,9,0.0001,1e-05,20,1,,,31.12755036354065
10,model_type.logr,activation.identity,0.9159,0.31071618,0.910669,0.32563847,10,0.0001,1e-05,20,1,,,33.97707939147949
11,model_type.logr,activation.identity,0.91609997,0.30558023,0.911903,0.3197755,11,0.0001,1e-05,20,1,,,37.0294623374939
12,model_type.logr,activation.identity,0.9167,0.30205238,0.9134872,0.31447917,12,0.0001,1e-05,20,1,,,39.88008165359497
13,model_type.logr,activation.identity,0.91779995,0.29819107,0.91427094,0.31004533,13,0.0001,1e-05,20,1,,,42.89362406730652
14,model_type.logr,activation.identity,0.91749996,0.29554147,0.91550493,0.3062354,14,0.0001,1e-05,20,1,,,45.96412110328674
15,model_type.logr,activation.identity,0.91899997,0.29227746,0.91617197,0.3026812,15,0.0001,1e-05,20,1,,,48.85643720626831
16,model_type.logr,activation.identity,0.9194,0.2901436,0.9170391,0.2995505,16,0.0001,1e-05,20,1,,,51.87230682373047
17,model_type.logr,activation.identity,0.91889995,0.28852284,0.9179229,0.29667723,17,0.0001,1e-05,20,1,,,54.790425300598145
18,model_type.logr,activation.identity,0.92029995,0.28648534,0.9186566,0.2942652,18,0.0001,1e-05,20,1,,,57.91403818130493
19,model_type.logr,activation.identity,0.92039996,0.28500724,0.91895676,0.2919634,19,0.0001,1e-05,20,1,,,60.9363808631897
20,model_type.logr,activation.identity,0.92139995,0.28293297,0.9194404,0.28998214,20,0.0001,1e-05,20,1,,,63.919092416763306
21,model_type.logr,activation.identity,0.92109996,0.28204915,0.9199073,0.28805825,21,0.0001,1e-05,20,1,,,66.99442076683044
22,model_type.logr,activation.identity,0.92139995,0.28067505,0.9205409,0.28621548,22,0.0001,1e-05,20,1,,,69.94005417823792
23,model_type.logr,activation.identity,0.92249995,0.27974978,0.9207744,0.2845356,23,0.0001,1e-05,20,1,,,72.82363843917847
24,model_type.logr,activation.identity,0.9224,0.2784337,0.92107457,0.2830023,24,0.0001,1e-05,20,1,,,75.88482546806335
25,model_type.logr,activation.identity,0.9228,0.27762803,0.9216916,0.28161225,25,0.0001,1e-05,20,1,,,78.79695916175842
26,model_type.logr,activation.identity,0.923,0.27656332,0.9216749,0.28033137,26,0.0001,1e-05,20,1,,,81.89585900306702
27,model_type.logr,activation.identity,0.923,0.27592954,0.9222252,0.27900568,27,0.0001,1e-05,20,1,,,84.80038022994995
28,model_type.logr,activation.identity,0.92329997,0.27577096,0.92244196,0.27774248,28,0.0001,1e-05,20,1,,,87.6489188671112
29,model_type.logr,activation.identity,0.9238,0.27417228,0.92254204,0.27663478,29,0.0001,1e-05,20,1,,,90.66532373428345
30,model_type.logr,activation.identity,0.9244,0.27348828,0.9230423,0.27553654,30,0.0001,1e-05,20,1,,,93.6777606010437
31,model_type.logr,activation.identity,0.92329997,0.27316615,0.9232091,0.27462322,31,0.0001,1e-05,20,1,,,96.74580955505371
32,model_type.logr,activation.identity,0.9241,0.27244842,0.92365927,0.27356663,32,0.0001,1e-05,20,1,,,99.79260349273682
33,model_type.logr,activation.identity,0.9241,0.27213353,0.9240595,0.2727106,33,0.0001,1e-05,20,1,,,102.66736316680908
34,model_type.logr,activation.identity,0.9244,0.27119744,0.9242429,0.27177954,34,0.0001,1e-05,20,1,,,105.66697525978088
35,model_type.logr,activation.identity,0.9242,0.2712192,0.924443,0.27083302,35,0.0001,1e-05,20,1,,,108.74721145629883
36,model_type.logr,activation.identity,0.9242,0.27065217,0.9245598,0.27012983,36,0.0001,1e-05,20,1,,,111.68238377571106
37,model_type.logr,activation.identity,0.9238,0.27050388,0.92492664,0.2692128,37,0.0001,1e-05,20,1,,,114.66505432128906
38,model_type.logr,activation.identity,0.9248,0.26986787,0.92506003,0.2685744,38,0.0001,1e-05,20,1,,,117.66664671897888
39,model_type.logr,activation.identity,0.92429996,0.26944977,0.92512673,0.26786938,39,0.0001,1e-05,20,1,,,120.73724246025085
40,model_type.logr,activation.identity,0.9244,0.2687199,0.9255937,0.26727375,40,0.0001,1e-05,20,1,,,123.7252721786499
41,model_type.logr,activation.identity,0.92499995,0.26848903,0.925677,0.26656997,41,0.0001,1e-05,20,1,,,126.64079594612122
42,model_type.logr,activation.identity,0.92399997,0.26816708,0.92601055,0.26595724,42,0.0001,1e-05,20,1,,,129.7763273715973
43,model_type.logr,activation.identity,0.9245,0.26726964,0.92622733,0.2652234,43,0.0001,1e-05,20,1,,,132.75215482711792
44,model_type.logr,activation.identity,0.9249,0.26704514,0.92616063,0.2646466,44,0.0001,1e-05,20,1,,,135.79982376098633
45,model_type.logr,activation.identity,0.9253,0.2674912,0.926244,0.26398715,45,0.0001,1e-05,20,1,,,138.7957787513733
46,model_type.logr,activation.identity,0.9245,0.266843,0.9267443,0.2635061,46,0.0001,1e-05,20,1,,,141.77497172355652
47,model_type.logr,activation.identity,0.9245,0.26711246,0.9266275,0.2630564,47,0.0001,1e-05,20,1,,,144.9394223690033
48,model_type.logr,activation.identity,0.92429996,0.26606667,0.9266609,0.26253012,48,0.0001,1e-05,20,1,,,147.83701920509338
49,model_type.logr,activation.identity,0.92469996,0.2660458,0.9267109,0.2620588,49,0.0001,1e-05,20,1,,,150.82274413108826
50,model_type.logr,activation.identity,0.92569995,0.26553863,0.92717785,0.26136225,50,0.0001,1e-05,20,1,,,154.04685020446777
51,model_type.logr,activation.identity,0.9259,0.26573378,0.9271278,0.2609413,51,0.0001,1e-05,20,1,,,157.1175811290741
52,model_type.logr,activation.identity,0.92469996,0.2655872,0.92711115,0.26045084,52,0.0001,1e-05,20,1,,,160.0951211452484
53,model_type.logr,activation.identity,0.92499995,0.26515138,0.92729455,0.2600253,53,0.0001,1e-05,20,1,,,163.03688406944275
54,model_type.logr,activation.identity,0.9256,0.26533648,0.927528,0.25957862,54,0.0001,1e-05,20,1,,,166.1531503200531
55,model_type.logr,activation.identity,0.92499995,0.26493296,0.9275947,0.25936383,55,0.0001,1e-05,20,1,,,169.66275429725647
56,model_type.logr,activation.identity,0.926,0.26463455,0.9277114,0.2587745,56,0.0001,1e-05,20,1,,,172.60251092910767
57,model_type.logr,activation.identity,0.9253,0.26454723,0.9280116,0.25842032,57,0.0001,1e-05,20,1,,,175.5631766319275
58,model_type.logr,activation.identity,0.92569995,0.26470774,0.92817837,0.25813162,58,0.0001,1e-05,20,1,,,178.54242730140686
59,model_type.logr,activation.identity,0.9255,0.26444653,0.92831177,0.25773096,59,0.0001,1e-05,20,1,,,181.6966323852539
60,model_type.logr,activation.identity,0.9256,0.26425257,0.92832845,0.25730887,60,0.0001,1e-05,20,1,,,185.00679063796997
61,model_type.logr,activation.identity,0.92579997,0.26358017,0.92849517,0.25701854,61,0.0001,1e-05,20,1,,,187.9746835231781
62,model_type.logr,activation.identity,0.9255,0.26349247,0.9284285,0.25666115,62,0.0001,1e-05,20,1,,,191.10831665992737
63,model_type.logr,activation.identity,0.92609996,0.26319993,0.92849517,0.25631604,63,0.0001,1e-05,20,1,,,193.9699170589447
64,model_type.logr,activation.identity,0.9248,0.26412004,0.9286953,0.2556814,64,0.0001,1e-05,20,1,,,196.86074018478394
65,model_type.logr,activation.identity,0.9259,0.26320207,0.9288787,0.25553665,65,0.0001,1e-05,20,1,,,200.02559161186218
66,model_type.logr,activation.identity,0.92539996,0.2633353,0.92879534,0.25527158,66,0.0001,1e-05,20,1,,,203.14892268180847
67,model_type.logr,activation.identity,0.9259,0.26306537,0.9292289,0.25501898,67,0.0001,1e-05,20,1,,,206.10170817375183
