,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.poincare,activation.dmelu,0.8037,0.96228194,0.63038623,1.5958115,0,0.0001,1e-05,20,2,,,71.3792188167572
1,model_type.poincare,activation.dmelu,0.8678,0.55003417,0.83819705,0.71865296,1,0.0001,1e-05,20,2,,,92.05440163612366
2,model_type.poincare,activation.dmelu,0.8883,0.426001,0.8749833,0.49077344,2,0.0001,1e-05,20,2,,,113.9651358127594
3,model_type.poincare,activation.dmelu,0.8979,0.37093845,0.8898079,0.40652743,3,0.0001,1e-05,20,2,,,136.7251672744751
4,model_type.poincare,activation.dmelu,0.9041,0.3396186,0.89851254,0.36362615,4,0.0001,1e-05,20,2,,,159.94999957084656
5,model_type.poincare,activation.dmelu,0.9091,0.31945658,0.90423226,0.3368779,5,0.0001,1e-05,20,2,,,181.295077085495
6,model_type.poincare,activation.dmelu,0.9123,0.30420792,0.90933496,0.3177698,6,0.0001,1e-05,20,2,,,204.8300518989563
7,model_type.poincare,activation.dmelu,0.9162,0.29293287,0.9130036,0.30341235,7,0.0001,1e-05,20,2,,,228.0707492828369
8,model_type.poincare,activation.dmelu,0.9183,0.28319108,0.9159218,0.29151294,8,0.0001,1e-05,20,2,,,249.9165027141571
9,model_type.poincare,activation.dmelu,0.92109996,0.2738597,0.9184232,0.28116715,9,0.0001,1e-05,20,2,,,270.9198365211487
10,model_type.poincare,activation.dmelu,0.9228,0.266369,0.9208078,0.27252227,10,0.0001,1e-05,20,2,,,292.2404320240021
11,model_type.poincare,activation.dmelu,0.9253,0.25916505,0.9228922,0.26446766,11,0.0001,1e-05,20,2,,,314.92229747772217
12,model_type.poincare,activation.dmelu,0.9264,0.2534629,0.92489326,0.25752267,12,0.0001,1e-05,20,2,,,337.18288803100586
13,model_type.poincare,activation.dmelu,0.9284,0.24797559,0.92641073,0.250913,13,0.0001,1e-05,20,2,,,358.98905992507935
14,model_type.poincare,activation.dmelu,0.9287,0.24293846,0.9285619,0.24492978,14,0.0001,1e-05,20,2,,,380.26653957366943
15,model_type.poincare,activation.dmelu,0.9314,0.23885645,0.9301794,0.23932827,15,0.0001,1e-05,20,2,,,402.3209319114685
16,model_type.poincare,activation.dmelu,0.93189996,0.23392929,0.9317303,0.23404121,16,0.0001,1e-05,20,2,,,424.8309853076935
17,model_type.poincare,activation.dmelu,0.93329996,0.23024091,0.9327808,0.22931224,17,0.0001,1e-05,20,2,,,447.60840797424316
18,model_type.poincare,activation.dmelu,0.9353,0.22540796,0.93471515,0.22461249,18,0.0001,1e-05,20,2,,,469.3488485813141
19,model_type.poincare,activation.dmelu,0.9357,0.22206716,0.93541557,0.22014178,19,0.0001,1e-05,20,2,,,490.2893126010895
20,model_type.poincare,activation.dmelu,0.93579996,0.21877515,0.9367496,0.21587338,20,0.0001,1e-05,20,2,,,514.0719470977783
21,model_type.poincare,activation.dmelu,0.93649995,0.21551009,0.93813366,0.21188068,21,0.0001,1e-05,20,2,,,536.0167107582092
22,model_type.poincare,activation.dmelu,0.9378,0.2110956,0.93925095,0.20801699,22,0.0001,1e-05,20,2,,,559.6972198486328
23,model_type.poincare,activation.dmelu,0.9382,0.2091446,0.9400013,0.2043826,23,0.0001,1e-05,20,2,,,582.3303847312927
24,model_type.poincare,activation.dmelu,0.9392,0.20628083,0.9410352,0.20080377,24,0.0001,1e-05,20,2,,,604.5899469852448
25,model_type.poincare,activation.dmelu,0.9399,0.2040412,0.941919,0.1974886,25,0.0001,1e-05,20,2,,,624.9262039661407
26,model_type.poincare,activation.dmelu,0.941,0.20013714,0.94290286,0.19417465,26,0.0001,1e-05,20,2,,,644.4865598678589
27,model_type.poincare,activation.dmelu,0.94159997,0.19815208,0.9438534,0.1910687,27,0.0001,1e-05,20,2,,,666.3401305675507
28,model_type.poincare,activation.dmelu,0.94259995,0.19481532,0.944954,0.1879379,28,0.0001,1e-05,20,2,,,688.2357821464539
29,model_type.poincare,activation.dmelu,0.9429,0.19308306,0.94552094,0.18504407,29,0.0001,1e-05,20,2,,,711.3930587768555
30,model_type.poincare,activation.dmelu,0.9439,0.1901159,0.94655484,0.18219817,30,0.0001,1e-05,20,2,,,733.7625422477722
31,model_type.poincare,activation.dmelu,0.9442,0.18916114,0.94775546,0.1792992,31,0.0001,1e-05,20,2,,,754.6456828117371
32,model_type.poincare,activation.dmelu,0.94439995,0.18530361,0.9483058,0.17671111,32,0.0001,1e-05,20,2,,,776.9836468696594
33,model_type.poincare,activation.dmelu,0.9454,0.18305655,0.9491562,0.17407073,33,0.0001,1e-05,20,2,,,799.2602822780609
34,model_type.poincare,activation.dmelu,0.94509995,0.18193243,0.9498066,0.17158167,34,0.0001,1e-05,20,2,,,820.7537267208099
35,model_type.poincare,activation.dmelu,0.9453,0.17976972,0.9505236,0.16901231,35,0.0001,1e-05,20,2,,,842.8366403579712
36,model_type.poincare,activation.dmelu,0.94729996,0.17736243,0.95150745,0.1665819,36,0.0001,1e-05,20,2,,,865.206536769867
37,model_type.poincare,activation.dmelu,0.9472,0.1756677,0.9519911,0.16417794,37,0.0001,1e-05,20,2,,,887.6948473453522
38,model_type.poincare,activation.dmelu,0.9475,0.1733107,0.9530916,0.16179505,38,0.0001,1e-05,20,2,,,909.5205402374268
39,model_type.poincare,activation.dmelu,0.94759995,0.17182694,0.95367527,0.15947577,39,0.0001,1e-05,20,2,,,930.585120677948
40,model_type.poincare,activation.dmelu,0.9486,0.17043784,0.9540588,0.15746966,40,0.0001,1e-05,20,2,,,952.4685730934143
41,model_type.poincare,activation.dmelu,0.9485,0.1685041,0.95487595,0.15513518,41,0.0001,1e-05,20,2,,,974.1667845249176
42,model_type.poincare,activation.dmelu,0.9485,0.16701505,0.95519274,0.15329799,42,0.0001,1e-05,20,2,,,997.0020792484283
43,model_type.poincare,activation.dmelu,0.9499,0.16578418,0.955643,0.15124674,43,0.0001,1e-05,20,2,,,1017.8830463886261
44,model_type.poincare,activation.dmelu,0.95,0.16339053,0.95602655,0.14920206,44,0.0001,1e-05,20,2,,,1040.7154898643494
45,model_type.poincare,activation.dmelu,0.9504,0.16268478,0.9570104,0.14705597,45,0.0001,1e-05,20,2,,,1063.628689289093
46,model_type.poincare,activation.dmelu,0.9508,0.16089569,0.957544,0.14528331,46,0.0001,1e-05,20,2,,,1085.32581615448
47,model_type.poincare,activation.dmelu,0.9514,0.15920497,0.95814437,0.14353453,47,0.0001,1e-05,20,2,,,1106.8681919574738
48,model_type.poincare,activation.dmelu,0.9514,0.15797009,0.95874465,0.14182764,48,0.0001,1e-05,20,2,,,1127.4763207435608
49,model_type.poincare,activation.dmelu,0.95199996,0.15719451,0.9589448,0.13992618,49,0.0001,1e-05,20,2,,,1150.7065913677216
50,model_type.poincare,activation.dmelu,0.9518,0.15516861,0.9598786,0.13810205,50,0.0001,1e-05,20,2,,,1172.1875293254852
51,model_type.poincare,activation.dmelu,0.95239997,0.15567611,0.9604456,0.13670729,51,0.0001,1e-05,20,2,,,1194.4802901744843
52,model_type.poincare,activation.dmelu,0.95309997,0.15343687,0.96052897,0.13504966,52,0.0001,1e-05,20,2,,,1216.2319450378418
53,model_type.poincare,activation.dmelu,0.9536,0.15234353,0.9607624,0.13356243,53,0.0001,1e-05,20,2,,,1237.474552154541
54,model_type.poincare,activation.dmelu,0.9535,0.15151612,0.9618463,0.13207167,54,0.0001,1e-05,20,2,,,1258.8363070487976
55,model_type.poincare,activation.dmelu,0.9551,0.15003641,0.96212983,0.13054827,55,0.0001,1e-05,20,2,,,1281.886412858963
56,model_type.poincare,activation.dmelu,0.9551,0.14963575,0.9626634,0.1290345,56,0.0001,1e-05,20,2,,,1302.241860151291
57,model_type.poincare,activation.dmelu,0.9562,0.14777403,0.96318036,0.12764086,57,0.0001,1e-05,20,2,,,1322.382860660553
58,model_type.poincare,activation.dmelu,0.9554,0.14869168,0.9634305,0.12603012,58,0.0001,1e-05,20,2,,,1343.56516122818
59,model_type.poincare,activation.dmelu,0.9558,0.14658304,0.9638807,0.12510091,59,0.0001,1e-05,20,2,,,1364.4766902923584
60,model_type.poincare,activation.dmelu,0.95589995,0.14522009,0.9641976,0.12364688,60,0.0001,1e-05,20,2,,,1386.7384872436523
61,model_type.poincare,activation.dmelu,0.9568,0.14484236,0.96451443,0.122376174,61,0.0001,1e-05,20,2,,,1409.2425138950348
62,model_type.poincare,activation.dmelu,0.9571,0.14389957,0.96474785,0.12121401,62,0.0001,1e-05,20,2,,,1432.078106880188
63,model_type.poincare,activation.dmelu,0.95739996,0.1430975,0.9651147,0.12000723,63,0.0001,1e-05,20,2,,,1454.2185537815094
64,model_type.poincare,activation.dmelu,0.9572,0.1423355,0.9658151,0.11871201,64,0.0001,1e-05,20,2,,,1474.364271402359
65,model_type.poincare,activation.dmelu,0.9575,0.14230658,0.96549827,0.117756985,65,0.0001,1e-05,20,2,,,1495.7941489219666
66,model_type.poincare,activation.dmelu,0.9576,0.1413028,0.9663821,0.11646186,66,0.0001,1e-05,20,2,,,1518.2684528827667
67,model_type.poincare,activation.dmelu,0.9578,0.14120096,0.96593183,0.115372576,67,0.0001,1e-05,20,2,,,1540.1427652835846
68,model_type.poincare,activation.dmelu,0.9575,0.14089894,0.9667656,0.1143166,68,0.0001,1e-05,20,2,,,1561.4863722324371
69,model_type.poincare,activation.dmelu,0.95919997,0.13918512,0.96673226,0.11345004,69,0.0001,1e-05,20,2,,,1584.2647731304169
70,model_type.poincare,activation.dmelu,0.9586,0.13867295,0.9667156,0.11242095,70,0.0001,1e-05,20,2,,,1606.4509735107422
71,model_type.poincare,activation.dmelu,0.95849997,0.13839443,0.9675994,0.11131936,71,0.0001,1e-05,20,2,,,1627.411784172058
