Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
poincare,relu,cifar10,0.48729997873306274,2.5117311477661133,0.8893662084398977,0.3305693740296699,0,0.01,1e-05,sgd,200,3,23.787578582763672
poincare,relu,cifar10,0.49300000071525574,2.2669272422790527,0.8925231777493606,0.32349923026302585,1,0.01,1e-05,sgd,200,3,47.88644790649414
poincare,relu,cifar10,0.4546999931335449,2.8565096855163574,0.8969189578005116,0.31192772321955625,2,0.01,1e-05,sgd,200,3,71.55276584625244
poincare,relu,cifar10,0.43230000138282776,2.925785541534424,0.8989570012787724,0.3017712548051191,3,0.01,1e-05,sgd,200,3,95.33715558052063
poincare,relu,cifar10,0.4615999758243561,2.625145673751831,0.9027333759590793,0.2966304434477673,4,0.01,1e-05,sgd,200,3,119.30674719810486
poincare,relu,cifar10,0.46309998631477356,2.836028575897217,0.9052309782608695,0.28313551143840754,5,0.01,1e-05,sgd,200,3,143.28367352485657
poincare,relu,cifar10,0.49309998750686646,2.3634908199310303,0.9059303069053708,0.2862141765844639,6,0.01,1e-05,sgd,200,3,167.302814245224
poincare,relu,cifar10,0.5041999816894531,2.51920747756958,0.9106457800511509,0.26838424490274065,7,0.01,1e-05,sgd,200,3,191.04712986946106
poincare,relu,cifar10,0.4934999942779541,2.7758901119232178,0.9138826726342711,0.26145748828854554,8,0.01,1e-05,sgd,200,3,214.80740809440613
poincare,relu,cifar10,0.5116999745368958,2.429833173751831,0.9159806585677749,0.25483681780793477,9,0.01,1e-05,sgd,200,3,238.6150941848755
poincare,relu,cifar10,0.43529999256134033,3.3289108276367188,0.9191176470588235,0.2461305894005253,10,0.01,1e-05,sgd,200,3,262.9220223426819
poincare,relu,cifar10,0.5184999704360962,2.475062370300293,0.9248921035805626,0.23468263120964514,11,0.01,1e-05,sgd,200,3,287.0868842601776
poincare,relu,cifar10,0.502299964427948,2.5902950763702393,0.9248921035805626,0.23088041810638002,12,0.01,1e-05,sgd,200,3,310.6818585395813
poincare,relu,cifar10,0.5094999670982361,2.611781358718872,0.9256713554987213,0.22480950812759148,13,0.01,1e-05,sgd,200,3,334.6641867160797
poincare,relu,cifar10,0.5119999647140503,2.4966843128204346,0.9266304347826086,0.22282863868033642,14,0.01,1e-05,sgd,200,3,358.73691296577454
poincare,relu,cifar10,0.5091999769210815,2.6163551807403564,0.9292878836317136,0.21571011422082897,15,0.01,1e-05,sgd,200,3,382.6140103340149
