,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.hyperbolic,activation.dmelu,,0.46391413,131.71951,,1.2445143,0,0.01,0.0001,20,2,,,10
1,model_type.hyperbolic,activation.dmelu,,0.17720549,50.3141,,0.47233436,1,0.01,0.0001,20,2,,,10
2,model_type.hyperbolic,activation.dmelu,,0.15892121,45.12263,,0.16737929,2,0.01,0.0001,20,2,,,10
3,model_type.hyperbolic,activation.dmelu,,0.22963104,65.199326,,0.1653651,3,0.01,0.0001,20,2,,,10
4,model_type.hyperbolic,activation.dmelu,,0.25499648,72.40136,,0.25835666,4,0.01,0.0001,20,2,,,10
5,model_type.hyperbolic,activation.dmelu,,0.22142789,62.8702,,0.29296866,5,0.01,0.0001,20,2,,,10
6,model_type.hyperbolic,activation.dmelu,,0.16623475,47.19917,,0.25623617,6,0.01,0.0001,20,2,,,10
7,model_type.hyperbolic,activation.dmelu,,0.11909004,33.813335,,0.19263071,7,0.01,0.0001,20,2,,,10
8,model_type.hyperbolic,activation.dmelu,,0.090236925,25.621044,,0.1368735,8,0.01,0.0001,20,2,,,10
9,model_type.hyperbolic,activation.dmelu,,0.077353396,21.963013,,0.101161554,9,0.01,0.0001,20,2,,,10
10,model_type.hyperbolic,activation.dmelu,,0.074000165,21.010927,,0.08329517,10,0.01,0.0001,20,2,,,10
11,model_type.hyperbolic,activation.dmelu,,0.07439636,21.123419,,0.076366924,11,0.01,0.0001,20,2,,,10
12,model_type.hyperbolic,activation.dmelu,,0.07494955,21.280487,,0.074158795,12,0.01,0.0001,20,2,,,10
13,model_type.hyperbolic,activation.dmelu,,0.07414104,21.050926,,0.07277857,13,0.01,0.0001,20,2,,,10
14,model_type.hyperbolic,activation.dmelu,,0.071832195,20.395374,,0.07048655,14,0.01,0.0001,20,2,,,10
15,model_type.hyperbolic,activation.dmelu,,0.068526365,19.456747,,0.0669764,15,0.01,0.0001,20,2,,,10
16,model_type.hyperbolic,activation.dmelu,,0.064849295,18.412714,,0.062623166,16,0.01,0.0001,20,2,,,10
17,model_type.hyperbolic,activation.dmelu,,0.061273478,17.397429,,0.057975553,17,0.01,0.0001,20,2,,,10
18,model_type.hyperbolic,activation.dmelu,,0.058023393,16.47463,,0.053486466,18,0.01,0.0001,20,2,,,10
19,model_type.hyperbolic,activation.dmelu,,0.05510144,15.644997,,0.04941246,19,0.01,0.0001,20,2,,,10
20,model_type.hyperbolic,activation.dmelu,,0.052368894,14.8691435,,0.04582373,20,0.01,0.0001,20,2,,,10
21,model_type.hyperbolic,activation.dmelu,,0.04963216,14.0921,,0.042657916,21,0.01,0.0001,20,2,,,10
22,model_type.hyperbolic,activation.dmelu,,0.046714332,13.2636385,,0.039782256,22,0.01,0.0001,20,2,,,10
23,model_type.hyperbolic,activation.dmelu,,0.043510586,12.353996,,0.037042547,23,0.01,0.0001,20,2,,,10
24,model_type.hyperbolic,activation.dmelu,,0.04002389,11.364016,,0.034311358,24,0.01,0.0001,20,2,,,10
25,model_type.hyperbolic,activation.dmelu,,0.03637099,10.326845,,0.03152989,25,0.01,0.0001,20,2,,,10
26,model_type.hyperbolic,activation.dmelu,,0.032752924,9.299564,,0.028731031,26,0.01,0.0001,20,2,,,10
