Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
lorentz,relu,mnist,0.958299994468689,0.15230286121368408,0.9792444029850746,0.07324167687385313,0,0.01,1e-05,sgd,20,2,11.218637466430664
lorentz,relu,mnist,0.9577999711036682,0.14985749125480652,0.9796608475479744,0.07194721601557916,1,0.01,1e-05,sgd,20,2,22.59434962272644
lorentz,relu,mnist,0.9591999650001526,0.14826998114585876,0.9796275319829424,0.07134563113346315,2,0.01,1e-05,sgd,20,2,33.743614196777344
lorentz,relu,mnist,0.9587999582290649,0.1493883579969406,0.9797108208955224,0.07124828080287271,3,0.01,1e-05,sgd,20,2,44.68812584877014
lorentz,relu,mnist,0.9590999484062195,0.14703011512756348,0.9792277452025586,0.07053545227637693,4,0.01,1e-05,sgd,20,2,55.73032259941101
lorentz,relu,mnist,0.9575999975204468,0.15300723910331726,0.9796775053304904,0.0700442109322513,5,0.01,1e-05,sgd,20,2,66.87556862831116
lorentz,relu,mnist,0.9585999846458435,0.14825695753097534,0.9802105543710021,0.06873858148139765,6,0.01,1e-05,sgd,20,2,78.13611030578613
lorentz,relu,mnist,0.9596999883651733,0.14813508093357086,0.9801772388059702,0.06861277919278534,7,0.01,1e-05,sgd,20,2,89.41668820381165
lorentz,relu,mnist,0.9587999582290649,0.14708249270915985,0.98059368336887,0.06789202783092944,8,0.01,1e-05,sgd,20,2,100.50991678237915
lorentz,relu,mnist,0.9527999758720398,0.17211291193962097,0.9803771321961621,0.06750212118242072,9,0.01,1e-05,sgd,20,2,111.69982481002808
lorentz,relu,mnist,0.9572999477386475,0.15638849139213562,0.9807436034115139,0.0671747658068616,10,0.01,1e-05,sgd,20,2,122.494863986969
lorentz,relu,mnist,0.9589999914169312,0.15079478919506073,0.9808602078891258,0.06648464081784103,11,0.01,1e-05,sgd,20,2,133.69852948188782
lorentz,relu,mnist,0.9587000012397766,0.15012699365615845,0.9813765991471215,0.06584667134459124,12,0.01,1e-05,sgd,20,2,144.8446819782257
lorentz,relu,mnist,0.9592999815940857,0.14930173754692078,0.9810101279317697,0.06492567962623322,13,0.01,1e-05,sgd,20,2,155.6580855846405
lorentz,relu,mnist,0.958899974822998,0.14988894760608673,0.9813432835820896,0.06488131659715049,14,0.01,1e-05,sgd,20,2,167.02786946296692
lorentz,relu,mnist,0.9572999477386475,0.15573471784591675,0.9815598347547975,0.06470473510260855,15,0.01,1e-05,sgd,20,2,177.95287036895752
lorentz,relu,mnist,0.960599958896637,0.1503140926361084,0.9814265724946695,0.06421994977195793,16,0.01,1e-05,sgd,20,2,189.1336350440979
lorentz,relu,mnist,0.958899974822998,0.1496313065290451,0.9816597814498934,0.06393563791614042,17,0.01,1e-05,sgd,20,2,200.32094931602478
lorentz,relu,mnist,0.9598999619483948,0.15347813069820404,0.9818929904051172,0.06265717906393865,18,0.01,1e-05,sgd,20,2,211.54449009895325
