Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
poincare,relu,kmnist,0.8054999709129333,0.9568131566047668,0.9669509594882729,0.11299963199994219,0,0.01,1e-05,sgd,20,4,32.51197099685669
poincare,relu,kmnist,0.8047999739646912,0.8975830078125,0.9665511727078892,0.11593186320947495,1,0.01,1e-05,sgd,20,4,64.71726155281067
poincare,relu,kmnist,0.8064999580383301,0.9144531488418579,0.9672174840085288,0.11282439862113836,2,0.01,1e-05,sgd,20,4,96.95131182670593
poincare,relu,kmnist,0.8102999925613403,0.9043606519699097,0.9674840085287847,0.11308907867292128,3,0.01,1e-05,sgd,20,4,129.78821516036987
poincare,relu,kmnist,0.8019999861717224,0.9237625002861023,0.9679337686567164,0.11264776715538156,4,0.01,1e-05,sgd,20,4,161.930424451828
poincare,relu,kmnist,0.8096999526023865,0.8838850855827332,0.966967617270789,0.1122907533842538,5,0.01,1e-05,sgd,20,4,194.16338086128235
poincare,relu,kmnist,0.8050999641418457,0.9224460124969482,0.9687166844349681,0.1097650522676938,6,0.01,1e-05,sgd,20,4,226.3700304031372
poincare,relu,kmnist,0.8061999678611755,0.8895381093025208,0.9676339285714286,0.1118840117107775,7,0.01,1e-05,sgd,20,4,258.6578848361969
poincare,relu,kmnist,0.804099977016449,0.9508579969406128,0.968683368869936,0.10882308192626595,8,0.01,1e-05,sgd,20,4,290.85836482048035
poincare,relu,kmnist,0.8104999661445618,0.9275290966033936,0.9686500533049041,0.10953395737400616,9,0.01,1e-05,sgd,20,4,323.26026153564453
poincare,relu,kmnist,0.8008999824523926,0.9746098518371582,0.9687166844349681,0.10894823866808957,10,0.01,1e-05,sgd,20,4,355.67931628227234
poincare,relu,kmnist,0.8068999648094177,0.9354846477508545,0.9687166844349681,0.10893318623399684,11,0.01,1e-05,sgd,20,4,388.0843896865845
poincare,relu,kmnist,0.8068999648094177,0.9101466536521912,0.96875,0.10997387724417224,12,0.01,1e-05,sgd,20,4,420.9186568260193
poincare,relu,kmnist,0.8051999807357788,0.8853625059127808,0.9686000799573561,0.10894892312365888,13,0.01,1e-05,sgd,20,4,453.2091100215912
poincare,relu,kmnist,0.79749995470047,0.9869350790977478,0.9695828891257996,0.10557853018166001,14,0.01,1e-05,sgd,20,4,485.2733163833618
poincare,relu,kmnist,0.8101999759674072,0.9351286292076111,0.9695828891257996,0.10571606713942866,15,0.01,1e-05,sgd,20,4,517.9511649608612
poincare,relu,kmnist,0.8129000067710876,0.8918893337249756,0.968633395522388,0.10809357249950453,16,0.01,1e-05,sgd,20,4,550.3869941234589
poincare,relu,kmnist,0.8077999949455261,0.9455813765525818,0.9698494136460555,0.10539185167101622,17,0.01,1e-05,sgd,20,4,582.6684007644653
poincare,relu,kmnist,0.808899998664856,0.9243255853652954,0.9692997068230277,0.10579728997145682,18,0.01,1e-05,sgd,20,4,614.9699804782867
poincare,relu,kmnist,0.8083999752998352,0.9357486367225647,0.9694496268656716,0.10614934600224453,19,0.01,1e-05,sgd,20,4,647.168954372406
