,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3041,1.9052658,0.24795935,2.0356097,0,0.0001,1e-05,40,5,,
1,model_type.euclidean,activation.dmelu,0.3375,1.8282918,0.32236317,1.8715323,1,0.0001,1e-05,40,5,,
2,model_type.euclidean,activation.dmelu,0.35439998,1.7760457,0.34609076,1.8084093,2,0.0001,1e-05,40,5,,
3,model_type.euclidean,activation.dmelu,0.3681,1.7447766,0.36161572,1.7621348,3,0.0001,1e-05,40,5,,
4,model_type.euclidean,activation.dmelu,0.3856,1.7193108,0.37636045,1.7286135,4,0.0001,1e-05,40,5,,
5,model_type.euclidean,activation.dmelu,0.39139998,1.68288,0.38648367,1.6971138,5,0.0001,1e-05,40,5,,
6,model_type.euclidean,activation.dmelu,0.4066,1.6496472,0.39582667,1.673473,6,0.0001,1e-05,40,5,,
7,model_type.euclidean,activation.dmelu,0.41259998,1.6424652,0.40476954,1.651572,7,0.0001,1e-05,40,5,,
8,model_type.euclidean,activation.dmelu,0.4155,1.6319416,0.41039133,1.6352093,8,0.0001,1e-05,40,5,,
9,model_type.euclidean,activation.dmelu,0.42339998,1.6104002,0.4159331,1.6197699,9,0.0001,1e-05,40,5,,
10,model_type.euclidean,activation.dmelu,0.429,1.6004815,0.42271528,1.607637,10,0.0001,1e-05,40,5,,
11,model_type.euclidean,activation.dmelu,0.4256,1.6002831,0.42825705,1.5942242,11,0.0001,1e-05,40,5,,
12,model_type.euclidean,activation.dmelu,0.4348,1.5901632,0.4296575,1.5850825,12,0.0001,1e-05,40,5,,
13,model_type.euclidean,activation.dmelu,0.4364,1.570617,0.434339,1.575379,13,0.0001,1e-05,40,5,,
14,model_type.euclidean,activation.dmelu,0.43469998,1.5850352,0.44004083,1.5605313,14,0.0001,1e-05,40,5,,
15,model_type.euclidean,activation.dmelu,0.43949997,1.5665951,0.44324183,1.5521578,15,0.0001,1e-05,40,5,,
16,model_type.euclidean,activation.dmelu,0.44939998,1.5475641,0.44764325,1.543226,16,0.0001,1e-05,40,5,,
17,model_type.euclidean,activation.dmelu,0.44939998,1.5461833,0.4493838,1.5355139,17,0.0001,1e-05,40,5,,
18,model_type.euclidean,activation.dmelu,0.4465,1.5518636,0.450004,1.5249022,18,0.0001,1e-05,40,5,,
19,model_type.euclidean,activation.dmelu,0.4569,1.5287285,0.4553857,1.5154765,19,0.0001,1e-05,40,5,,
20,model_type.euclidean,activation.dmelu,0.4581,1.5264866,0.4606474,1.5043252,20,0.0001,1e-05,40,5,,
21,model_type.euclidean,activation.dmelu,0.4526,1.5254849,0.4637484,1.4960024,21,0.0001,1e-05,40,5,,
22,model_type.euclidean,activation.dmelu,0.46469998,1.5140601,0.46574903,1.4894363,22,0.0001,1e-05,40,5,,
23,model_type.euclidean,activation.dmelu,0.4576,1.5152633,0.46989036,1.479153,23,0.0001,1e-05,40,5,,
24,model_type.euclidean,activation.dmelu,0.46589997,1.4992555,0.47197104,1.4739865,24,0.0001,1e-05,40,5,,
25,model_type.euclidean,activation.dmelu,0.4696,1.5024171,0.47523206,1.4664775,25,0.0001,1e-05,40,5,,
26,model_type.euclidean,activation.dmelu,0.47149998,1.4859941,0.47755283,1.4611192,26,0.0001,1e-05,40,5,,
