,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3119,1.9021361,0.2449984,2.0430303,0,0.0001,1e-05,40,5,,
1,model_type.euclidean,activation.dmelu,0.3444,1.810791,0.331226,1.8549278,1,0.0001,1e-05,40,5,,
2,model_type.euclidean,activation.dmelu,0.3662,1.7683182,0.3515725,1.7875435,2,0.0001,1e-05,40,5,,
3,model_type.euclidean,activation.dmelu,0.3691,1.7382209,0.36517686,1.7465342,3,0.0001,1e-05,40,5,,
4,model_type.euclidean,activation.dmelu,0.3852,1.6877623,0.37528008,1.717021,4,0.0001,1e-05,40,5,,
5,model_type.euclidean,activation.dmelu,0.3897,1.674663,0.38612357,1.6927154,5,0.0001,1e-05,40,5,,
6,model_type.euclidean,activation.dmelu,0.4001,1.666193,0.39324585,1.6708963,6,0.0001,1e-05,40,5,,
7,model_type.euclidean,activation.dmelu,0.40609998,1.6437768,0.40050817,1.6533244,7,0.0001,1e-05,40,5,,
8,model_type.euclidean,activation.dmelu,0.4147,1.6206669,0.4056498,1.6383916,8,0.0001,1e-05,40,5,,
9,model_type.euclidean,activation.dmelu,0.4093,1.6145595,0.41303217,1.6225715,9,0.0001,1e-05,40,5,,
10,model_type.euclidean,activation.dmelu,0.40899998,1.6134716,0.41697344,1.609335,10,0.0001,1e-05,40,5,,
11,model_type.euclidean,activation.dmelu,0.4213,1.5998888,0.4212548,1.5984082,11,0.0001,1e-05,40,5,,
12,model_type.euclidean,activation.dmelu,0.42479998,1.5903028,0.42591628,1.5838617,12,0.0001,1e-05,40,5,,
13,model_type.euclidean,activation.dmelu,0.4308,1.5709544,0.42951745,1.5735568,13,0.0001,1e-05,40,5,,
14,model_type.euclidean,activation.dmelu,0.4349,1.5758246,0.43541932,1.560375,14,0.0001,1e-05,40,5,,
15,model_type.euclidean,activation.dmelu,0.44099998,1.5516242,0.43978074,1.5506259,15,0.0001,1e-05,40,5,,
16,model_type.euclidean,activation.dmelu,0.4463,1.5461558,0.44496238,1.5378927,16,0.0001,1e-05,40,5,,
17,model_type.euclidean,activation.dmelu,0.44619998,1.5471368,0.44828346,1.5269127,17,0.0001,1e-05,40,5,,
18,model_type.euclidean,activation.dmelu,0.4428,1.5440632,0.45450544,1.5173846,18,0.0001,1e-05,40,5,,
19,model_type.euclidean,activation.dmelu,0.44529998,1.5384443,0.4581666,1.5055131,19,0.0001,1e-05,40,5,,
20,model_type.euclidean,activation.dmelu,0.4567,1.526133,0.46200785,1.4990375,20,0.0001,1e-05,40,5,,
21,model_type.euclidean,activation.dmelu,0.4615,1.505966,0.46414852,1.4909074,21,0.0001,1e-05,40,5,,
22,model_type.euclidean,activation.dmelu,0.461,1.5140305,0.46744958,1.4815401,22,0.0001,1e-05,40,5,,
23,model_type.euclidean,activation.dmelu,0.4567,1.5157827,0.46854994,1.4771732,23,0.0001,1e-05,40,5,,
24,model_type.euclidean,activation.dmelu,0.4614,1.5087111,0.47085068,1.4694333,24,0.0001,1e-05,40,5,,
25,model_type.euclidean,activation.dmelu,0.466,1.5012954,0.47381163,1.4631292,25,0.0001,1e-05,40,5,,
26,model_type.euclidean,activation.dmelu,0.4565,1.5087434,0.47711268,1.4564555,26,0.0001,1e-05,40,5,,
27,model_type.euclidean,activation.dmelu,0.475,1.4825876,0.47759283,1.4507387,27,0.0001,1e-05,40,5,,
28,model_type.euclidean,activation.dmelu,0.46629998,1.4920589,0.4816141,1.445648,28,0.0001,1e-05,40,5,,
29,model_type.euclidean,activation.dmelu,0.4741,1.4747893,0.48265445,1.4412918,29,0.0001,1e-05,40,5,,
30,model_type.euclidean,activation.dmelu,0.4675,1.4903362,0.48517525,1.4327484,30,0.0001,1e-05,40,5,,
31,model_type.euclidean,activation.dmelu,0.472,1.4732959,0.487556,1.4276946,31,0.0001,1e-05,40,5,,
32,model_type.euclidean,activation.dmelu,0.4759,1.4734019,0.48909652,1.423469,32,0.0001,1e-05,40,5,,
33,model_type.euclidean,activation.dmelu,0.459,1.5062368,0.48983675,1.4200782,33,0.0001,1e-05,40,5,,
34,model_type.euclidean,activation.dmelu,0.4761,1.470186,0.49325785,1.4117755,34,0.0001,1e-05,40,5,,
35,model_type.euclidean,activation.dmelu,0.478,1.4640118,0.49241757,1.4105208,35,0.0001,1e-05,40,5,,
36,model_type.euclidean,activation.dmelu,0.47739998,1.4777907,0.49573863,1.4019636,36,0.0001,1e-05,40,5,,
37,model_type.euclidean,activation.dmelu,0.48619998,1.4494611,0.49695903,1.3979502,37,0.0001,1e-05,40,5,,
38,model_type.euclidean,activation.dmelu,0.479,1.4639502,0.49998,1.3935055,38,0.0001,1e-05,40,5,,
39,model_type.euclidean,activation.dmelu,0.48479998,1.4470531,0.50084025,1.3893327,39,0.0001,1e-05,40,5,,
40,model_type.euclidean,activation.dmelu,0.48229998,1.4600123,0.50352114,1.3847566,40,0.0001,1e-05,40,5,,
41,model_type.euclidean,activation.dmelu,0.4876,1.4436373,0.50448143,1.3792547,41,0.0001,1e-05,40,5,,
42,model_type.euclidean,activation.dmelu,0.4876,1.4412136,0.5054417,1.3766809,42,0.0001,1e-05,40,5,,
43,model_type.euclidean,activation.dmelu,0.4897,1.4408726,0.5080426,1.3702115,43,0.0001,1e-05,40,5,,
44,model_type.euclidean,activation.dmelu,0.4852,1.4447402,0.5110035,1.364422,44,0.0001,1e-05,40,5,,
45,model_type.euclidean,activation.dmelu,0.4886,1.439856,0.51356435,1.3634766,45,0.0001,1e-05,40,5,,
46,model_type.euclidean,activation.dmelu,0.49319997,1.4268125,0.51152366,1.359998,46,0.0001,1e-05,40,5,,
47,model_type.euclidean,activation.dmelu,0.4928,1.4310362,0.51326424,1.3576369,47,0.0001,1e-05,40,5,,
48,model_type.euclidean,activation.dmelu,0.49449998,1.4316754,0.51704544,1.3493702,48,0.0001,1e-05,40,5,,
49,model_type.euclidean,activation.dmelu,0.49769998,1.4232312,0.51856595,1.3485817,49,0.0001,1e-05,40,5,,
50,model_type.euclidean,activation.dmelu,0.48799998,1.442331,0.5203465,1.3424362,50,0.0001,1e-05,40,5,,
51,model_type.euclidean,activation.dmelu,0.49339998,1.4285622,0.52136683,1.3385592,51,0.0001,1e-05,40,5,,
52,model_type.euclidean,activation.dmelu,0.48959997,1.4435333,0.5213468,1.3362058,52,0.0001,1e-05,40,5,,
53,model_type.euclidean,activation.dmelu,0.4887,1.4411623,0.5226672,1.3313323,53,0.0001,1e-05,40,5,,
54,model_type.euclidean,activation.dmelu,0.49839997,1.4283818,0.5238276,1.3278964,54,0.0001,1e-05,40,5,,
55,model_type.euclidean,activation.dmelu,0.5006,1.4132473,0.52640843,1.3265284,55,0.0001,1e-05,40,5,,
56,model_type.euclidean,activation.dmelu,0.48819998,1.4553843,0.52640843,1.3216493,56,0.0001,1e-05,40,5,,
57,model_type.euclidean,activation.dmelu,0.4955,1.4243945,0.52638847,1.319441,57,0.0001,1e-05,40,5,,
58,model_type.euclidean,activation.dmelu,0.5009,1.4144474,0.5290693,1.3173294,58,0.0001,1e-05,40,5,,
59,model_type.euclidean,activation.dmelu,0.4967,1.4279301,0.53161013,1.3095905,59,0.0001,1e-05,40,5,,
60,model_type.euclidean,activation.dmelu,0.49719998,1.4314181,0.5309699,1.3100742,60,0.0001,1e-05,40,5,,
61,model_type.euclidean,activation.dmelu,0.49749997,1.4183954,0.53112996,1.308455,61,0.0001,1e-05,40,5,,
62,model_type.euclidean,activation.dmelu,0.5001,1.4086933,0.53549135,1.3017702,62,0.0001,1e-05,40,5,,
63,model_type.euclidean,activation.dmelu,0.4976,1.4388616,0.53351074,1.3009326,63,0.0001,1e-05,40,5,,
64,model_type.euclidean,activation.dmelu,0.48979998,1.4597871,0.53501123,1.2990242,64,0.0001,1e-05,40,5,,
65,model_type.euclidean,activation.dmelu,0.50409997,1.4026399,0.5361516,1.2946064,65,0.0001,1e-05,40,5,,
66,model_type.euclidean,activation.dmelu,0.48889998,1.4514064,0.54167336,1.2886951,66,0.0001,1e-05,40,5,,
67,model_type.euclidean,activation.dmelu,0.5,1.4156232,0.54075307,1.2882124,67,0.0001,1e-05,40,5,,
68,model_type.euclidean,activation.dmelu,0.5032,1.4095966,0.5400928,1.2876126,68,0.0001,1e-05,40,5,,
69,model_type.euclidean,activation.dmelu,0.5029,1.4018458,0.53933257,1.282969,69,0.0001,1e-05,40,5,,
