Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
eucl,relu,kmnist,0.8809999823570251,0.616432249546051,0.9996501865671642,0.005564104028563422,0,0.01,1e-05,sgd,200,4,8.38033413887024
eucl,relu,kmnist,0.8819999694824219,0.6278553605079651,0.9998667377398721,0.0044493993339592966,1,0.01,1e-05,sgd,200,4,16.299084186553955
eucl,relu,kmnist,0.8819999694824219,0.6354030966758728,0.999950026652452,0.003695087756766483,2,0.01,1e-05,sgd,200,4,24.159382343292236
eucl,relu,kmnist,0.8822000026702881,0.6447668671607971,0.9999666844349681,0.0031608765209051493,3,0.01,1e-05,sgd,200,4,32.27835464477539
eucl,relu,kmnist,0.8837999701499939,0.6489078998565674,1.0,0.002762816833090911,4,0.01,1e-05,sgd,200,4,40.15235924720764
eucl,relu,kmnist,0.8837999701499939,0.6612967252731323,1.0,0.0024411307127585563,5,0.01,1e-05,sgd,200,4,48.2807457447052
eucl,relu,kmnist,0.8830999732017517,0.6692408919334412,1.0,0.0021979942646984415,6,0.01,1e-05,sgd,200,4,56.2767448425293
eucl,relu,kmnist,0.8833999633789062,0.6745842695236206,1.0,0.0019928851446111015,7,0.01,1e-05,sgd,200,4,64.13852214813232
eucl,relu,kmnist,0.8837999701499939,0.6837167143821716,1.0,0.0018099821546691598,8,0.01,1e-05,sgd,200,4,72.35231161117554
eucl,relu,kmnist,0.8840999603271484,0.6882340908050537,1.0,0.001661418802525934,9,0.01,1e-05,sgd,200,4,80.12601327896118
eucl,relu,kmnist,0.8829999566078186,0.6954256296157837,1.0,0.0015392316800260694,10,0.01,1e-05,sgd,200,4,88.39562821388245
eucl,relu,kmnist,0.8851000070571899,0.6995481848716736,1.0,0.0014289171216474014,11,0.01,1e-05,sgd,200,4,96.37223172187805
eucl,relu,kmnist,0.8841999769210815,0.7074332237243652,1.0,0.0013292776336550276,12,0.01,1e-05,sgd,200,4,104.23189878463745
eucl,relu,kmnist,0.8835999965667725,0.7110769748687744,1.0,0.0012443582888732705,13,0.01,1e-05,sgd,200,4,112.51173830032349
eucl,relu,kmnist,0.8834999799728394,0.7183512449264526,1.0,0.0011682482270301997,14,0.01,1e-05,sgd,200,4,120.24368333816528
