Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
lorentz,relu,kmnist,0.8540999889373779,0.6881237626075745,0.9985174573560768,0.010304273528380514,0,0.01,1e-05,sgd,100,3,12.44675064086914
lorentz,relu,kmnist,0.854200005531311,0.6872584819793701,0.9984841417910447,0.00984308848416667,1,0.01,1e-05,sgd,100,3,24.87107253074646
lorentz,relu,kmnist,0.8549000024795532,0.6935454607009888,0.9986507196162047,0.00910439783651908,2,0.01,1e-05,sgd,100,3,37.238309144973755
lorentz,relu,kmnist,0.8532999753952026,0.7033447623252869,0.9986840351812367,0.008919441142615411,3,0.01,1e-05,sgd,100,3,49.208205461502075
lorentz,relu,kmnist,0.8549000024795532,0.6935774683952332,0.9987506663113006,0.008500670663082103,4,0.01,1e-05,sgd,100,3,61.85043215751648
lorentz,relu,kmnist,0.8525999784469604,0.7116174101829529,0.9988672707889126,0.008099332200249098,5,0.01,1e-05,sgd,100,3,74.32459950447083
lorentz,relu,kmnist,0.8536999821662903,0.7061563730239868,0.9989172441364605,0.007718052124422886,6,0.01,1e-05,sgd,100,3,86.78699398040771
lorentz,relu,kmnist,0.852899968624115,0.7109344005584717,0.9989172441364605,0.007405616114534604,7,0.01,1e-05,sgd,100,3,99.1226897239685
lorentz,relu,kmnist,0.8549999594688416,0.7172544002532959,0.9990338486140725,0.007110995581750371,8,0.01,1e-05,sgd,100,3,111.11121368408203
lorentz,relu,kmnist,0.8497999906539917,0.7420716285705566,0.9970848880597015,0.01375844328509602,9,0.01,1e-05,sgd,100,3,123.20990633964539
lorentz,relu,kmnist,0.8514999747276306,0.7383202314376831,0.9967850479744137,0.015075647643383053,10,0.01,1e-05,sgd,100,3,135.57048892974854
lorentz,relu,kmnist,0.8446999788284302,0.7737897634506226,0.9975179904051172,0.012991958876731925,11,0.01,1e-05,sgd,100,3,148.0153889656067
lorentz,relu,kmnist,0.8495000004768372,0.7506728172302246,0.9985007995735607,0.009478045989473069,12,0.01,1e-05,sgd,100,3,159.98492789268494
lorentz,relu,kmnist,0.8525999784469604,0.7368772625923157,0.9989672174840085,0.007917605811758077,13,0.01,1e-05,sgd,100,3,172.25574684143066
lorentz,relu,kmnist,0.8508999943733215,0.7390424609184265,0.9990838219616205,0.006459407966556911,14,0.01,1e-05,sgd,100,3,184.60718846321106
lorentz,relu,kmnist,0.8527999520301819,0.7342719435691833,0.9991837686567164,0.005806568804182617,15,0.01,1e-05,sgd,100,3,196.82383060455322
