Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
eucl,relu,fmnist,0.8628000020980835,0.40938717126846313,0.9175939498933902,0.22272938510168716,0,0.01,1e-05,sgd,20,3,7.7006916999816895
eucl,relu,fmnist,0.8650999665260315,0.41092222929000854,0.9182935767590619,0.22175124747905015,1,0.01,1e-05,sgd,20,3,15.243909358978271
eucl,relu,fmnist,0.8643999695777893,0.41288548707962036,0.9183602078891258,0.22192147749065083,2,0.01,1e-05,sgd,20,3,22.89353656768799
eucl,relu,fmnist,0.8671999573707581,0.4099481999874115,0.9186267324093816,0.2205809000522089,3,0.01,1e-05,sgd,20,3,30.390976190567017
eucl,relu,fmnist,0.8658999800682068,0.41363707184791565,0.9192763859275054,0.2198855480484998,4,0.01,1e-05,sgd,20,3,37.90389370918274
eucl,relu,fmnist,0.8667999505996704,0.4125613868236542,0.919942697228145,0.21983181838510132,5,0.01,1e-05,sgd,20,3,45.59866714477539
eucl,relu,fmnist,0.8652999997138977,0.4185258448123932,0.9195595682302772,0.21915329392673746,6,0.01,1e-05,sgd,20,3,53.12799406051636
eucl,relu,fmnist,0.8639000058174133,0.43554559350013733,0.9188599413646056,0.21902528908778865,7,0.01,1e-05,sgd,20,3,60.736435413360596
eucl,relu,fmnist,0.8682999610900879,0.41425853967666626,0.9190431769722814,0.2166994301312323,8,0.01,1e-05,sgd,20,3,68.2099666595459
eucl,relu,fmnist,0.8642999529838562,0.4178043007850647,0.9196095415778252,0.21718714580829465,9,0.01,1e-05,sgd,20,3,75.70624208450317
eucl,relu,fmnist,0.8651999831199646,0.4150204658508301,0.9204590884861408,0.21597126707323452,10,0.01,1e-05,sgd,20,3,83.34283590316772
eucl,relu,fmnist,0.8561999797821045,0.430650532245636,0.9191431236673774,0.21670742359941703,11,0.01,1e-05,sgd,20,3,90.858158826828
eucl,relu,fmnist,0.8664999604225159,0.4206359386444092,0.9191431236673774,0.21588458424644558,12,0.01,1e-05,sgd,20,3,98.56483244895935
eucl,relu,fmnist,0.8567999601364136,0.4377519488334656,0.9205756929637526,0.21433443754816106,13,0.01,1e-05,sgd,20,3,106.08177638053894
eucl,relu,fmnist,0.8649999499320984,0.4266238212585449,0.9206256663113006,0.21404238626646843,14,0.01,1e-05,sgd,20,3,113.7733850479126
