,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.euclidean,activation.dmelu,0.5755,1.4158831,0.56321704,1.4111673,0,0.0001,1e-05,40,5,,,14.890040397644043
1,model_type.euclidean,activation.dmelu,0.62869996,1.2186853,0.7629736,0.7766084,1,0.0001,1e-05,40,5,,,28.3330819606781
2,model_type.euclidean,activation.dmelu,0.6615,1.0934591,0.79887605,0.64869124,2,0.0001,1e-05,40,5,,,40.74889612197876
3,model_type.euclidean,activation.dmelu,0.68869996,0.9939693,0.82530683,0.5641334,3,0.0001,1e-05,40,5,,,53.97957706451416
4,model_type.euclidean,activation.dmelu,0.7007,0.9302416,0.8439334,0.50511205,4,0.0001,1e-05,40,5,,,66.56152701377869
5,model_type.euclidean,activation.dmelu,0.7197,0.869228,0.8584912,0.46113575,5,0.0001,1e-05,40,5,,,79.57770204544067
6,model_type.euclidean,activation.dmelu,0.7381,0.8184227,0.8690468,0.42730904,6,0.0001,1e-05,40,5,,,92.9087221622467
7,model_type.euclidean,activation.dmelu,0.7479,0.7997076,0.8773179,0.39879873,7,0.0001,1e-05,40,5,,,105.73627781867981
8,model_type.euclidean,activation.dmelu,0.75979996,0.76637566,0.8842883,0.37646592,8,0.0001,1e-05,40,5,,,119.5318341255188
9,model_type.euclidean,activation.dmelu,0.7647,0.74812347,0.8905083,0.3569253,9,0.0001,1e-05,40,5,,,132.99689602851868
10,model_type.euclidean,activation.dmelu,0.7696,0.73260295,0.89529413,0.33967784,10,0.0001,1e-05,40,5,,,146.53841257095337
11,model_type.euclidean,activation.dmelu,0.7813,0.7011538,0.9010639,0.32438296,11,0.0001,1e-05,40,5,,,160.42057728767395
12,model_type.euclidean,activation.dmelu,0.78889996,0.6829568,0.9047992,0.3108492,12,0.0001,1e-05,40,5,,,173.29166769981384
13,model_type.euclidean,activation.dmelu,0.7801,0.7051064,0.9098686,0.29818803,13,0.0001,1e-05,40,5,,,186.5773847103119
14,model_type.euclidean,activation.dmelu,0.79389995,0.6711585,0.9123366,0.28690854,14,0.0001,1e-05,40,5,,,199.53512454032898
15,model_type.euclidean,activation.dmelu,0.80399996,0.6453297,0.91542155,0.2765404,15,0.0001,1e-05,40,5,,,212.5829176902771
16,model_type.euclidean,activation.dmelu,0.7988,0.65388185,0.91912353,0.26758564,16,0.0001,1e-05,40,5,,,226.19399642944336
17,model_type.euclidean,activation.dmelu,0.80609995,0.6326891,0.9214581,0.25920975,17,0.0001,1e-05,40,5,,,238.516930103302
18,model_type.euclidean,activation.dmelu,0.8096,0.6234321,0.92402613,0.25091362,18,0.0001,1e-05,40,5,,,251.29812002182007
19,model_type.euclidean,activation.dmelu,0.8132,0.6201993,0.9264941,0.24377027,19,0.0001,1e-05,40,5,,,265.0486888885498
20,model_type.euclidean,activation.dmelu,0.8121,0.610757,0.9283618,0.237033,20,0.0001,1e-05,40,5,,,278.2387886047363
21,model_type.euclidean,activation.dmelu,0.8095,0.6270297,0.930563,0.22999592,21,0.0001,1e-05,40,5,,,291.9305531978607
22,model_type.euclidean,activation.dmelu,0.81729996,0.60565925,0.9327808,0.22409569,22,0.0001,1e-05,40,5,,,305.07560634613037
23,model_type.euclidean,activation.dmelu,0.825,0.5879007,0.93468183,0.21803328,23,0.0001,1e-05,40,5,,,318.85474157333374
24,model_type.euclidean,activation.dmelu,0.8243,0.590048,0.9362327,0.21293147,24,0.0001,1e-05,40,5,,,332.70126080513
25,model_type.euclidean,activation.dmelu,0.8225,0.5894183,0.9377335,0.20797476,25,0.0001,1e-05,40,5,,,345.8153965473175
26,model_type.euclidean,activation.dmelu,0.8267,0.59191746,0.93896747,0.20276158,26,0.0001,1e-05,40,5,,,359.3420627117157
27,model_type.euclidean,activation.dmelu,0.8282,0.5917163,0.9410019,0.19778332,27,0.0001,1e-05,40,5,,,372.75272369384766
28,model_type.euclidean,activation.dmelu,0.8287,0.58730906,0.94280285,0.1934406,28,0.0001,1e-05,40,5,,,386.1213674545288
29,model_type.euclidean,activation.dmelu,0.8365,0.5675578,0.94410354,0.18957059,29,0.0001,1e-05,40,5,,,399.63467240333557
30,model_type.euclidean,activation.dmelu,0.82879996,0.5839484,0.9446705,0.18581605,30,0.0001,1e-05,40,5,,,413.21416115760803
31,model_type.euclidean,activation.dmelu,0.8355,0.5683235,0.946238,0.18191837,31,0.0001,1e-05,40,5,,,426.74173974990845
32,model_type.euclidean,activation.dmelu,0.8361,0.57001185,0.94682163,0.17867258,32,0.0001,1e-05,40,5,,,440.6317322254181
33,model_type.euclidean,activation.dmelu,0.83959997,0.57006633,0.9485059,0.17413512,33,0.0001,1e-05,40,5,,,453.74383640289307
34,model_type.euclidean,activation.dmelu,0.8368,0.5710711,0.94887275,0.1711825,34,0.0001,1e-05,40,5,,,467.31822180747986
35,model_type.euclidean,activation.dmelu,0.8444,0.55712306,0.9501901,0.16790818,35,0.0001,1e-05,40,5,,,480.0226876735687
36,model_type.euclidean,activation.dmelu,0.83699995,0.58064413,0.9517076,0.16410103,36,0.0001,1e-05,40,5,,,493.5315115451813
37,model_type.euclidean,activation.dmelu,0.84129995,0.57316446,0.95259136,0.16173607,37,0.0001,1e-05,40,5,,,507.72039103507996
38,model_type.euclidean,activation.dmelu,0.8445,0.56320786,0.9532584,0.15853547,38,0.0001,1e-05,40,5,,,521.5444006919861
39,model_type.euclidean,activation.dmelu,0.843,0.5735767,0.9542089,0.15502845,39,0.0001,1e-05,40,5,,,535.6460013389587
40,model_type.euclidean,activation.dmelu,0.84679997,0.55846936,0.9546091,0.15354471,40,0.0001,1e-05,40,5,,,549.6499502658844
41,model_type.euclidean,activation.dmelu,0.84749997,0.5661912,0.95597655,0.14996263,41,0.0001,1e-05,40,5,,,563.652717590332
42,model_type.euclidean,activation.dmelu,0.85029995,0.555359,0.9566936,0.14731675,42,0.0001,1e-05,40,5,,,577.8429234027863
43,model_type.euclidean,activation.dmelu,0.84559995,0.5707547,0.9569104,0.14456059,43,0.0001,1e-05,40,5,,,591.306592464447
44,model_type.euclidean,activation.dmelu,0.8497,0.5635151,0.9583778,0.14268166,44,0.0001,1e-05,40,5,,,609.4745998382568
45,model_type.euclidean,activation.dmelu,0.8426,0.5823313,0.9592449,0.1394765,45,0.0001,1e-05,40,5,,,624.9702665805817
46,model_type.euclidean,activation.dmelu,0.8476,0.5699624,0.9600954,0.13716991,46,0.0001,1e-05,40,5,,,638.2494447231293
47,model_type.euclidean,activation.dmelu,0.849,0.5736525,0.96004534,0.13565145,47,0.0001,1e-05,40,5,,,652.4833657741547
48,model_type.euclidean,activation.dmelu,0.84819996,0.5746692,0.9607124,0.13281892,48,0.0001,1e-05,40,5,,,665.92822265625
49,model_type.euclidean,activation.dmelu,0.8495,0.5754657,0.9613794,0.13086092,49,0.0001,1e-05,40,5,,,679.7401523590088
50,model_type.euclidean,activation.dmelu,0.85249996,0.5644134,0.9615628,0.12906429,50,0.0001,1e-05,40,5,,,693.3616342544556
51,model_type.euclidean,activation.dmelu,0.84819996,0.5807089,0.96299696,0.12669544,51,0.0001,1e-05,40,5,,,707.1141951084137
52,model_type.euclidean,activation.dmelu,0.8537,0.5768199,0.96373063,0.12477952,52,0.0001,1e-05,40,5,,,721.1368629932404
53,model_type.euclidean,activation.dmelu,0.85359997,0.5760296,0.9638474,0.12262004,53,0.0001,1e-05,40,5,,,734.6586515903473
54,model_type.euclidean,activation.dmelu,0.85289997,0.57645315,0.9642643,0.120337464,54,0.0001,1e-05,40,5,,,748.2468960285187
55,model_type.euclidean,activation.dmelu,0.8515,0.5857625,0.9655316,0.11834168,55,0.0001,1e-05,40,5,,,762.263022184372
56,model_type.euclidean,activation.dmelu,0.85359997,0.5836126,0.9654149,0.11666792,56,0.0001,1e-05,40,5,,,776.070586681366
