,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.hyperbolic,activation.dmelu,,0.23310244,26.250801,,0.58221537,0,0.01,0.0001,20,2,,,10
1,model_type.hyperbolic,activation.dmelu,,0.16755667,18.869373,,0.21908203,1,0.01,0.0001,20,2,,,10
2,model_type.hyperbolic,activation.dmelu,,0.12355857,13.914533,,0.15231466,2,0.01,0.0001,20,2,,,10
3,model_type.hyperbolic,activation.dmelu,,0.0928099,10.451776,,0.11602602,3,0.01,0.0001,20,2,,,10
4,model_type.hyperbolic,activation.dmelu,,0.09379809,10.563061,,0.08831616,4,0.01,0.0001,20,2,,,10
5,model_type.hyperbolic,activation.dmelu,,0.11042245,12.43521,,0.08849388,5,0.01,0.0001,20,2,,,10
6,model_type.hyperbolic,activation.dmelu,,0.11611105,13.07583,,0.103384145,6,0.01,0.0001,20,2,,,10
7,model_type.hyperbolic,activation.dmelu,,0.102307916,11.521393,,0.10837092,7,0.01,0.0001,20,2,,,10
8,model_type.hyperbolic,activation.dmelu,,0.07935203,8.936218,,0.09520023,8,0.01,0.0001,20,2,,,10
9,model_type.hyperbolic,activation.dmelu,,0.0600932,6.7673883,,0.073390484,9,0.01,0.0001,20,2,,,10
10,model_type.hyperbolic,activation.dmelu,,0.049665395,5.5930624,,0.054836787,10,0.01,0.0001,20,2,,,10
11,model_type.hyperbolic,activation.dmelu,,0.04566766,5.1428576,,0.044177767,11,0.01,0.0001,20,2,,,10
12,model_type.hyperbolic,activation.dmelu,,0.04326385,4.872153,,0.039135717,12,0.01,0.0001,20,2,,,10
13,model_type.hyperbolic,activation.dmelu,,0.039606627,4.460295,,0.035462853,13,0.01,0.0001,20,2,,,10
14,model_type.hyperbolic,activation.dmelu,,0.03486245,3.9260306,,0.031013543,14,0.01,0.0001,20,2,,,10
15,model_type.hyperbolic,activation.dmelu,,0.030643879,3.4509566,,0.026393289,15,0.01,0.0001,20,2,,,10
16,model_type.hyperbolic,activation.dmelu,,0.028141351,3.1691346,,0.02318635,16,0.01,0.0001,20,2,,,10
17,model_type.hyperbolic,activation.dmelu,,0.027343025,3.0792313,,0.022149034,17,0.01,0.0001,20,2,,,10
18,model_type.hyperbolic,activation.dmelu,,0.027344516,3.079399,,0.022709293,18,0.01,0.0001,20,2,,,10
19,model_type.hyperbolic,activation.dmelu,,0.02710358,3.0522664,,0.023591124,19,0.01,0.0001,20,2,,,10
20,model_type.hyperbolic,activation.dmelu,,0.026037225,2.9321787,,0.023708282,20,0.01,0.0001,20,2,,,10
21,model_type.hyperbolic,activation.dmelu,,0.02417435,2.7223914,,0.022680433,21,0.01,0.0001,20,2,,,10
22,model_type.hyperbolic,activation.dmelu,,0.021921579,2.4686959,,0.020797553,22,0.01,0.0001,20,2,,,10
