Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
h_plusplus,relu,kmnist,0.8416999578475952,0.5505863428115845,0.9323694029850746,0.21842133680354558,0,0.01,1e-05,sgd,40,1,10.932955026626587
h_plusplus,relu,kmnist,0.823199987411499,0.5884031653404236,0.9310367803837953,0.2210156278136665,1,0.01,1e-05,sgd,40,1,22.14808750152588
h_plusplus,relu,kmnist,0.8050999641418457,0.6418207883834839,0.9322361407249466,0.22021419013034244,2,0.01,1e-05,sgd,40,1,32.955535650253296
h_plusplus,relu,kmnist,0.8087999820709229,0.6723687052726746,0.9342517324093816,0.21211622321187878,3,0.01,1e-05,sgd,40,1,44.08993935585022
h_plusplus,relu,kmnist,0.8050000071525574,0.6583349108695984,0.9247068230277186,0.24102766012776888,4,0.01,1e-05,sgd,40,1,55.10496664047241
h_plusplus,relu,kmnist,0.7792999744415283,0.7909207344055176,0.9339518923240938,0.21606790023182693,5,0.01,1e-05,sgd,40,1,66.05771923065186
h_plusplus,relu,kmnist,0.8044999837875366,0.6514502167701721,0.9245235874200426,0.24223377293885262,6,0.01,1e-05,sgd,40,1,77.20950818061829
h_plusplus,relu,kmnist,0.8314999938011169,0.5542200803756714,0.9339518923240938,0.213737480995704,7,0.01,1e-05,sgd,40,1,88.20678377151489
h_plusplus,relu,kmnist,0.7849000096321106,0.678311288356781,0.9334355010660981,0.2156191967141781,8,0.01,1e-05,sgd,40,1,99.63343405723572
h_plusplus,relu,kmnist,0.7667999863624573,0.8398637771606445,0.9349180437100213,0.2102985551128033,9,0.01,1e-05,sgd,40,1,110.41886878013611
h_plusplus,relu,kmnist,0.7436000108718872,0.9658998250961304,0.9331523187633263,0.2118548002046372,10,0.01,1e-05,sgd,40,1,121.7233407497406
h_plusplus,relu,kmnist,0.8312000036239624,0.5654478669166565,0.933618736673774,0.2125395878907174,11,0.01,1e-05,sgd,40,1,132.69448232650757
h_plusplus,relu,kmnist,0.8297999501228333,0.5971449613571167,0.9329857409381663,0.2131702456631259,12,0.01,1e-05,sgd,40,1,143.46301937103271
h_plusplus,relu,kmnist,0.8234999775886536,0.5860304832458496,0.9322861140724946,0.21568387051992643,13,0.01,1e-05,sgd,40,1,154.7432656288147
h_plusplus,relu,kmnist,0.8136000037193298,0.6231438517570496,0.9338686034115139,0.21283478360535749,14,0.01,1e-05,sgd,40,1,165.45268630981445
