,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.poincare,activation.dmelu,,0.6617064,1.540081,,0.8674843,0,0.01,0.0001,20,2,,,10
1,model_type.poincare,activation.dmelu,,0.50683635,1.1796305,,0.62335426,1,0.01,0.0001,20,2,,,10
2,model_type.poincare,activation.dmelu,,0.39936906,0.929507,,0.45242187,2,0.01,0.0001,20,2,,,10
3,model_type.poincare,activation.dmelu,,0.32885998,0.7654014,,0.33737525,3,0.01,0.0001,20,2,,,10
4,model_type.poincare,activation.dmelu,,0.2855282,0.6645494,,0.26398906,4,0.01,0.0001,20,2,,,10
5,model_type.poincare,activation.dmelu,,0.2595265,0.604032,,0.21985137,5,0.01,0.0001,20,2,,,10
6,model_type.poincare,activation.dmelu,,0.24267104,0.564802,,0.19370002,6,0.01,0.0001,20,2,,,10
7,model_type.poincare,activation.dmelu,,0.22988631,0.5350463,,0.17666137,7,0.01,0.0001,20,2,,,10
8,model_type.poincare,activation.dmelu,,0.21865198,0.5088991,,0.16366285,8,0.01,0.0001,20,2,,,10
9,model_type.poincare,activation.dmelu,,0.2077349,0.48349023,,0.15271676,9,0.01,0.0001,20,2,,,10
10,model_type.poincare,activation.dmelu,,0.1966864,0.45777553,,0.14330739,10,0.01,0.0001,20,2,,,10
11,model_type.poincare,activation.dmelu,,0.18577433,0.43237835,,0.1354051,11,0.01,0.0001,20,2,,,10
12,model_type.poincare,activation.dmelu,,0.17550199,0.40847012,,0.1290734,12,0.01,0.0001,20,2,,,10
13,model_type.poincare,activation.dmelu,,0.16616008,0.3867274,,0.12418877,13,0.01,0.0001,20,2,,,10
14,model_type.poincare,activation.dmelu,,0.15781315,0.36730042,,0.12026653,14,0.01,0.0001,20,2,,,10
15,model_type.poincare,activation.dmelu,,0.1504151,0.3500819,,0.116715305,15,0.01,0.0001,20,2,,,10
16,model_type.poincare,activation.dmelu,,0.1438566,0.3348174,,0.11309023,16,0.01,0.0001,20,2,,,10
17,model_type.poincare,activation.dmelu,,0.13793282,0.32103017,,0.109128475,17,0.01,0.0001,20,2,,,10
18,model_type.poincare,activation.dmelu,,0.13243979,0.30824548,,0.104683965,18,0.01,0.0001,20,2,,,10
19,model_type.poincare,activation.dmelu,,0.12732153,0.29633304,,0.099752486,19,0.01,0.0001,20,2,,,10
20,model_type.poincare,activation.dmelu,,0.12270467,0.2855876,,0.094523475,20,0.01,0.0001,20,2,,,10
21,model_type.poincare,activation.dmelu,,0.11878637,0.276468,,0.089355476,21,0.01,0.0001,20,2,,,10
22,model_type.poincare,activation.dmelu,,0.11568109,0.26924065,,0.08464386,22,0.01,0.0001,20,2,,,10
23,model_type.poincare,activation.dmelu,,0.11332776,0.2637634,,0.08067315,23,0.01,0.0001,20,2,,,10
24,model_type.poincare,activation.dmelu,,0.11148896,0.25948372,,0.07750992,24,0.01,0.0001,20,2,,,10
25,model_type.poincare,activation.dmelu,,0.10982113,0.25560194,,0.075013146,25,0.01,0.0001,20,2,,,10
26,model_type.poincare,activation.dmelu,,0.107986115,0.25133106,,0.07292563,26,0.01,0.0001,20,2,,,10
27,model_type.poincare,activation.dmelu,,0.10574988,0.24612637,,0.070979446,27,0.01,0.0001,20,2,,,10
28,model_type.poincare,activation.dmelu,,0.10302103,0.23977514,,0.06897838,28,0.01,0.0001,20,2,,,10
