,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
28,model_type.alexnet,0.252197265625,3.316933810710907,0.2493898,3.2935803,28,0.01,0.0005,3559.107177734375
29,model_type.alexnet,0.247314453125,3.3138330578804016,0.26232395,3.220728,29,0.01,0.0005,3686.8464913368225
30,model_type.alexnet,0.287841796875,3.1545934081077576,0.2737776,3.1511745,30,0.01,0.0005,3829.4629123210907
31,model_type.alexnet,0.27783203125,3.166969418525696,0.28482115,3.0816898,31,0.01,0.0005,3960.0927171707153
32,model_type.alexnet,0.287353515625,3.108083963394165,0.29785532,3.0135393,32,0.01,0.0005,4082.3775992393494
33,model_type.alexnet,0.283203125,3.1052421927452087,0.30698824,2.947274,33,0.01,0.0005,4203.947228431702
34,model_type.alexnet,0.28173828125,3.1347535848617554,0.3190521,2.8816116,34,0.01,0.0005,4325.44137430191
35,model_type.alexnet,0.299560546875,3.086868166923523,0.3331166,2.812565,35,0.01,0.0005,4446.336399793625
36,model_type.alexnet,0.308837890625,3.004809558391571,0.34421015,2.7523537,36,0.01,0.0005,4568.01496553421
37,model_type.alexnet,0.328125,2.9084267020225525,0.35542375,2.6852643,37,0.01,0.0005,4689.835417985916
38,model_type.alexnet,0.33935546875,2.9078646302223206,0.36760762,2.623921,38,0.01,0.0005,4811.1193952560425
39,model_type.alexnet,0.333251953125,2.9200503826141357,0.3784911,2.558458,39,0.01,0.0005,4932.802950382233
40,model_type.alexnet,0.32568359375,2.963304579257965,0.3912852,2.4898036,40,0.01,0.0005,5054.307235479355
41,model_type.alexnet,0.349609375,2.858510732650757,0.40328905,2.431705,41,0.01,0.0005,5175.466378927231
42,model_type.alexnet,0.345947265625,2.8639227747917175,0.41504282,2.3608727,42,0.01,0.0005,5296.586674690247
43,model_type.alexnet,0.344482421875,2.8563445806503296,0.42583627,2.3019834,43,0.01,0.0005,5418.290524721146
44,model_type.alexnet,0.347412109375,2.860471725463867,0.43817022,2.2330377,44,0.01,0.0005,5540.228076219559
45,model_type.alexnet,0.346923828125,2.8731715083122253,0.45364517,2.1629896,45,0.01,0.0005,5662.732902765274
46,model_type.alexnet,0.35546875,2.8562116026878357,0.46470872,2.0998895,46,0.01,0.0005,5784.392367839813
47,model_type.alexnet,0.35498046875,2.8532275557518005,0.4790833,2.0258846,47,0.01,0.0005,5905.822081565857
48,model_type.alexnet,0.354248046875,2.8828033804893494,0.49137723,1.9631107,48,0.01,0.0005,6026.941733837128
49,model_type.alexnet,0.330322265625,3.0372101068496704,0.5038212,1.9018158,49,0.01,0.0005,6148.01679110527
50,model_type.alexnet,0.3583984375,2.9478039145469666,0.5178557,1.8243213,50,0.01,0.0005,6269.499083995819
51,model_type.alexnet,0.34814453125,3.0063924193382263,0.5308099,1.762915,51,0.01,0.0005,6390.524533748627
52,model_type.alexnet,0.362060546875,2.9346691966056824,0.54329383,1.7017215,52,0.01,0.0005,6512.229199171066
53,model_type.alexnet,0.352294921875,3.0191266536712646,0.5597291,1.6249588,53,0.01,0.0005,6633.676092386246
54,model_type.alexnet,0.34228515625,3.0701959133148193,0.57382363,1.5613415,54,0.01,0.0005,6755.561405181885
55,model_type.alexnet,0.359619140625,3.064278304576874,0.5863376,1.5031986,55,0.01,0.0005,6884.654895067215
56,model_type.alexnet,0.354736328125,3.1229369044303894,0.6009123,1.4415008,56,0.01,0.0005,7028.762024641037
57,model_type.alexnet,0.343505859375,3.237414300441742,0.61666733,1.378881,57,0.01,0.0005,7155.720131635666
58,model_type.alexnet,0.35986328125,3.1557175517082214,0.6291813,1.3205748,58,0.01,0.0005,7278.189822912216
59,model_type.alexnet,0.37255859375,3.2552109956741333,0.73454505,0.9192358,59,0.01,0.0005,7400.101867198944
60,model_type.alexnet,0.37060546875,3.369201123714447,0.76186377,0.81699735,60,0.01,0.0005,7521.12722325325
61,model_type.alexnet,0.366455078125,3.4385233521461487,0.7721671,0.7753939,61,0.01,0.0005,7642.4310739040375
