,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.alexnet,0.0048828125,5.2982847690582275,0.004431418,5.2984543,0,0.01,0.0005,126.53839874267578
1,model_type.alexnet,0.00634765625,5.2982563972473145,0.004881562,5.2984047,1,0.01,0.0005,249.21601510047913
2,model_type.alexnet,0.005615234375,5.298266053199768,0.0046614916,5.2983437,2,0.01,0.0005,373.1733431816101
3,model_type.alexnet,0.005126953125,5.298066020011902,0.0051916614,5.2982883,3,0.01,0.0005,495.918803691864
4,model_type.alexnet,0.005859375,5.2979453802108765,0.005621799,5.2982154,4,0.01,0.0005,619.0041997432709
5,model_type.alexnet,0.005615234375,5.297776460647583,0.0055417735,5.2980824,5,0.01,0.0005,743.5283408164978
6,model_type.alexnet,0.0048828125,5.297305941581726,0.00528169,5.297833,6,0.01,0.0005,868.5491938591003
7,model_type.alexnet,0.005126953125,5.295875072479248,0.00528169,5.2971296,7,0.01,0.0005,991.7977447509766
8,model_type.alexnet,0.00732421875,5.22114622592926,0.00553177,5.28077,8,0.01,0.0005,1115.1105017662048
9,model_type.alexnet,0.01513671875,5.198078989982605,0.00962308,5.208449,9,0.01,0.0005,1242.065548658371
10,model_type.alexnet,0.01611328125,5.134579062461853,0.0133542735,5.183998,10,0.01,0.0005,1374.76522898674
11,model_type.alexnet,0.0244140625,4.984009027481079,0.018365877,5.067269,11,0.01,0.0005,1501.4193687438965
12,model_type.alexnet,0.0322265625,4.910672068595886,0.026448464,4.974016,12,0.01,0.0005,1635.3485577106476
13,model_type.alexnet,0.047119140625,4.776214241981506,0.03809219,4.8714414,13,0.01,0.0005,1765.432375907898
14,model_type.alexnet,0.04833984375,4.777979850769043,0.048245437,4.7551146,14,0.01,0.0005,1912.164413690567
15,model_type.alexnet,0.066162109375,4.641669273376465,0.058318663,4.6471095,15,0.01,0.0005,2049.3728301525116
16,model_type.alexnet,0.07666015625,4.514451265335083,0.0731234,4.516768,16,0.01,0.0005,2174.143881082535
17,model_type.alexnet,0.095458984375,4.286620497703552,0.08865837,4.366079,17,0.01,0.0005,2297.6842885017395
18,model_type.alexnet,0.11767578125,4.1162132024765015,0.10490357,4.228906,18,0.01,0.0005,2421.142772912979
19,model_type.alexnet,0.142578125,3.9740811586380005,0.12287932,4.0962634,19,0.01,0.0005,2545.2762734889984
20,model_type.alexnet,0.154541015625,3.8450986742973328,0.13852432,3.9780204,20,0.01,0.0005,2670.054608821869
21,model_type.alexnet,0.162109375,3.8357640504837036,0.15492958,3.8685622,21,0.01,0.0005,2802.588883161545
22,model_type.alexnet,0.178466796875,3.7531874775886536,0.1690241,3.7711716,22,0.01,0.0005,2933.7627007961273
23,model_type.alexnet,0.2060546875,3.619120478630066,0.18613957,3.6783454,23,0.01,0.0005,3057.407573223114
24,model_type.alexnet,0.22265625,3.47197026014328,0.20102432,3.5866215,24,0.01,0.0005,3180.0534677505493
25,model_type.alexnet,0.222900390625,3.44535231590271,0.2137384,3.5075824,25,0.01,0.0005,3303.16343665123
26,model_type.alexnet,0.24755859375,3.350984573364258,0.2278129,3.4277422,26,0.01,0.0005,3427.6059057712555
27,model_type.alexnet,0.25048828125,3.3118086457252502,0.24012683,3.3484871,27,0.01,0.0005,3550.814162492752
28,model_type.alexnet,0.25732421875,3.268306255340576,0.25294095,3.2792206,28,0.01,0.0005,3673.3441319465637
29,model_type.alexnet,0.248046875,3.3147440552711487,0.26379442,3.2033422,29,0.01,0.0005,3797.353325843811
30,model_type.alexnet,0.259033203125,3.253656506538391,0.27576825,3.1394658,30,0.01,0.0005,3922.0560026168823
31,model_type.alexnet,0.27294921875,3.1871716380119324,0.28863236,3.0682693,31,0.01,0.0005,4047.5413148403168
32,model_type.alexnet,0.292724609375,3.088377356529236,0.29927576,3.00529,32,0.01,0.0005,4180.377946615219
33,model_type.alexnet,0.299560546875,3.0521422624588013,0.31114957,2.9388485,33,0.01,0.0005,4304.469017267227
34,model_type.alexnet,0.303955078125,3.0352340936660767,0.3234635,2.8732862,34,0.01,0.0005,4428.862095355988
35,model_type.alexnet,0.310546875,2.9818809032440186,0.33387685,2.8129032,35,0.01,0.0005,4553.4462349414825
36,model_type.alexnet,0.317626953125,2.986819565296173,0.34475031,2.7489278,36,0.01,0.0005,4677.013693571091
37,model_type.alexnet,0.32177734375,2.9027599692344666,0.35668415,2.685196,37,0.01,0.0005,4801.842750787735
38,model_type.alexnet,0.3408203125,2.8707388639450073,0.36864796,2.6231103,38,0.01,0.0005,4926.960361003876
39,model_type.alexnet,0.340087890625,2.874244451522827,0.3799916,2.5576973,39,0.01,0.0005,5062.260889053345
40,model_type.alexnet,0.33935546875,2.912238597869873,0.39291573,2.4920166,40,0.01,0.0005,5215.768802404404
41,model_type.alexnet,0.298583984375,3.1071147322654724,0.40123838,2.4346795,41,0.01,0.0005,5342.527154445648
42,model_type.alexnet,0.3515625,2.813792109489441,0.4146827,2.370282,42,0.01,0.0005,5466.4746966362
43,model_type.alexnet,0.349853515625,2.8247788548469543,0.42664653,2.3041222,43,0.01,0.0005,5590.083408355713
44,model_type.alexnet,0.352294921875,2.826739013195038,0.43724993,2.2370932,44,0.01,0.0005,5712.183943986893
45,model_type.alexnet,0.349609375,2.8117913603782654,0.45085427,2.1676915,45,0.01,0.0005,5836.57204246521
46,model_type.alexnet,0.3515625,2.856625974178314,0.4650388,2.1045098,46,0.01,0.0005,5960.63640332222
47,model_type.alexnet,0.3583984375,2.8566659092903137,0.47573224,2.0410388,47,0.01,0.0005,6083.703679561615
48,model_type.alexnet,0.350830078125,2.8861690163612366,0.4908771,1.9740524,48,0.01,0.0005,6206.8373510837555
49,model_type.alexnet,0.35107421875,2.866860568523407,0.5037412,1.9061947,49,0.01,0.0005,6329.924071788788
50,model_type.alexnet,0.350830078125,2.9268932342529297,0.5178057,1.8386835,50,0.01,0.0005,6453.988152980804
51,model_type.alexnet,0.34521484375,2.9458240270614624,0.52883923,1.7762,51,0.01,0.0005,6576.909542322159
52,model_type.alexnet,0.357666015625,2.927859306335449,0.54456425,1.7048094,52,0.01,0.0005,6700.0382878780365
53,model_type.alexnet,0.355712890625,3.0184513330459595,0.5584087,1.6404749,53,0.01,0.0005,6823.287705183029
54,model_type.alexnet,0.3642578125,2.999484062194824,0.5730934,1.5705266,54,0.01,0.0005,6946.882428646088
55,model_type.alexnet,0.3583984375,3.002189517021179,0.5865577,1.5130897,55,0.01,0.0005,7069.989189624786
56,model_type.alexnet,0.331787109375,3.276936173439026,0.597011,1.4601519,56,0.01,0.0005,7191.774266719818
57,model_type.alexnet,0.379638671875,3.162222743034363,0.7012944,1.0515574,57,0.01,0.0005,7315.091342926025
58,model_type.alexnet,0.3779296875,3.165590524673462,0.72798294,0.9501886,58,0.01,0.0005,7438.482541322708
59,model_type.alexnet,0.39013671875,3.1876487135887146,0.73774606,0.9058968,59,0.01,0.0005,7561.8783984184265
