Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
poincare,relu,fmnist,0.8765999674797058,0.36318516731262207,0.9177605277185501,0.220767018105239,0,0.01,1e-05,sgd,40,2,21.14359402656555
poincare,relu,fmnist,0.8667999505996704,0.4025392234325409,0.9195762260127932,0.215208265179796,1,0.01,1e-05,sgd,40,2,42.06094002723694
poincare,relu,fmnist,0.8636999726295471,0.41842538118362427,0.9196928304904051,0.21508287711899038,2,0.01,1e-05,sgd,40,2,63.41322135925293
poincare,relu,fmnist,0.8672999739646912,0.3874577283859253,0.9212086886993603,0.21138821020007514,3,0.01,1e-05,sgd,40,2,84.6508686542511
poincare,relu,fmnist,0.8714999556541443,0.40672728419303894,0.921875,0.21010019915349193,4,0.01,1e-05,sgd,40,2,105.6378424167633
poincare,relu,fmnist,0.8779999613761902,0.3802858591079712,0.9223913912579957,0.20845092743533905,5,0.01,1e-05,sgd,40,2,126.70187211036682
poincare,relu,fmnist,0.8720999956130981,0.4007580578327179,0.923807302771855,0.20465034002593077,6,0.01,1e-05,sgd,40,2,147.68699097633362
poincare,relu,fmnist,0.8786999583244324,0.3781227171421051,0.9241571162046909,0.20221374045286986,7,0.01,1e-05,sgd,40,2,168.79254794120789
poincare,relu,fmnist,0.8797999620437622,0.37224680185317993,0.9254897388059702,0.20072504661000296,8,0.01,1e-05,sgd,40,2,189.61345148086548
poincare,relu,fmnist,0.8798999786376953,0.3706394135951996,0.9261060767590619,0.1989007878846038,9,0.01,1e-05,sgd,40,2,210.61911344528198
poincare,relu,fmnist,0.8718000054359436,0.3967672884464264,0.9272887793176973,0.19586922132622586,10,0.01,1e-05,sgd,40,2,231.64515829086304
poincare,relu,fmnist,0.8672999739646912,0.3998688757419586,0.927721881663113,0.19533379602311515,11,0.01,1e-05,sgd,40,2,252.56541895866394
poincare,relu,fmnist,0.8637999892234802,0.4254103899002075,0.9266890991471215,0.19639876143319773,12,0.01,1e-05,sgd,40,2,273.67078042030334
poincare,relu,fmnist,0.876800000667572,0.4003571569919586,0.9286214019189766,0.19165326736724453,13,0.01,1e-05,sgd,40,2,294.54495644569397
poincare,relu,fmnist,0.8792999982833862,0.38813653588294983,0.9298207622601279,0.188622232165132,14,0.01,1e-05,sgd,40,2,315.443781375885
