Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
poincare,relu,kmnist,0.7953000068664551,0.7750988006591797,0.927788512793177,0.23324959048790844,0,0.01,1e-05,sgd,20,1,15.816052198410034
poincare,relu,kmnist,0.7943999767303467,0.771776020526886,0.9283881929637526,0.23296188845881013,1,0.01,1e-05,sgd,20,1,31.461884021759033
poincare,relu,kmnist,0.8018999695777893,0.7566545605659485,0.9281882995735607,0.2328739721002355,2,0.01,1e-05,sgd,20,1,47.46825933456421
poincare,relu,kmnist,0.7911999821662903,0.773735523223877,0.9289045842217484,0.2308199945797544,3,0.01,1e-05,sgd,20,1,63.030168533325195
poincare,relu,kmnist,0.7994999885559082,0.7331967353820801,0.9286214019189766,0.2305583134412702,4,0.01,1e-05,sgd,20,1,78.7642171382904
poincare,relu,kmnist,0.7924000024795532,0.7778122425079346,0.9296042110874201,0.22787206886467268,5,0.01,1e-05,sgd,20,1,94.28708577156067
poincare,relu,kmnist,0.7955999970436096,0.792275607585907,0.9288546108742004,0.2279113656295134,6,0.01,1e-05,sgd,20,1,109.92656064033508
poincare,relu,kmnist,0.7908999919891357,0.7825904488563538,0.9308035714285714,0.22591127659768057,7,0.01,1e-05,sgd,20,1,125.76513862609863
poincare,relu,kmnist,0.7705999612808228,0.8668869137763977,0.9309701492537313,0.22416222324249332,8,0.01,1e-05,sgd,20,1,141.3303096294403
poincare,relu,kmnist,0.7853999733924866,0.8178969025611877,0.9313532782515992,0.22291362438120568,9,0.01,1e-05,sgd,20,1,157.07714867591858
poincare,relu,kmnist,0.799299955368042,0.7706465125083923,0.9310034648187633,0.22305328433098062,10,0.01,1e-05,sgd,20,1,172.58491015434265
poincare,relu,kmnist,0.7955999970436096,0.7727829217910767,0.9306536513859275,0.22294179607889672,11,0.01,1e-05,sgd,20,1,188.059983253479
poincare,relu,kmnist,0.776699960231781,0.8753563761711121,0.9311200692963753,0.224090221447191,12,0.01,1e-05,sgd,20,1,203.72221517562866
poincare,relu,kmnist,0.7856999635696411,0.831990122795105,0.9312366737739872,0.22072265660767554,13,0.01,1e-05,sgd,20,1,219.31049251556396
poincare,relu,kmnist,0.7833999991416931,0.8194873332977295,0.9313199626865671,0.22071344481467375,14,0.01,1e-05,sgd,20,1,234.90135526657104
poincare,relu,kmnist,0.7928999662399292,0.7805536389350891,0.9315531716417911,0.2200994665232072,15,0.01,1e-05,sgd,20,1,250.44993829727173
poincare,relu,kmnist,0.7968999743461609,0.776090145111084,0.9320195895522388,0.21792296178813683,16,0.01,1e-05,sgd,20,1,266.37906646728516
poincare,relu,kmnist,0.7811999917030334,0.8279276490211487,0.931686433901919,0.21781893749671705,17,0.01,1e-05,sgd,20,1,282.17843532562256
poincare,relu,kmnist,0.7822999954223633,0.8563960194587708,0.9324526918976546,0.21706423527999982,18,0.01,1e-05,sgd,20,1,297.7212564945221
