,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.euclidean,activation.dmelu,0.5591,1.4494307,0.53413486,1.5698156,0,0.0001,1e-05,20,2,,,10.864475965499878
1,model_type.euclidean,activation.dmelu,0.63839996,1.2012709,0.75195104,0.87910503,1,0.0001,1e-05,20,2,,,20.08865261077881
2,model_type.euclidean,activation.dmelu,0.6641,1.0955238,0.78900415,0.72255707,2,0.0001,1e-05,20,2,,,30.047064781188965
3,model_type.euclidean,activation.dmelu,0.6802,1.0486188,0.8065802,0.65459245,3,0.0001,1e-05,20,2,,,38.89446425437927
4,model_type.euclidean,activation.dmelu,0.6949,0.99302256,0.8186033,0.612306,4,0.0001,1e-05,20,2,,,48.535770416259766
5,model_type.euclidean,activation.dmelu,0.7051,0.96828926,0.8277748,0.5810493,5,0.0001,1e-05,20,2,,,57.56420969963074
6,model_type.euclidean,activation.dmelu,0.71099997,0.94149345,0.8350954,0.55617476,6,0.0001,1e-05,20,2,,,66.69560194015503
7,model_type.euclidean,activation.dmelu,0.72069997,0.91769445,0.842466,0.53403014,7,0.0001,1e-05,20,2,,,76.27467679977417
8,model_type.euclidean,activation.dmelu,0.7266,0.9015769,0.84815234,0.5145582,8,0.0001,1e-05,20,2,,,85.6531617641449
9,model_type.euclidean,activation.dmelu,0.72999996,0.88757306,0.8534218,0.49779135,9,0.0001,1e-05,20,2,,,95.48296546936035
10,model_type.euclidean,activation.dmelu,0.73539996,0.8704964,0.85749066,0.4827244,10,0.0001,1e-05,20,2,,,104.58845615386963
11,model_type.euclidean,activation.dmelu,0.7387,0.8581052,0.86129266,0.46941516,11,0.0001,1e-05,20,2,,,114.49483346939087
12,model_type.euclidean,activation.dmelu,0.7442,0.8424009,0.8655116,0.45713696,12,0.0001,1e-05,20,2,,,124.16687488555908
13,model_type.euclidean,activation.dmelu,0.74689996,0.8346535,0.8693303,0.44650838,13,0.0001,1e-05,20,2,,,133.64829063415527
14,model_type.euclidean,activation.dmelu,0.7502,0.820355,0.8713147,0.43629935,14,0.0001,1e-05,20,2,,,143.7180483341217
15,model_type.euclidean,activation.dmelu,0.7504,0.8208981,0.8746665,0.4265433,15,0.0001,1e-05,20,2,,,153.1926999092102
16,model_type.euclidean,activation.dmelu,0.75589997,0.8071843,0.8774346,0.41779357,16,0.0001,1e-05,20,2,,,162.91172003746033
17,model_type.euclidean,activation.dmelu,0.76049995,0.7904336,0.87946904,0.4092591,17,0.0001,1e-05,20,2,,,172.4867503643036
18,model_type.euclidean,activation.dmelu,0.7626,0.7815914,0.8821538,0.40082285,18,0.0001,1e-05,20,2,,,181.9017550945282
19,model_type.euclidean,activation.dmelu,0.7647,0.7737143,0.8846051,0.392795,19,0.0001,1e-05,20,2,,,191.39957761764526
20,model_type.euclidean,activation.dmelu,0.7675,0.7675002,0.88670623,0.38549328,20,0.0001,1e-05,20,2,,,201.2148163318634
21,model_type.euclidean,activation.dmelu,0.7693,0.75863105,0.88915753,0.37849173,21,0.0001,1e-05,20,2,,,211.06816911697388
22,model_type.euclidean,activation.dmelu,0.76949996,0.76147807,0.8914921,0.37173238,22,0.0001,1e-05,20,2,,,219.92913579940796
23,model_type.euclidean,activation.dmelu,0.77419996,0.7497455,0.89332646,0.36596867,23,0.0001,1e-05,20,2,,,229.53260207176208
24,model_type.euclidean,activation.dmelu,0.7773,0.73757046,0.894994,0.36021093,24,0.0001,1e-05,20,2,,,238.78084659576416
25,model_type.euclidean,activation.dmelu,0.7819,0.72692204,0.8965948,0.35495767,25,0.0001,1e-05,20,2,,,248.47563982009888
26,model_type.euclidean,activation.dmelu,0.7808,0.72851115,0.8979623,0.3498757,26,0.0001,1e-05,20,2,,,257.4872534275055
27,model_type.euclidean,activation.dmelu,0.78349996,0.72336036,0.8998966,0.34509727,27,0.0001,1e-05,20,2,,,266.80845499038696
28,model_type.euclidean,activation.dmelu,0.7852,0.71353054,0.9012473,0.34086227,28,0.0001,1e-05,20,2,,,276.13252425193787
29,model_type.euclidean,activation.dmelu,0.7862,0.7150005,0.90239793,0.33666998,29,0.0001,1e-05,20,2,,,285.4586491584778
30,model_type.euclidean,activation.dmelu,0.7849,0.7131981,0.90321505,0.3325568,30,0.0001,1e-05,20,2,,,294.88059878349304
31,model_type.euclidean,activation.dmelu,0.7909,0.6980136,0.9051327,0.32883373,31,0.0001,1e-05,20,2,,,304.26074981689453
32,model_type.euclidean,activation.dmelu,0.7905,0.69730896,0.90568304,0.3253011,32,0.0001,1e-05,20,2,,,313.52969217300415
33,model_type.euclidean,activation.dmelu,0.79139996,0.69521546,0.90656686,0.32193083,33,0.0001,1e-05,20,2,,,323.67235589027405
34,model_type.euclidean,activation.dmelu,0.7919,0.69764477,0.9076174,0.31889,34,0.0001,1e-05,20,2,,,333.11693024635315
