,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.dmelu,0.55869997,1.4010768,0.5635672,1.3885036,0,0.0001,1e-05,20,4,,,37.5253369808197
1,model_type.hyperbolic,activation.dmelu,0.6473,1.1862471,0.76370734,0.7962812,1,0.0001,1e-05,20,4,,,69.1279079914093
2,model_type.hyperbolic,activation.dmelu,0.6806,1.0814667,0.8078475,0.6468324,2,0.0001,1e-05,20,4,,,102.27656507492065
3,model_type.hyperbolic,activation.dmelu,0.6956,1.0093377,0.83120996,0.5659229,3,0.0001,1e-05,20,4,,,135.70461511611938
4,model_type.hyperbolic,activation.dmelu,0.7122,0.9408544,0.84653485,0.51117057,4,0.0001,1e-05,20,4,,,169.52765560150146
5,model_type.hyperbolic,activation.dmelu,0.7202,0.89644885,0.85872465,0.47173917,5,0.0001,1e-05,20,4,,,202.5255777835846
6,model_type.hyperbolic,activation.dmelu,0.7299,0.858725,0.86711246,0.44150597,6,0.0001,1e-05,20,4,,,234.42896938323975
7,model_type.hyperbolic,activation.dmelu,0.74289995,0.82667243,0.87439966,0.4180519,7,0.0001,1e-05,20,4,,,266.05034732818604
8,model_type.hyperbolic,activation.dmelu,0.74689996,0.8088048,0.8800694,0.3992163,8,0.0001,1e-05,20,4,,,298.8780369758606
9,model_type.hyperbolic,activation.dmelu,0.75689995,0.7787719,0.8838714,0.3833376,9,0.0001,1e-05,20,4,,,330.89974069595337
10,model_type.hyperbolic,activation.dmelu,0.7622,0.76112807,0.8882738,0.36981496,10,0.0001,1e-05,20,4,,,362.76497292518616
11,model_type.hyperbolic,activation.dmelu,0.76409996,0.7608477,0.891909,0.3581401,11,0.0001,1e-05,20,4,,,395.361944437027
12,model_type.hyperbolic,activation.dmelu,0.76949996,0.7449674,0.89471054,0.34793282,12,0.0001,1e-05,20,4,,,428.514377117157
13,model_type.hyperbolic,activation.dmelu,0.7769,0.72881013,0.8977288,0.33867294,13,0.0001,1e-05,20,4,,,460.44840955734253
14,model_type.hyperbolic,activation.dmelu,0.782,0.71308565,0.90079707,0.3304461,14,0.0001,1e-05,20,4,,,493.0660517215729
