,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.hyperbolic,activation.identity,,2.6135013,642.86066,,4.935892,0,0.01,0.0001,20,2,,,10
1,model_type.hyperbolic,activation.identity,,1.7386568,427.66922,,2.428048,1,0.01,0.0001,20,2,,,10
2,model_type.hyperbolic,activation.identity,,1.1506957,283.04443,,1.4462813,2,0.01,0.0001,20,2,,,10
3,model_type.hyperbolic,activation.identity,,0.6557822,161.3072,,0.9183263,3,0.01,0.0001,20,2,,,10
4,model_type.hyperbolic,activation.identity,,0.35125604,86.40083,,0.5219411,4,0.01,0.0001,20,2,,,10
5,model_type.hyperbolic,activation.identity,,0.25510585,62.75012,,0.29280198,5,0.01,0.0001,20,2,,,10
6,model_type.hyperbolic,activation.identity,,0.30240852,74.385475,,0.2383476,6,0.01,0.0001,20,2,,,10
7,model_type.hyperbolic,activation.identity,,0.39956892,98.28468,,0.3016386,7,0.01,0.0001,20,2,,,10
8,model_type.hyperbolic,activation.identity,,0.47017696,115.65262,,0.4004138,8,0.01,0.0001,20,2,,,10
9,model_type.hyperbolic,activation.identity,,0.48029414,118.14121,,0.46752626,9,0.01,0.0001,20,2,,,10
10,model_type.hyperbolic,activation.identity,,0.434547,106.88848,,0.4744804,10,0.01,0.0001,20,2,,,10
11,model_type.hyperbolic,activation.identity,,0.3571527,87.85127,,0.4279245,11,0.01,0.0001,20,2,,,10
12,model_type.hyperbolic,activation.identity,,0.27457002,67.53785,,0.3519979,12,0.01,0.0001,20,2,,,10
13,model_type.hyperbolic,activation.identity,,0.20561147,50.57565,,0.2720653,13,0.01,0.0001,20,2,,,10
14,model_type.hyperbolic,activation.identity,,0.15853184,38.995155,,0.20553476,14,0.01,0.0001,20,2,,,10
15,model_type.hyperbolic,activation.identity,,0.1326115,32.61935,,0.15941666,15,0.01,0.0001,20,2,,,10
16,model_type.hyperbolic,activation.identity,,0.121771194,29.952888,,0.13223575,16,0.01,0.0001,20,2,,,10
17,model_type.hyperbolic,activation.identity,,0.11838388,29.119686,,0.11784688,17,0.01,0.0001,20,2,,,10
18,model_type.hyperbolic,activation.identity,,0.116182856,28.578285,,0.10927418,18,0.01,0.0001,20,2,,,10
19,model_type.hyperbolic,activation.identity,,0.11173268,27.483644,,0.1014188,19,0.01,0.0001,20,2,,,10
20,model_type.hyperbolic,activation.identity,,0.10440096,25.680214,,0.09213946,20,0.01,0.0001,20,2,,,10
21,model_type.hyperbolic,activation.identity,,0.09529788,23.441067,,0.0818147,21,0.01,0.0001,20,2,,,10
22,model_type.hyperbolic,activation.identity,,0.0859769,21.148321,,0.072035015,22,0.01,0.0001,20,2,,,10
23,model_type.hyperbolic,activation.identity,,0.07751488,19.066862,,0.06427248,23,0.01,0.0001,20,2,,,10
24,model_type.hyperbolic,activation.identity,,0.07019229,17.265675,,0.05909141,24,0.01,0.0001,20,2,,,10
25,model_type.hyperbolic,activation.identity,,0.06366199,15.659372,,0.05603065,25,0.01,0.0001,20,2,,,10
26,model_type.hyperbolic,activation.identity,,0.057353288,14.107577,,0.053972725,26,0.01,0.0001,20,2,,,10
27,model_type.hyperbolic,activation.identity,,0.05086081,12.510579,,0.05170199,27,0.01,0.0001,20,2,,,10
28,model_type.hyperbolic,activation.identity,,0.04415645,10.861462,,0.048380613,28,0.01,0.0001,20,2,,,10
29,model_type.hyperbolic,activation.identity,,0.03758123,9.244111,,0.04378276,29,0.01,0.0001,20,2,,,10
30,model_type.hyperbolic,activation.identity,,0.03167314,7.7908573,,0.03825799,30,0.01,0.0001,20,2,,,10
31,model_type.hyperbolic,activation.identity,,0.026935283,6.6254544,,0.032502074,31,0.01,0.0001,20,2,,,10
32,model_type.hyperbolic,activation.identity,,0.023644913,5.8160996,,0.02726033,32,0.01,0.0001,20,2,,,10
33,model_type.hyperbolic,activation.identity,,0.021765448,5.353795,,0.023078775,33,0.01,0.0001,20,2,,,10
34,model_type.hyperbolic,activation.identity,,0.02097561,5.1595135,,0.020172086,34,0.01,0.0001,20,2,,,10
35,model_type.hyperbolic,activation.identity,,0.020788776,5.1135564,,0.01842416,35,0.01,0.0001,20,2,,,10
36,model_type.hyperbolic,activation.identity,,0.020708943,5.0939193,,0.017492905,36,0.01,0.0001,20,2,,,10
37,model_type.hyperbolic,activation.identity,,0.020363996,5.0090704,,0.016963162,37,0.01,0.0001,20,2,,,10
38,model_type.hyperbolic,activation.identity,,0.019573953,4.8147383,,0.01648515,38,0.01,0.0001,20,2,,,10
39,model_type.hyperbolic,activation.identity,,0.018343857,4.512163,,0.015852934,39,0.01,0.0001,20,2,,,10
40,model_type.hyperbolic,activation.identity,,0.016802058,4.1329165,,0.015010234,40,0.01,0.0001,20,2,,,10
41,model_type.hyperbolic,activation.identity,,0.015120439,3.7192771,,0.01400318,41,0.01,0.0001,20,2,,,10
42,model_type.hyperbolic,activation.identity,,0.013450042,3.3083982,,0.0129153775,42,0.01,0.0001,20,2,,,10
43,model_type.hyperbolic,activation.identity,,0.011890119,2.9246933,,0.0118179945,43,0.01,0.0001,20,2,,,10
44,model_type.hyperbolic,activation.identity,,0.010489267,2.5801163,,0.010750599,44,0.01,0.0001,20,2,,,10
45,model_type.hyperbolic,activation.identity,,0.009265769,2.279164,,0.009729539,45,0.01,0.0001,20,2,,,10
46,model_type.hyperbolic,activation.identity,,0.008229517,2.0242703,,0.008769154,46,0.01,0.0001,20,2,,,10
47,model_type.hyperbolic,activation.identity,,0.007392862,1.8184724,,0.007898202,47,0.01,0.0001,20,2,,,10
48,model_type.hyperbolic,activation.identity,,0.0067664036,1.6643783,,0.007160649,48,0.01,0.0001,20,2,,,10
49,model_type.hyperbolic,activation.identity,,0.0063452837,1.5607926,,0.0065998454,49,0.01,0.0001,20,2,,,10
50,model_type.hyperbolic,activation.identity,,0.0060963016,1.4995487,,0.0062350775,50,0.01,0.0001,20,2,,,10
51,model_type.hyperbolic,activation.identity,,0.0059560817,1.4650578,,0.006043343,51,0.01,0.0001,20,2,,,10
52,model_type.hyperbolic,activation.identity,,0.005844099,1.4375128,,0.0059575527,52,0.01,0.0001,20,2,,,10
53,model_type.hyperbolic,activation.identity,,0.0056866556,1.3987854,,0.0058842595,53,0.01,0.0001,20,2,,,10
