,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.dmelu,0.8512,0.6288328,0.6872832,1.1486559,0,0.0001,1e-05,20,1,,,3.8672854900360107
1,model_type.hyperbolic,activation.dmelu,0.8885,0.43009755,0.8649613,0.5307065,1,0.0001,1e-05,20,1,,,7.49613618850708
2,model_type.hyperbolic,activation.dmelu,0.9039,0.36018,0.88982457,0.4098749,2,0.0001,1e-05,20,1,,,11.09456205368042
3,model_type.hyperbolic,activation.dmelu,0.9093,0.32686386,0.901264,0.35815936,3,0.0001,1e-05,20,1,,,14.946852445602417
4,model_type.hyperbolic,activation.dmelu,0.9129,0.3069544,0.9085846,0.3298964,4,0.0001,1e-05,20,1,,,18.39317560195923
5,model_type.hyperbolic,activation.dmelu,0.9146,0.29422683,0.91282016,0.31196144,5,0.0001,1e-05,20,1,,,22.097820281982422
6,model_type.hyperbolic,activation.dmelu,0.9177,0.28581986,0.916272,0.29900774,6,0.0001,1e-05,20,1,,,25.70173454284668
7,model_type.hyperbolic,activation.dmelu,0.9194,0.278927,0.91887337,0.28953853,7,0.0001,1e-05,20,1,,,29.389145374298096
8,model_type.hyperbolic,activation.dmelu,0.9206,0.27258393,0.920641,0.2817173,8,0.0001,1e-05,20,1,,,33.129961252212524
9,model_type.hyperbolic,activation.dmelu,0.923,0.26891312,0.92257535,0.27543095,9,0.0001,1e-05,20,1,,,36.95145344734192
10,model_type.hyperbolic,activation.dmelu,0.9241,0.26391974,0.92394274,0.26963928,10,0.0001,1e-05,20,1,,,40.62793827056885
11,model_type.hyperbolic,activation.dmelu,0.9254,0.2598447,0.9252601,0.26489824,11,0.0001,1e-05,20,1,,,44.26622128486633
12,model_type.hyperbolic,activation.dmelu,0.9259,0.2577128,0.9266275,0.2601858,12,0.0001,1e-05,20,1,,,47.85246396064758
13,model_type.hyperbolic,activation.dmelu,0.9275,0.25471294,0.92861193,0.25554103,13,0.0001,1e-05,20,1,,,51.374555826187134
14,model_type.hyperbolic,activation.dmelu,0.9289,0.25211936,0.9291956,0.25145772,14,0.0001,1e-05,20,1,,,55.04411435127258
15,model_type.hyperbolic,activation.dmelu,0.9293,0.24626912,0.9303795,0.24747641,15,0.0001,1e-05,20,1,,,58.570717573165894
16,model_type.hyperbolic,activation.dmelu,0.9301,0.24338089,0.9313134,0.24355671,16,0.0001,1e-05,20,1,,,62.145946741104126
17,model_type.hyperbolic,activation.dmelu,0.9307,0.23995388,0.93248063,0.23946542,17,0.0001,1e-05,20,1,,,65.82982230186462
18,model_type.hyperbolic,activation.dmelu,0.9313,0.23829295,0.9335312,0.23569377,18,0.0001,1e-05,20,1,,,69.57333087921143
19,model_type.hyperbolic,activation.dmelu,0.9322,0.23361069,0.9347652,0.2320769,19,0.0001,1e-05,20,1,,,73.34616684913635
20,model_type.hyperbolic,activation.dmelu,0.9328,0.23180062,0.93549895,0.22854365,20,0.0001,1e-05,20,1,,,77.19025993347168
21,model_type.hyperbolic,activation.dmelu,0.9338,0.22867614,0.93673295,0.22515911,21,0.0001,1e-05,20,1,,,80.8221914768219
22,model_type.hyperbolic,activation.dmelu,0.9342,0.22571681,0.93745,0.22158878,22,0.0001,1e-05,20,1,,,84.65684342384338
23,model_type.hyperbolic,activation.dmelu,0.935,0.22323659,0.93890077,0.21822178,23,0.0001,1e-05,20,1,,,88.37693285942078
24,model_type.hyperbolic,activation.dmelu,0.9361,0.21937168,0.9398179,0.21494648,24,0.0001,1e-05,20,1,,,91.95809268951416
25,model_type.hyperbolic,activation.dmelu,0.9366,0.2176521,0.94068503,0.21176873,25,0.0001,1e-05,20,1,,,95.68648195266724
26,model_type.hyperbolic,activation.dmelu,0.9366,0.21627712,0.9415355,0.2088139,26,0.0001,1e-05,20,1,,,99.25127744674683
27,model_type.hyperbolic,activation.dmelu,0.9378,0.21252844,0.9426027,0.20600107,27,0.0001,1e-05,20,1,,,102.93792223930359
28,model_type.hyperbolic,activation.dmelu,0.9387,0.20973592,0.9430863,0.20294422,28,0.0001,1e-05,20,1,,,107.16654133796692
29,model_type.hyperbolic,activation.dmelu,0.9391,0.20660539,0.94375336,0.20020789,29,0.0001,1e-05,20,1,,,110.71033024787903
30,model_type.hyperbolic,activation.dmelu,0.9405,0.20510249,0.9445871,0.19748946,30,0.0001,1e-05,20,1,,,114.38153266906738
31,model_type.hyperbolic,activation.dmelu,0.9401,0.20380303,0.9459212,0.19480076,31,0.0001,1e-05,20,1,,,117.96883654594421
32,model_type.hyperbolic,activation.dmelu,0.9421,0.2002102,0.9463714,0.19236831,32,0.0001,1e-05,20,1,,,121.55566644668579
33,model_type.hyperbolic,activation.dmelu,0.9427,0.19847332,0.9470884,0.18993616,33,0.0001,1e-05,20,1,,,125.14491033554077
34,model_type.hyperbolic,activation.dmelu,0.9431,0.1965477,0.9479222,0.1876795,34,0.0001,1e-05,20,1,,,128.79941487312317
35,model_type.hyperbolic,activation.dmelu,0.9433,0.19561918,0.9481557,0.18528697,35,0.0001,1e-05,20,1,,,132.4736783504486
36,model_type.hyperbolic,activation.dmelu,0.9445,0.19245996,0.94893944,0.18292797,36,0.0001,1e-05,20,1,,,136.0215446949005
37,model_type.hyperbolic,activation.dmelu,0.9439,0.19203505,0.94988996,0.18099092,37,0.0001,1e-05,20,1,,,139.5530354976654
38,model_type.hyperbolic,activation.dmelu,0.9459,0.18938474,0.95017344,0.17868648,38,0.0001,1e-05,20,1,,,143.3222725391388
39,model_type.hyperbolic,activation.dmelu,0.9454,0.18809506,0.9506737,0.17667973,39,0.0001,1e-05,20,1,,,147.07230281829834
40,model_type.hyperbolic,activation.dmelu,0.9465,0.18687752,0.9511573,0.17501378,40,0.0001,1e-05,20,1,,,150.8562047481537
41,model_type.hyperbolic,activation.dmelu,0.9467,0.18595403,0.95207447,0.17313614,41,0.0001,1e-05,20,1,,,154.5830419063568
42,model_type.hyperbolic,activation.dmelu,0.9478,0.18387651,0.95254135,0.17139584,42,0.0001,1e-05,20,1,,,158.1707422733307
43,model_type.hyperbolic,activation.dmelu,0.9487,0.1834797,0.9532584,0.16933455,43,0.0001,1e-05,20,1,,,161.7803680896759
44,model_type.hyperbolic,activation.dmelu,0.9479,0.18160453,0.95379204,0.1678202,44,0.0001,1e-05,20,1,,,165.32922387123108
45,model_type.hyperbolic,activation.dmelu,0.9494,0.18089631,0.9534585,0.16625749,45,0.0001,1e-05,20,1,,,169.0763041973114
46,model_type.hyperbolic,activation.dmelu,0.9496,0.1791158,0.9544757,0.16446535,46,0.0001,1e-05,20,1,,,172.73033332824707
47,model_type.hyperbolic,activation.dmelu,0.9493,0.1790277,0.95452577,0.1627789,47,0.0001,1e-05,20,1,,,176.4128201007843
48,model_type.hyperbolic,activation.dmelu,0.9508,0.17684029,0.95514274,0.16135949,48,0.0001,1e-05,20,1,,,180.0741617679596
49,model_type.hyperbolic,activation.dmelu,0.9507,0.17528516,0.9554262,0.15991682,49,0.0001,1e-05,20,1,,,183.74300408363342
50,model_type.hyperbolic,activation.dmelu,0.9497,0.1757774,0.9561933,0.15834561,50,0.0001,1e-05,20,1,,,187.5493745803833
51,model_type.hyperbolic,activation.dmelu,0.9507,0.17421111,0.95615995,0.15686977,51,0.0001,1e-05,20,1,,,191.26949882507324
52,model_type.hyperbolic,activation.dmelu,0.9508,0.17267841,0.9566936,0.15547746,52,0.0001,1e-05,20,1,,,194.98464179039001
53,model_type.hyperbolic,activation.dmelu,0.9506,0.17335163,0.95752734,0.15390584,53,0.0001,1e-05,20,1,,,198.50041317939758
54,model_type.hyperbolic,activation.dmelu,0.9513,0.17041557,0.9576941,0.15276273,54,0.0001,1e-05,20,1,,,202.31001162528992
55,model_type.hyperbolic,activation.dmelu,0.9516,0.16971166,0.9579776,0.1515652,55,0.0001,1e-05,20,1,,,205.92634916305542
56,model_type.hyperbolic,activation.dmelu,0.9506,0.16950287,0.95827776,0.15026505,56,0.0001,1e-05,20,1,,,209.52906823158264
