Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
hyp,relu,kmnist,0.8034999966621399,0.8780864477157593,0.9557402718550106,0.14492375218172446,0,0.01,1e-05,sgd,20,3,20.7811861038208
hyp,relu,kmnist,0.8062999844551086,0.8670843839645386,0.9561067430703625,0.1429154490128652,1,0.01,1e-05,sgd,20,3,41.67811393737793
hyp,relu,kmnist,0.8057000041007996,0.912588357925415,0.9562899786780383,0.14282649735918146,2,0.01,1e-05,sgd,20,3,62.43768286705017
hyp,relu,kmnist,0.7955999970436096,0.9297757744789124,0.955257196162047,0.1433922716938674,3,0.01,1e-05,sgd,20,3,83.28874492645264
hyp,relu,kmnist,0.8055999875068665,0.8744491934776306,0.9566064765458422,0.14140036735318298,4,0.01,1e-05,sgd,20,3,104.07806968688965
hyp,relu,kmnist,0.8140999674797058,0.8449347615242004,0.9561900319829424,0.14221186188957108,5,0.01,1e-05,sgd,20,3,124.80478477478027
hyp,relu,kmnist,0.7989999651908875,0.9264413118362427,0.9564898720682303,0.1407090038505953,6,0.01,1e-05,sgd,20,3,145.63600158691406
hyp,relu,kmnist,0.8032999634742737,0.8916472792625427,0.9562566631130064,0.14043332344052126,7,0.01,1e-05,sgd,20,3,166.42788887023926
hyp,relu,kmnist,0.8075999617576599,0.9095742106437683,0.9564732142857143,0.1401620048767468,8,0.01,1e-05,sgd,20,3,187.3692376613617
hyp,relu,kmnist,0.7998999953269958,0.9169807434082031,0.9574393656716418,0.13860429061362262,9,0.01,1e-05,sgd,20,3,208.1917703151703
hyp,relu,kmnist,0.8075999617576599,0.8797566294670105,0.9575393123667377,0.13793962686630423,10,0.01,1e-05,sgd,20,3,229.03648018836975
hyp,relu,kmnist,0.7996999621391296,0.918433666229248,0.9575559701492538,0.13714877415551688,11,0.01,1e-05,sgd,20,3,250.03922605514526
hyp,relu,kmnist,0.8034999966621399,0.9246691465377808,0.9568896588486141,0.13807202121719464,12,0.01,1e-05,sgd,20,3,270.7972412109375
hyp,relu,kmnist,0.8012999892234802,0.9354076385498047,0.9567730543710021,0.13755003039611938,13,0.01,1e-05,sgd,20,3,291.79803824424744
hyp,relu,kmnist,0.8046999573707581,0.9079651236534119,0.9573227611940298,0.13536894012059866,14,0.01,1e-05,sgd,20,3,312.68311619758606
hyp,relu,kmnist,0.8048999905586243,0.9297637939453125,0.9573727345415778,0.13678548823811734,15,0.01,1e-05,sgd,20,3,333.46788907051086
hyp,relu,kmnist,0.7998999953269958,0.9487240314483643,0.9579057835820896,0.13548817486762366,16,0.01,1e-05,sgd,20,3,354.37284445762634
hyp,relu,kmnist,0.7915999889373779,0.9968910217285156,0.9582056236673774,0.13448482623367486,17,0.01,1e-05,sgd,20,3,375.09795665740967
hyp,relu,kmnist,0.7962999939918518,0.9724471569061279,0.9579057835820896,0.13468591678442796,18,0.01,1e-05,sgd,20,3,395.9812352657318
hyp,relu,kmnist,0.802299976348877,0.9452834129333496,0.9585221215351812,0.13250108502273047,19,0.01,1e-05,sgd,20,3,416.81123447418213
