,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3559,1.8544888,0.30419734,1.9710729,0,0.0001,1e-05,40,1,,
1,model_type.euclidean,activation.dmelu,0.3629,1.8153272,0.3599752,1.829798,1,0.0001,1e-05,40,1,,
2,model_type.euclidean,activation.dmelu,0.3777,1.7749988,0.37706065,1.7890369,2,0.0001,1e-05,40,1,,
3,model_type.euclidean,activation.dmelu,0.3997,1.7413496,0.3890245,1.7561461,3,0.0001,1e-05,40,1,,
4,model_type.euclidean,activation.dmelu,0.39819998,1.7272016,0.39866757,1.7316115,4,0.0001,1e-05,40,1,,
5,model_type.euclidean,activation.dmelu,0.4068,1.7030296,0.4049896,1.7091068,5,0.0001,1e-05,40,1,,
6,model_type.euclidean,activation.dmelu,0.40829998,1.6930858,0.41439262,1.6898991,6,0.0001,1e-05,40,1,,
7,model_type.euclidean,activation.dmelu,0.4141,1.6713221,0.41865396,1.6698916,7,0.0001,1e-05,40,1,,
8,model_type.euclidean,activation.dmelu,0.42029998,1.6530937,0.42551616,1.6518213,8,0.0001,1e-05,40,1,,
9,model_type.euclidean,activation.dmelu,0.42639998,1.6413152,0.42981753,1.6365199,9,0.0001,1e-05,40,1,,
10,model_type.euclidean,activation.dmelu,0.4324,1.6336856,0.4355994,1.6223786,10,0.0001,1e-05,40,1,,
11,model_type.euclidean,activation.dmelu,0.42839998,1.6270977,0.4418614,1.6073843,11,0.0001,1e-05,40,1,,
12,model_type.euclidean,activation.dmelu,0.4314,1.61853,0.44516245,1.5970132,12,0.0001,1e-05,40,1,,
13,model_type.euclidean,activation.dmelu,0.427,1.619022,0.4496639,1.5852543,13,0.0001,1e-05,40,1,,
14,model_type.euclidean,activation.dmelu,0.4378,1.5905395,0.45182458,1.5761166,14,0.0001,1e-05,40,1,,
15,model_type.euclidean,activation.dmelu,0.44009998,1.5868381,0.45574585,1.5654523,15,0.0001,1e-05,40,1,,
16,model_type.euclidean,activation.dmelu,0.4455,1.5770586,0.45896688,1.5552626,16,0.0001,1e-05,40,1,,
17,model_type.euclidean,activation.dmelu,0.429,1.597812,0.46230793,1.5478603,17,0.0001,1e-05,40,1,,
18,model_type.euclidean,activation.dmelu,0.45119998,1.5641867,0.4659091,1.5387597,18,0.0001,1e-05,40,1,,
19,model_type.euclidean,activation.dmelu,0.44869998,1.565023,0.46985036,1.5309302,19,0.0001,1e-05,40,1,,
20,model_type.euclidean,activation.dmelu,0.4448,1.56474,0.47017047,1.5239849,20,0.0001,1e-05,40,1,,
21,model_type.euclidean,activation.dmelu,0.4481,1.5604744,0.47269127,1.5165116,21,0.0001,1e-05,40,1,,
22,model_type.euclidean,activation.dmelu,0.4588,1.5431398,0.47511202,1.5093101,22,0.0001,1e-05,40,1,,
23,model_type.euclidean,activation.dmelu,0.4491,1.5528008,0.47851312,1.5023535,23,0.0001,1e-05,40,1,,
24,model_type.euclidean,activation.dmelu,0.45139998,1.5532769,0.47975352,1.4974153,24,0.0001,1e-05,40,1,,
25,model_type.euclidean,activation.dmelu,0.4558,1.5409478,0.48223433,1.4905201,25,0.0001,1e-05,40,1,,
26,model_type.euclidean,activation.dmelu,0.4536,1.5417023,0.48303458,1.484621,26,0.0001,1e-05,40,1,,
27,model_type.euclidean,activation.dmelu,0.45839998,1.5307715,0.48699585,1.4768533,27,0.0001,1e-05,40,1,,
28,model_type.euclidean,activation.dmelu,0.46789998,1.5131087,0.48909652,1.4715939,28,0.0001,1e-05,40,1,,
29,model_type.euclidean,activation.dmelu,0.46469998,1.5183389,0.48947662,1.466498,29,0.0001,1e-05,40,1,,
30,model_type.euclidean,activation.dmelu,0.46289998,1.5286332,0.49391806,1.4599895,30,0.0001,1e-05,40,1,,
31,model_type.euclidean,activation.dmelu,0.4675,1.5053754,0.4942982,1.4560713,31,0.0001,1e-05,40,1,,
32,model_type.euclidean,activation.dmelu,0.4637,1.514611,0.49445823,1.4503671,32,0.0001,1e-05,40,1,,
33,model_type.euclidean,activation.dmelu,0.4743,1.4974905,0.49637884,1.4440985,33,0.0001,1e-05,40,1,,
34,model_type.euclidean,activation.dmelu,0.4613,1.5141716,0.49895966,1.4402236,34,0.0001,1e-05,40,1,,
35,model_type.euclidean,activation.dmelu,0.4703,1.4999491,0.50002,1.4347969,35,0.0001,1e-05,40,1,,
36,model_type.euclidean,activation.dmelu,0.47329998,1.4941403,0.50080025,1.4297367,36,0.0001,1e-05,40,1,,
37,model_type.euclidean,activation.dmelu,0.4754,1.4904108,0.5026208,1.4256111,37,0.0001,1e-05,40,1,,
38,model_type.euclidean,activation.dmelu,0.4773,1.491198,0.50542176,1.4222176,38,0.0001,1e-05,40,1,,
39,model_type.euclidean,activation.dmelu,0.47869998,1.48386,0.50738233,1.4164993,39,0.0001,1e-05,40,1,,
40,model_type.euclidean,activation.dmelu,0.48299998,1.4776698,0.5083026,1.4142791,40,0.0001,1e-05,40,1,,
41,model_type.euclidean,activation.dmelu,0.46949998,1.5036743,0.5115637,1.4074426,41,0.0001,1e-05,40,1,,
42,model_type.euclidean,activation.dmelu,0.48209998,1.4757135,0.51012325,1.4065859,42,0.0001,1e-05,40,1,,
43,model_type.euclidean,activation.dmelu,0.46629998,1.496393,0.51414454,1.3994117,43,0.0001,1e-05,40,1,,
44,model_type.euclidean,activation.dmelu,0.484,1.4691948,0.515605,1.39591,44,0.0001,1e-05,40,1,,
45,model_type.euclidean,activation.dmelu,0.4799,1.4734361,0.5159451,1.3930023,45,0.0001,1e-05,40,1,,
46,model_type.euclidean,activation.dmelu,0.48299998,1.4646711,0.5171855,1.3902522,46,0.0001,1e-05,40,1,,
47,model_type.euclidean,activation.dmelu,0.4834,1.4674822,0.5177457,1.3866671,47,0.0001,1e-05,40,1,,
48,model_type.euclidean,activation.dmelu,0.4833,1.4673896,0.5160651,1.3852609,48,0.0001,1e-05,40,1,,
49,model_type.euclidean,activation.dmelu,0.48889998,1.4606138,0.5181058,1.380919,49,0.0001,1e-05,40,1,,
50,model_type.euclidean,activation.dmelu,0.4888,1.4692153,0.52040654,1.3762367,50,0.0001,1e-05,40,1,,
51,model_type.euclidean,activation.dmelu,0.48389998,1.4594722,0.5200464,1.3748443,51,0.0001,1e-05,40,1,,
52,model_type.euclidean,activation.dmelu,0.4861,1.4656447,0.5221871,1.3705885,52,0.0001,1e-05,40,1,,
53,model_type.euclidean,activation.dmelu,0.48929998,1.4556959,0.52288735,1.3672547,53,0.0001,1e-05,40,1,,
54,model_type.euclidean,activation.dmelu,0.4881,1.4577421,0.5236676,1.3645377,54,0.0001,1e-05,40,1,,
55,model_type.euclidean,activation.dmelu,0.48889998,1.4628522,0.5259083,1.3634133,55,0.0001,1e-05,40,1,,
56,model_type.euclidean,activation.dmelu,0.4903,1.4535754,0.5261084,1.3604454,56,0.0001,1e-05,40,1,,
57,model_type.euclidean,activation.dmelu,0.48659998,1.4558252,0.5266885,1.3580033,57,0.0001,1e-05,40,1,,
58,model_type.euclidean,activation.dmelu,0.487,1.4607761,0.52762884,1.3551368,58,0.0001,1e-05,40,1,,
59,model_type.euclidean,activation.dmelu,0.4917,1.4496969,0.5277489,1.3543289,59,0.0001,1e-05,40,1,,
60,model_type.euclidean,activation.dmelu,0.489,1.4572883,0.52820903,1.3501394,60,0.0001,1e-05,40,1,,
61,model_type.euclidean,activation.dmelu,0.4919,1.4496981,0.52980953,1.3485073,61,0.0001,1e-05,40,1,,
62,model_type.euclidean,activation.dmelu,0.49229997,1.4563255,0.53131,1.3446487,62,0.0001,1e-05,40,1,,
63,model_type.euclidean,activation.dmelu,0.496,1.4450471,0.53088987,1.3434738,63,0.0001,1e-05,40,1,,
64,model_type.euclidean,activation.dmelu,0.48819998,1.4550227,0.5337908,1.339981,64,0.0001,1e-05,40,1,,
