,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.identity,0.3357,1.8661108,0.3049576,1.9853944,0,0.0001,1e-05,100,4,,,33.45533728599548
1,model_type.hyperbolic,activation.identity,0.3707,1.7875953,0.37025848,1.7911125,1,0.0001,1e-05,100,4,,,60.2823429107666
2,model_type.hyperbolic,activation.identity,0.3971,1.7267189,0.3890245,1.7464476,2,0.0001,1e-05,100,4,,,90.10077476501465
3,model_type.hyperbolic,activation.identity,0.3883,1.7455996,0.4003081,1.7141815,3,0.0001,1e-05,100,4,,,118.14576315879822
4,model_type.hyperbolic,activation.identity,0.40829998,1.6704744,0.4071903,1.6933535,4,0.0001,1e-05,100,4,,,146.8218080997467
5,model_type.hyperbolic,activation.identity,0.4098,1.677284,0.4100112,1.6800724,5,0.0001,1e-05,100,4,,,176.78332901000977
6,model_type.hyperbolic,activation.identity,0.4168,1.6636902,0.4152929,1.6650158,6,0.0001,1e-05,100,4,,,206.6876826286316
7,model_type.hyperbolic,activation.identity,0.4125,1.656359,0.42271528,1.6473031,7,0.0001,1e-05,100,4,,,237.41488599777222
8,model_type.hyperbolic,activation.identity,0.4276,1.6251738,0.42707667,1.6333524,8,0.0001,1e-05,100,4,,,265.7703528404236
9,model_type.hyperbolic,activation.identity,0.38619998,1.7156453,0.42975754,1.6230806,9,0.0001,1e-05,100,4,,,295.4348919391632
10,model_type.hyperbolic,activation.identity,0.4215,1.6330526,0.43117797,1.613459,10,0.0001,1e-05,100,4,,,324.27430629730225
11,model_type.hyperbolic,activation.identity,0.42549998,1.618816,0.4371999,1.5960166,11,0.0001,1e-05,100,4,,,354.14189171791077
12,model_type.hyperbolic,activation.identity,0.4342,1.6124705,0.440661,1.5839232,12,0.0001,1e-05,100,4,,,382.3815324306488
13,model_type.hyperbolic,activation.identity,0.4188,1.6216362,0.44390205,1.5713243,13,0.0001,1e-05,100,4,,,411.5327410697937
14,model_type.hyperbolic,activation.identity,0.43159997,1.590037,0.4490237,1.5568743,14,0.0001,1e-05,100,4,,,441.0328109264374
15,model_type.hyperbolic,activation.identity,0.44419998,1.5628018,0.45340508,1.5447646,15,0.0001,1e-05,100,4,,,470.72285199165344
16,model_type.hyperbolic,activation.identity,0.4249,1.5878181,0.4566461,1.524184,16,0.0001,1e-05,100,4,,,500.60469698905945
17,model_type.hyperbolic,activation.identity,0.44189999,1.5716063,0.4612276,1.5084949,17,0.0001,1e-05,100,4,,,530.536463022232
18,model_type.hyperbolic,activation.identity,0.44919997,1.5363194,0.46450865,1.4976139,18,0.0001,1e-05,100,4,,,560.8021593093872
19,model_type.hyperbolic,activation.identity,0.43379998,1.5626544,0.4690901,1.4814883,19,0.0001,1e-05,100,4,,,590.3560729026794
20,model_type.hyperbolic,activation.identity,0.44829997,1.5347644,0.47637245,1.4685842,20,0.0001,1e-05,100,4,,,620.1282036304474
21,model_type.hyperbolic,activation.identity,0.4428,1.5447077,0.4784131,1.4571469,21,0.0001,1e-05,100,4,,,648.0201737880707
22,model_type.hyperbolic,activation.identity,0.44309998,1.5466458,0.48299456,1.4458044,22,0.0001,1e-05,100,4,,,677.5096447467804
23,model_type.hyperbolic,activation.identity,0.46109998,1.4962997,0.48731595,1.4339451,23,0.0001,1e-05,100,4,,,704.4488379955292
24,model_type.hyperbolic,activation.identity,0.45799997,1.5042958,0.48915654,1.4242376,24,0.0001,1e-05,100,4,,,733.9189999103546
