Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
hyp,relu,mnist,0.9803999662399292,0.07000387459993362,0.999983342217484,0.004986840541718274,0,0.01,1e-05,sgd,100,1,11.298859119415283
hyp,relu,mnist,0.9804999828338623,0.0703762024641037,0.999983342217484,0.004929978693896251,1,0.01,1e-05,sgd,100,1,22.678855657577515
hyp,relu,mnist,0.9803999662399292,0.07058290392160416,0.9999666844349681,0.0048782021903903535,2,0.01,1e-05,sgd,100,1,33.892022132873535
hyp,relu,mnist,0.9802999496459961,0.0709896981716156,0.9999666844349681,0.004815437305036799,3,0.01,1e-05,sgd,100,1,45.23703598976135
hyp,relu,mnist,0.9799000024795532,0.07139061391353607,0.9999666844349681,0.004752171949873409,4,0.01,1e-05,sgd,100,1,56.517197132110596
hyp,relu,mnist,0.9802999496459961,0.0710899755358696,0.999983342217484,0.004709065575538618,5,0.01,1e-05,sgd,100,1,67.77065062522888
hyp,relu,mnist,0.9803999662399292,0.07094601541757584,0.999983342217484,0.004643821949989392,6,0.01,1e-05,sgd,100,1,79.1331238746643
hyp,relu,mnist,0.9803999662399292,0.07110065966844559,0.999983342217484,0.004592331919706425,7,0.01,1e-05,sgd,100,1,90.5066876411438
hyp,relu,mnist,0.9802999496459961,0.07105773687362671,0.999983342217484,0.004543785256975795,8,0.01,1e-05,sgd,100,1,101.97783851623535
hyp,relu,mnist,0.9797999858856201,0.0710916742682457,0.9999666844349681,0.004485257334378201,9,0.01,1e-05,sgd,100,1,113.21956253051758
hyp,relu,mnist,0.9803999662399292,0.0710386335849762,0.999983342217484,0.004430996660252478,10,0.01,1e-05,sgd,100,1,124.45249032974243
hyp,relu,mnist,0.9801999926567078,0.0712956115603447,0.999983342217484,0.004383954058580253,11,0.01,1e-05,sgd,100,1,135.81572008132935
hyp,relu,mnist,0.9802999496459961,0.07142354547977448,0.999983342217484,0.004335735435796175,12,0.01,1e-05,sgd,100,1,147.0136981010437
hyp,relu,mnist,0.9799999594688416,0.07143257558345795,0.999983342217484,0.004281308525547533,13,0.01,1e-05,sgd,100,1,158.33418440818787
hyp,relu,mnist,0.9801999926567078,0.07155720889568329,0.999983342217484,0.004253724925382597,14,0.01,1e-05,sgd,100,1,169.54533219337463
