,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.poincare,activation.dmelu,0.261,2.0355172,0.22209106,2.1548233,0,0.0001,1e-05,20,2,,,24.881402492523193
1,model_type.poincare,activation.dmelu,0.3119,1.940032,0.29429418,1.9794745,1,0.0001,1e-05,20,2,,,45.35677242279053
2,model_type.poincare,activation.dmelu,0.3313,1.8909646,0.32678458,1.9111829,2,0.0001,1e-05,20,2,,,65.13406252861023
3,model_type.poincare,activation.dmelu,0.3469,1.8612155,0.3428297,1.8714483,3,0.0001,1e-05,20,2,,,85.29782700538635
4,model_type.poincare,activation.dmelu,0.35079998,1.8375098,0.3509323,1.843613,4,0.0001,1e-05,20,2,,,105.66597867012024
5,model_type.poincare,activation.dmelu,0.3542,1.8170604,0.35789454,1.8221029,5,0.0001,1e-05,20,2,,,125.15274858474731
6,model_type.poincare,activation.dmelu,0.3613,1.8015703,0.36351633,1.8045796,6,0.0001,1e-05,20,2,,,145.09025597572327
7,model_type.poincare,activation.dmelu,0.3646,1.7892357,0.36735755,1.7910206,7,0.0001,1e-05,20,2,,,164.409104347229
8,model_type.poincare,activation.dmelu,0.3672,1.7792642,0.37195903,1.7795879,8,0.0001,1e-05,20,2,,,184.70431685447693
9,model_type.poincare,activation.dmelu,0.3691,1.7721611,0.37638044,1.7684146,9,0.0001,1e-05,20,2,,,205.44407105445862
10,model_type.poincare,activation.dmelu,0.37489998,1.7649109,0.38022166,1.7590145,10,0.0001,1e-05,20,2,,,225.04407358169556
11,model_type.poincare,activation.dmelu,0.38059998,1.7516142,0.38442302,1.7501616,11,0.0001,1e-05,20,2,,,243.5380780696869
12,model_type.poincare,activation.dmelu,0.3831,1.7434624,0.3872039,1.7411759,12,0.0001,1e-05,20,2,,,262.8693344593048
13,model_type.poincare,activation.dmelu,0.3843,1.7413336,0.39074504,1.733108,13,0.0001,1e-05,20,2,,,282.10085105895996
14,model_type.poincare,activation.dmelu,0.39049998,1.7308561,0.3947263,1.7252212,14,0.0001,1e-05,20,2,,,299.9601261615753
15,model_type.poincare,activation.dmelu,0.3917,1.7256958,0.39800736,1.7175707,15,0.0001,1e-05,20,2,,,319.402325630188
16,model_type.poincare,activation.dmelu,0.3956,1.7169828,0.39790732,1.7106988,16,0.0001,1e-05,20,2,,,338.99224185943604
17,model_type.poincare,activation.dmelu,0.3976,1.7110051,0.40300897,1.7041985,17,0.0001,1e-05,20,2,,,357.73752188682556
18,model_type.poincare,activation.dmelu,0.4015,1.7065053,0.4055698,1.6973972,18,0.0001,1e-05,20,2,,,376.7660233974457
19,model_type.poincare,activation.dmelu,0.4012,1.7034899,0.40578985,1.6913122,19,0.0001,1e-05,20,2,,,396.34524416923523
20,model_type.poincare,activation.dmelu,0.4068,1.6984121,0.4087508,1.6860675,20,0.0001,1e-05,20,2,,,416.7081198692322
21,model_type.poincare,activation.dmelu,0.4044,1.691361,0.4105914,1.6812959,21,0.0001,1e-05,20,2,,,436.7145583629608
22,model_type.poincare,activation.dmelu,0.4071,1.687674,0.4121719,1.6758701,22,0.0001,1e-05,20,2,,,456.5422818660736
23,model_type.poincare,activation.dmelu,0.4084,1.6825703,0.4131922,1.6703414,23,0.0001,1e-05,20,2,,,476.5472857952118
24,model_type.poincare,activation.dmelu,0.4087,1.6792672,0.41633323,1.6662582,24,0.0001,1e-05,20,2,,,495.3511703014374
25,model_type.poincare,activation.dmelu,0.413,1.6751841,0.41567302,1.6622763,25,0.0001,1e-05,20,2,,,514.7000224590302
26,model_type.poincare,activation.dmelu,0.4123,1.6741352,0.4191341,1.657798,26,0.0001,1e-05,20,2,,,535.2958641052246
27,model_type.poincare,activation.dmelu,0.41279998,1.6703266,0.4208547,1.6538242,27,0.0001,1e-05,20,2,,,554.7852900028229
28,model_type.poincare,activation.dmelu,0.412,1.6655369,0.42175496,1.6494398,28,0.0001,1e-05,20,2,,,573.8865313529968
29,model_type.poincare,activation.dmelu,0.4078,1.6669656,0.42273527,1.6450278,29,0.0001,1e-05,20,2,,,595.0249893665314
30,model_type.poincare,activation.dmelu,0.41149998,1.6615152,0.424956,1.6416969,30,0.0001,1e-05,20,2,,,615.0586853027344
31,model_type.poincare,activation.dmelu,0.41439998,1.6613795,0.42467588,1.6381261,31,0.0001,1e-05,20,2,,,634.2523455619812
32,model_type.poincare,activation.dmelu,0.41459998,1.6565244,0.42695662,1.633946,32,0.0001,1e-05,20,2,,,653.5063378810883
33,model_type.poincare,activation.dmelu,0.41439998,1.6503869,0.42891726,1.6304705,33,0.0001,1e-05,20,2,,,672.6348097324371
