,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
27,model_type.halexnet,activation.relu,0.4198133680555556,2.2554167376624212,0.4325784,2.1386843,27,0.01,0.0005,3326.6372530460358
28,model_type.halexnet,activation.relu,0.4505208333333333,2.1180902984407215,0.44664294,2.0761118,28,0.01,0.0005,3445.118276119232
29,model_type.halexnet,activation.relu,0.4537760416666667,2.0875644948747425,0.456306,2.025464,29,0.01,0.0005,3563.282883167267
30,model_type.halexnet,activation.relu,0.4542100694444444,2.0842590199576483,0.47153088,1.9628093,30,0.01,0.0005,3680.3540704250336
31,model_type.halexnet,activation.relu,0.4665798611111111,2.038057724634806,0.48237437,1.9080107,31,0.01,0.0005,3798.4360675811768
32,model_type.halexnet,activation.relu,0.4831814236111111,1.957308914926317,0.49661893,1.8566316,32,0.01,0.0005,3916.983458518982
33,model_type.halexnet,activation.relu,0.4789496527777778,1.9996102915869818,0.506322,1.8075328,33,0.01,0.0005,4037.725350856781
34,model_type.halexnet,activation.relu,0.4822048611111111,1.9798658821317885,0.51704544,1.7604543,34,0.01,0.0005,4157.046385765076
35,model_type.halexnet,activation.relu,0.5070529513888888,1.8773095475302801,0.5274488,1.7116915,35,0.01,0.0005,4275.099419116974
36,model_type.halexnet,activation.relu,0.5077039930555556,1.8613072103924222,0.5387724,1.6663677,36,0.01,0.0005,4393.5436725616455
37,model_type.halexnet,activation.relu,0.4926215277777778,1.97001932726966,0.5513964,1.6132396,37,0.01,0.0005,4510.929481267929
38,model_type.halexnet,activation.relu,0.5262586805555556,1.7945163779788547,0.5615797,1.5726862,38,0.01,0.0005,4628.8002672195435
39,model_type.halexnet,activation.relu,0.5254991319444444,1.7394312620162964,0.571963,1.5289327,39,0.01,0.0005,4748.787775278091
40,model_type.halexnet,activation.relu,0.5213758680555556,1.8310337728924222,0.5837068,1.4895978,40,0.01,0.0005,4867.626049757004
41,model_type.halexnet,activation.relu,0.5237630208333334,1.8050841490427654,0.5913292,1.4433022,41,0.01,0.0005,4985.821950912476
42,model_type.halexnet,activation.relu,0.5326605902777778,1.8085973262786865,0.5985115,1.41,42,0.01,0.0005,5103.246165275574
43,model_type.halexnet,activation.relu,0.5411241319444444,1.7613597975836859,0.6110755,1.3666298,43,0.01,0.0005,5220.762515306473
44,model_type.halexnet,activation.relu,0.5473090277777778,1.7532950772179499,0.6204786,1.3243479,44,0.01,0.0005,5339.1094715595245
45,model_type.halexnet,activation.relu,0.5415581597222222,1.7838369607925415,0.6288212,1.2913043,45,0.01,0.0005,5456.173533916473
46,model_type.halexnet,activation.relu,0.5442708333333334,1.738346536954244,0.6403849,1.249852,46,0.01,0.0005,5575.124623537064
47,model_type.halexnet,activation.relu,0.5417751736111112,1.7798141108618841,0.6482474,1.2175821,47,0.01,0.0005,5692.880281448364
48,model_type.halexnet,activation.relu,0.5525173611111112,1.7195737229453192,0.65729034,1.1834642,48,0.01,0.0005,5811.46089220047
49,model_type.halexnet,activation.relu,0.5580512152777778,1.7099484735065036,0.6658131,1.1484591,49,0.01,0.0005,5930.061836004257
50,model_type.halexnet,activation.relu,0.5604383680555556,1.7217062181896634,0.67607635,1.1065655,50,0.01,0.0005,6048.336215257645
51,model_type.halexnet,activation.relu,0.5654296875,1.6827946106592815,0.684439,1.0733953,51,0.01,0.0005,6166.7726418972015
52,model_type.halexnet,activation.relu,0.5649956597222222,1.7183711661232843,0.69450223,1.0357984,52,0.01,0.0005,6285.22222495079
53,model_type.halexnet,activation.relu,0.5500217013888888,1.7571287949879963,0.6997239,1.0107076,53,0.01,0.0005,6403.718216657639
54,model_type.halexnet,activation.relu,0.5603298611111112,1.7369559738371108,0.7081866,0.98331386,54,0.01,0.0005,6521.945935964584
55,model_type.halexnet,activation.relu,0.5576171875,1.7279333406024509,0.71614915,0.9444822,55,0.01,0.0005,6640.176992416382
56,model_type.halexnet,activation.relu,0.56640625,1.7117591963873968,0.7227313,0.92014974,56,0.01,0.0005,6758.231792449951
57,model_type.halexnet,activation.relu,0.5766059027777778,1.6752949290805392,0.7319342,0.88688636,57,0.01,0.0005,6875.98290514946
58,model_type.halexnet,activation.relu,0.5598958333333334,1.7990781598620944,0.73881644,0.8611326,58,0.01,0.0005,6994.178275346756
59,model_type.halexnet,activation.relu,0.5525173611111112,1.8131992287105985,0.7462588,0.83291715,59,0.01,0.0005,7111.5596759319305
60,model_type.halexnet,activation.relu,0.56640625,1.7747298743989732,0.75600195,0.7993159,60,0.01,0.0005,7229.868119478226
61,model_type.halexnet,activation.relu,0.5601128472222222,1.8705258501900568,0.76346433,0.76969945,61,0.01,0.0005,7347.711744070053
62,model_type.halexnet,activation.relu,0.5685763888888888,1.7637699709998236,0.768626,0.7527149,62,0.01,0.0005,7466.29266834259
63,model_type.halexnet,activation.relu,0.5685763888888888,1.8136544227600098,0.7755282,0.72692436,63,0.01,0.0005,7584.349307775497
64,model_type.halexnet,activation.relu,0.5720486111111112,1.7727447350819905,0.7816301,0.70672226,64,0.01,0.0005,7701.916415929794
65,model_type.halexnet,activation.relu,0.5769314236111112,1.730543613433838,0.790713,0.6760086,65,0.01,0.0005,7819.489505529404
66,model_type.halexnet,activation.relu,0.5851779513888888,1.7374798986646864,0.793814,0.6594296,66,0.01,0.0005,7939.368446111679
67,model_type.halexnet,activation.relu,0.5794270833333334,1.7938323550754123,0.8040773,0.62910926,67,0.01,0.0005,8058.337757349014
68,model_type.halexnet,activation.relu,0.5728081597222222,1.8322252697414823,0.8039172,0.6201662,68,0.01,0.0005,8176.523835659027
69,model_type.halexnet,activation.relu,0.6017795138888888,1.74864837858412,0.8662772,0.42541692,69,0.01,0.0005,8294.58989071846
70,model_type.halexnet,activation.relu,0.5985243055555556,1.8086258040534124,0.8765005,0.38696185,70,0.01,0.0005,8413.229370594025
71,model_type.halexnet,activation.relu,0.5978732638888888,1.8222804996702406,0.881322,0.37339097,71,0.01,0.0005,8532.349226474762
