,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
27,model_type.halexnet,activation.relu,0.4388020833333333,2.147341251373291,0.42569622,2.169979,27,0.01,0.0005,3326.546640396118
28,model_type.halexnet,activation.relu,0.4412977430555556,2.1333395110236273,0.44030088,2.114558,28,0.01,0.0005,3445.0022325515747
29,model_type.halexnet,activation.relu,0.4552951388888889,2.103000534905328,0.45010403,2.0593178,29,0.01,0.0005,3561.0855219364166
30,model_type.halexnet,activation.relu,0.4382595486111111,2.1633663972218833,0.46424857,1.9961554,30,0.01,0.0005,3679.167801618576
31,model_type.halexnet,activation.relu,0.4481336805555556,2.105058776007758,0.47495198,1.9525311,31,0.01,0.0005,3796.1901438236237
32,model_type.halexnet,activation.relu,0.4554036458333333,2.0766248967912464,0.48705587,1.8934797,32,0.01,0.0005,3913.9798679351807
33,model_type.halexnet,activation.relu,0.4714626736111111,2.023909674750434,0.4977393,1.8446547,33,0.01,0.0005,4031.4946024417877
34,model_type.halexnet,activation.relu,0.4942491319444444,1.9185201591915555,0.5115837,1.7912548,34,0.01,0.0005,4147.978610754013
35,model_type.halexnet,activation.relu,0.4983723958333333,1.9149984783596463,0.5196663,1.7483302,35,0.01,0.0005,4267.0754635334015
36,model_type.halexnet,activation.relu,0.4939236111111111,1.9359753794140286,0.5319302,1.6944968,36,0.01,0.0005,4386.16885471344
37,model_type.halexnet,activation.relu,0.4945746527777778,1.9258168935775757,0.54293376,1.6511397,37,0.01,0.0005,4503.225574493408
38,model_type.halexnet,activation.relu,0.515625,1.842787504196167,0.55447745,1.6034102,38,0.01,0.0005,4619.124330282211
39,model_type.halexnet,activation.relu,0.5011935763888888,1.8724236223432753,0.5645807,1.5591015,39,0.01,0.0005,4736.521885633469
40,model_type.halexnet,activation.relu,0.5022786458333334,1.9040571716096666,0.57494396,1.5155538,40,0.01,0.0005,4854.009552955627
41,model_type.halexnet,activation.relu,0.5233289930555556,1.80609749423133,0.5864276,1.4721314,41,0.01,0.0005,4971.35674571991
42,model_type.halexnet,activation.relu,0.5157335069444444,1.84299898147583,0.5965709,1.4241747,42,0.01,0.0005,5088.0091598033905
43,model_type.halexnet,activation.relu,0.5218098958333334,1.8386520279778376,0.60329306,1.3902698,43,0.01,0.0005,5206.152783870697
44,model_type.halexnet,activation.relu,0.5360243055555556,1.7906365659501817,0.6135964,1.3475015,44,0.01,0.0005,5323.333309173584
45,model_type.halexnet,activation.relu,0.5287543402777778,1.8020736773808796,0.6265005,1.3045334,45,0.01,0.0005,5440.541029691696
46,model_type.halexnet,activation.relu,0.5365668402777778,1.826728065808614,0.6342229,1.2710414,46,0.01,0.0005,5556.985327959061
47,model_type.halexnet,activation.relu,0.5403645833333334,1.773228817515903,0.64438623,1.2252105,47,0.01,0.0005,5675.595213890076
48,model_type.halexnet,activation.relu,0.5469835069444444,1.7500071658028498,0.6546095,1.1890328,48,0.01,0.0005,5793.1042375564575
49,model_type.halexnet,activation.relu,0.5462239583333334,1.8103266689512465,0.66259205,1.1561621,49,0.01,0.0005,5910.302135229111
50,model_type.halexnet,activation.relu,0.5534939236111112,1.739448414908515,0.6763364,1.1130878,50,0.01,0.0005,6027.627591371536
51,model_type.halexnet,activation.relu,0.5431857638888888,1.799658629629347,0.68009764,1.0797213,51,0.01,0.0005,6144.908121347427
52,model_type.halexnet,activation.relu,0.5443793402777778,1.7857564555274115,0.69014084,1.0506386,52,0.01,0.0005,6262.4821972846985
53,model_type.halexnet,activation.relu,0.5545789930555556,1.7581062449349298,0.69868356,1.0116456,53,0.01,0.0005,6379.911175966263
54,model_type.halexnet,activation.relu,0.5562065972222222,1.7956432104110718,0.7044254,0.9831063,54,0.01,0.0005,6497.129853725433
55,model_type.halexnet,activation.relu,0.5531684027777778,1.7918505138821073,0.71584904,0.9459216,55,0.01,0.0005,6614.299179792404
56,model_type.halexnet,activation.relu,0.5541449652777778,1.8187532557381525,0.724912,0.9125722,56,0.01,0.0005,6730.267479419708
57,model_type.halexnet,activation.relu,0.5515407986111112,1.7972986565695868,0.7296935,0.8895298,57,0.01,0.0005,6847.677296161652
58,model_type.halexnet,activation.relu,0.5615234375,1.7586247656080458,0.7396567,0.85144854,58,0.01,0.0005,6965.019360780716
59,model_type.halexnet,activation.relu,0.5557725694444444,1.7886680497063532,0.7478193,0.8305312,59,0.01,0.0005,7082.160892724991
60,model_type.halexnet,activation.relu,0.5554470486111112,1.8361916542053223,0.7568022,0.7932127,60,0.01,0.0005,7198.786655426025
61,model_type.halexnet,activation.relu,0.5512152777777778,1.9183819558885362,0.76274407,0.7790199,61,0.01,0.0005,7316.395769834518
62,model_type.halexnet,activation.relu,0.5911458333333334,1.765245344903734,0.8306458,0.54798603,62,0.01,0.0005,7433.350826263428
63,model_type.halexnet,activation.relu,0.5873480902777778,1.817915466096666,0.8410291,0.5071805,63,0.01,0.0005,7549.843029975891
64,model_type.halexnet,activation.relu,0.5886501736111112,1.8223578532536824,0.8453505,0.49201798,64,0.01,0.0005,7667.60492682457
