,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.hresnet18,0.059495192307692304,4.80142007729946,0.031890206,5.031574,0,0.03162277660168379,0.0005,428.9350824356079
1,model_type.hresnet18,0.10116185897435898,4.4574261750930395,0.08130602,4.6337085,1,0.03162277660168379,0.0005,816.5799298286438
2,model_type.hresnet18,0.12900641025641027,4.194126786329807,0.12129881,4.3327894,2,0.03162277660168379,0.0005,1201.807130098343
3,model_type.hresnet18,0.1686698717948718,3.9153572748868894,0.15977113,4.0630846,3,0.03162277660168379,0.0005,1586.9085009098053
4,model_type.hresnet18,0.20953525641025642,3.7105187941820192,0.19332187,3.8152027,4,0.03162277660168379,0.0005,1972.1125221252441
5,model_type.hresnet18,0.22616185897435898,3.5150770193491225,0.22739276,3.5943434,5,0.03162277660168379,0.0005,2360.481441259384
6,model_type.hresnet18,0.2594150641025641,3.3573429064872937,0.2571623,3.4018152,6,0.03162277660168379,0.0005,2745.070675134659
7,model_type.hresnet18,0.26963141025641024,3.289481077438746,0.2856914,3.2254784,7,0.03162277660168379,0.0005,3134.9896097183228
8,model_type.hresnet18,0.3058894230769231,3.0802514216838737,0.31681138,3.0595338,8,0.03162277660168379,0.0005,3519.389463186264
9,model_type.hresnet18,0.3139022435897436,3.034527693039332,0.34145927,2.9178133,9,0.03162277660168379,0.0005,3907.6558876037598
10,model_type.hresnet18,0.31069711538461536,3.0295381454321055,0.3678277,2.7771144,10,0.03162277660168379,0.0005,4299.5118498802185
11,model_type.hresnet18,0.3655849358974359,2.7600255134778147,0.39359596,2.6504078,11,0.03162277660168379,0.0005,4688.907344341278
12,model_type.hresnet18,0.3796073717948718,2.7118720274705153,0.41383243,2.537007,12,0.03162277660168379,0.0005,5074.43972992897
13,model_type.hresnet18,0.3864182692307692,2.6742851581328955,0.43442902,2.4332645,13,0.03162277660168379,0.0005,5461.591992616653
14,model_type.hresnet18,0.4016426282051282,2.526586312514085,0.4540253,2.333518,14,0.03162277660168379,0.0005,5848.938524007797
15,model_type.hresnet18,0.41907051282051283,2.461002629536849,0.47295135,2.244248,15,0.03162277660168379,0.0005,6233.951847076416
16,model_type.hresnet18,0.4360977564102564,2.356782648807917,0.48959666,2.1622584,16,0.03162277660168379,0.0005,6621.451248407364
17,model_type.hresnet18,0.42728365384615385,2.3825840140000367,0.50549173,2.0806108,17,0.03162277660168379,0.0005,7007.14084649086
18,model_type.hresnet18,0.41486378205128205,2.5536083594346657,0.52200705,2.0089626,18,0.03162277660168379,0.0005,7393.144614934921
19,model_type.hresnet18,0.4597355769230769,2.278182718998347,0.5341209,1.9407498,19,0.03162277660168379,0.0005,7780.675992012024
20,model_type.hresnet18,0.47475961538461536,2.224830457797417,0.5510563,1.8724391,20,0.03162277660168379,0.0005,8168.546591997147
21,model_type.hresnet18,0.48357371794871795,2.168577703145834,0.5643506,1.8086132,21,0.03162277660168379,0.0005,8557.831653356552
22,model_type.hresnet18,0.4755608974358974,2.1616044686390805,0.5755942,1.7504914,22,0.03162277660168379,0.0005,8942.656344413757
23,model_type.hresnet18,0.46073717948717946,2.303805594260876,0.5894386,1.6932825,23,0.03162277660168379,0.0005,9331.241863489151
24,model_type.hresnet18,0.48998397435897434,2.1269464385815158,0.603133,1.6334652,24,0.03162277660168379,0.0005,9717.91834282875
25,model_type.hresnet18,0.49719551282051283,2.1289989000711684,0.6159171,1.5753566,25,0.03162277660168379,0.0005,10102.46618437767
26,model_type.hresnet18,0.46494391025641024,2.2126372242585206,0.6269906,1.5268458,26,0.03162277660168379,0.0005,10488.482729196548
27,model_type.hresnet18,0.5032051282051282,2.0860954828751392,0.6370339,1.4759939,27,0.03162277660168379,0.0005,10874.704138994217
28,model_type.hresnet18,0.5096153846153846,2.0628682497220163,0.6484075,1.4277724,28,0.03162277660168379,0.0005,11263.233626842499
29,model_type.hresnet18,0.5098157051282052,2.0532625302290306,0.66078144,1.3801793,29,0.03162277660168379,0.0005,11650.234443187714
30,model_type.hresnet18,0.5128205128205128,2.0721523456084423,0.6695042,1.3380716,30,0.03162277660168379,0.0005,12041.016025304794
31,model_type.hresnet18,0.5064102564102564,2.0766314008297067,0.67979753,1.292254,31,0.03162277660168379,0.0005,12429.628272771835
32,model_type.hresnet18,0.4969951923076923,2.0823192596435547,0.6918714,1.2474598,32,0.03162277660168379,0.0005,12816.665785551071
33,model_type.hresnet18,0.5072115384615384,2.100842914520166,0.7020047,1.20538,33,0.03162277660168379,0.0005,13205.853918790817
34,model_type.hresnet18,0.5078125,2.017070308709756,0.71048737,1.1688265,34,0.03162277660168379,0.0005,13594.428256988525
35,model_type.hresnet18,0.5212339743589743,2.0075475573539734,0.7214709,1.1230305,35,0.03162277660168379,0.0005,13979.371556520462
36,model_type.hresnet18,0.5180288461538461,2.0529274344444275,0.7253421,1.0977694,36,0.03162277660168379,0.0005,14362.713190793991
37,model_type.hresnet18,0.4985977564102564,2.1394001963811045,0.7352653,1.0588948,37,0.03162277660168379,0.0005,14748.292679786682
38,model_type.hresnet18,0.48818108974358976,2.207136089985187,0.74648887,1.0191361,38,0.03162277660168379,0.0005,15131.674634695053
39,model_type.hresnet18,0.5234375,2.1046369671821594,0.75137043,0.996475,39,0.03162277660168379,0.0005,15516.94120669365
40,model_type.hresnet18,0.499599358974359,2.2057272623746824,0.7600532,0.95957285,40,0.03162277660168379,0.0005,15909.05005645752
41,model_type.hresnet18,0.5168269230769231,2.098679339274382,0.76864594,0.9295449,41,0.03162277660168379,0.0005,16295.242975950241
42,model_type.hresnet18,0.4879807692307692,2.2490667211703763,0.77544814,0.8978492,42,0.03162277660168379,0.0005,16685.261409044266
43,model_type.hresnet18,0.49499198717948717,2.23449238599875,0.7818302,0.87354624,43,0.03162277660168379,0.0005,17071.75967502594
44,model_type.hresnet18,0.514823717948718,2.15715754032135,0.7878921,0.8449385,44,0.03162277660168379,0.0005,17458.54556107521
45,model_type.hresnet18,0.5132211538461539,2.138458780753307,0.793804,0.823368,45,0.03162277660168379,0.0005,17844.019392490387
46,model_type.hresnet18,0.5154246794871795,2.147589833308489,0.80174655,0.790573,46,0.03162277660168379,0.0005,18229.06878399849
47,model_type.hresnet18,0.5725160256410257,1.8507537688964453,0.90330905,0.4500966,47,0.03162277660168379,0.0005,18612.288019418716
48,model_type.hresnet18,0.5723157051282052,1.8402699553049529,0.9321983,0.35232502,48,0.03162277660168379,0.0005,18998.516324281693
49,model_type.hresnet18,0.5703125,1.8591498151803627,0.9428117,0.31600538,49,0.03162277660168379,0.0005,19386.159332036972
50,model_type.hresnet18,0.5741185897435898,1.857674661355141,0.9480834,0.29242635,50,0.03162277660168379,0.0005,19772.429923772812
51,model_type.hresnet18,0.5753205128205128,1.859996117078341,0.953175,0.27550882,51,0.03162277660168379,0.0005,20172.34781908989
52,model_type.hresnet18,0.5685096153846154,1.8587849751496925,0.9578665,0.25974637,52,0.03162277660168379,0.0005,20558.505000591278
53,model_type.hresnet18,0.5697115384615384,1.879346259129353,0.95989716,0.24885114,53,0.03162277660168379,0.0005,20945.24965405464
54,model_type.hresnet18,0.5667067307692307,1.88258979565058,0.9631382,0.23669662,54,0.03162277660168379,0.0005,21331.78088235855
55,model_type.hresnet18,0.5707131410256411,1.8795583431537335,0.9652589,0.22825018,55,0.03162277660168379,0.0005,21716.705486297607
56,model_type.hresnet18,0.5719150641025641,1.8855150250288157,0.9671595,0.21997148,56,0.03162277660168379,0.0005,22102.49391579628
