,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.hresnet18,0.05388621794871795,4.827079968574719,0.03540133,5.026178,0,0.03162277660168379,0.0005,509.79608392715454
1,model_type.hresnet18,0.09635416666666667,4.467311963056907,0.08185619,4.6401205,1,0.03162277660168379,0.0005,900.8004336357117
2,model_type.hresnet18,0.13541666666666666,4.214589476585388,0.11853793,4.3594785,2,0.03162277660168379,0.0005,1291.3625779151917
3,model_type.hresnet18,0.16185897435897437,3.975392317160582,0.15439941,4.09906,3,0.03162277660168379,0.0005,1684.0264964103699
4,model_type.hresnet18,0.20052083333333334,3.752917020748823,0.18706986,3.8647804,4,0.03162277660168379,0.0005,2075.5560369491577
5,model_type.hresnet18,0.2189503205128205,3.563463351665399,0.22041053,3.6495368,5,0.03162277660168379,0.0005,2464.6867384910583
6,model_type.hresnet18,0.25180288461538464,3.390687419817998,0.24789932,3.4604657,6,0.03162277660168379,0.0005,2855.353846311569
7,model_type.hresnet18,0.2578125,3.3533458220653043,0.27570823,3.2868693,7,0.03162277660168379,0.0005,3246.427349090576
8,model_type.hresnet18,0.2708333333333333,3.2184403340021768,0.30412734,3.122907,8,0.03162277660168379,0.0005,3637.304109811783
9,model_type.hresnet18,0.32411858974358976,2.9754668382497935,0.33196622,2.9712172,9,0.03162277660168379,0.0005,4031.046088695526
10,model_type.hresnet18,0.3371394230769231,2.8736541332342687,0.35611397,2.831588,10,0.03162277660168379,0.0005,4422.667650461197
11,model_type.hresnet18,0.3467548076923077,2.8353711855717196,0.38451305,2.6978176,11,0.03162277660168379,0.0005,4808.760608673096
12,model_type.hresnet18,0.374599358974359,2.667396273368444,0.40644005,2.583337,12,0.03162277660168379,0.0005,5201.081045866013
13,model_type.hresnet18,0.38982371794871795,2.617725879718096,0.42618638,2.4715183,13,0.03162277660168379,0.0005,5590.15327334404
14,model_type.hresnet18,0.3952323717948718,2.5920118613120837,0.4465829,2.3680055,14,0.03162277660168379,0.0005,5982.250029563904
15,model_type.hresnet18,0.40645032051282054,2.529460601317577,0.46520886,2.2761962,15,0.03162277660168379,0.0005,6372.1534695625305
16,model_type.hresnet18,0.44030448717948717,2.382667141082959,0.484405,2.1884744,16,0.03162277660168379,0.0005,6763.638473987579
17,model_type.hresnet18,0.43990384615384615,2.363255731570415,0.4996899,2.1116905,17,0.03162277660168379,0.0005,7152.752291440964
18,model_type.hresnet18,0.4154647435897436,2.5203861945714707,0.5162752,2.0353394,18,0.03162277660168379,0.0005,7546.7266364097595
19,model_type.hresnet18,0.44150641025641024,2.3830597415948525,0.5323604,1.9594798,19,0.03162277660168379,0.0005,7945.539976119995
20,model_type.hresnet18,0.46153846153846156,2.2824731025940332,0.54509443,1.8960404,20,0.03162277660168379,0.0005,8336.986202716827
21,model_type.hresnet18,0.46434294871794873,2.267620866115277,0.56024927,1.8319515,21,0.03162277660168379,0.0005,8728.103127002716
22,model_type.hresnet18,0.4735576923076923,2.1796846022972693,0.5733735,1.7686834,22,0.03162277660168379,0.0005,9118.997041225433
23,model_type.hresnet18,0.4405048076923077,2.362004899061643,0.5887084,1.707176,23,0.03162277660168379,0.0005,9509.70747089386
24,model_type.hresnet18,0.47736378205128205,2.199733920586415,0.5982614,1.653484,24,0.03162277660168379,0.0005,9898.572417736053
25,model_type.hresnet18,0.48377403846153844,2.1957729229560266,0.60886484,1.6019381,25,0.03162277660168379,0.0005,10290.6252617836
26,model_type.hresnet18,0.49759615384615385,2.145750819108425,0.62134886,1.5458497,26,0.03162277660168379,0.0005,10682.44501042366
27,model_type.hresnet18,0.49719551282051283,2.0830094401652994,0.63555336,1.4943311,27,0.03162277660168379,0.0005,11074.543335676193
28,model_type.hresnet18,0.5018028846153846,2.1039412266168838,0.64486635,1.4509102,28,0.03162277660168379,0.0005,11466.402725219727
29,model_type.hresnet18,0.5120192307692307,2.0687752549464884,0.6559599,1.395031,29,0.03162277660168379,0.0005,11864.212983608246
30,model_type.hresnet18,0.5146233974358975,2.072968241495964,0.6672235,1.3522539,30,0.03162277660168379,0.0005,12257.289155721664
31,model_type.hresnet18,0.5228365384615384,2.0572894628231344,0.6783371,1.3071107,31,0.03162277660168379,0.0005,12649.963155031204
32,model_type.hresnet18,0.5180288461538461,2.0452500199660277,0.68766004,1.2665813,32,0.03162277660168379,0.0005,13042.48922252655
33,model_type.hresnet18,0.5076121794871795,2.07531727430148,0.69615275,1.228462,33,0.03162277660168379,0.0005,13436.56003522873
