,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.poincare,activation.dmelu,0.248,2.015215,0.196903,2.1197162,0,0.0001,1e-05,20,5,,,45.78133010864258
1,model_type.poincare,activation.dmelu,0.3099,1.9120809,0.29601473,1.9511847,1,0.0001,1e-05,20,5,,,84.55335760116577
2,model_type.poincare,activation.dmelu,0.32639998,1.8635079,0.3247039,1.8797195,2,0.0001,1e-05,20,5,,,123.74075293540955
3,model_type.poincare,activation.dmelu,0.33929998,1.8227506,0.34026888,1.8355051,3,0.0001,1e-05,20,5,,,164.75789380073547
4,model_type.poincare,activation.dmelu,0.3477,1.8013986,0.3521927,1.8013443,4,0.0001,1e-05,20,5,,,203.85009932518005
5,model_type.poincare,activation.dmelu,0.3581,1.7772883,0.36147568,1.7748183,5,0.0001,1e-05,20,5,,,242.55934929847717
6,model_type.poincare,activation.dmelu,0.37269998,1.750327,0.37039852,1.7550558,6,0.0001,1e-05,20,5,,,284.1075119972229
7,model_type.poincare,activation.dmelu,0.3769,1.7339476,0.37890124,1.7359971,7,0.0001,1e-05,20,5,,,322.9421932697296
8,model_type.poincare,activation.dmelu,0.3829,1.7193971,0.3859635,1.7208171,8,0.0001,1e-05,20,5,,,362.2118878364563
9,model_type.poincare,activation.dmelu,0.3895,1.7105602,0.39168534,1.7065119,9,0.0001,1e-05,20,5,,,401.22246503829956
10,model_type.poincare,activation.dmelu,0.3922,1.703338,0.3965869,1.6915199,10,0.0001,1e-05,20,5,,,440.5744969844818
11,model_type.poincare,activation.dmelu,0.3938,1.7056315,0.39946783,1.6812599,11,0.0001,1e-05,20,5,,,478.6338150501251
12,model_type.poincare,activation.dmelu,0.40129998,1.6761168,0.40510964,1.6727517,12,0.0001,1e-05,20,5,,,517.1113247871399
13,model_type.poincare,activation.dmelu,0.4005,1.6783518,0.40761045,1.6613663,13,0.0001,1e-05,20,5,,,556.0781004428864
14,model_type.poincare,activation.dmelu,0.4016,1.6683995,0.412512,1.6500368,14,0.0001,1e-05,20,5,,,597.3269481658936
15,model_type.poincare,activation.dmelu,0.39659998,1.6782541,0.4134323,1.6432583,15,0.0001,1e-05,20,5,,,634.8720047473907
16,model_type.poincare,activation.dmelu,0.41279998,1.6477602,0.41795376,1.6344974,16,0.0001,1e-05,20,5,,,672.8638763427734
17,model_type.poincare,activation.dmelu,0.413,1.6488768,0.42013445,1.6273398,17,0.0001,1e-05,20,5,,,711.252334356308
18,model_type.poincare,activation.dmelu,0.41349998,1.6398621,0.4224752,1.6209344,18,0.0001,1e-05,20,5,,,749.5958669185638
19,model_type.poincare,activation.dmelu,0.4193,1.6293834,0.42429578,1.6144515,19,0.0001,1e-05,20,5,,,789.3574938774109
20,model_type.poincare,activation.dmelu,0.42569998,1.6210947,0.42601633,1.6087836,20,0.0001,1e-05,20,5,,,827.3370289802551
21,model_type.poincare,activation.dmelu,0.4213,1.622507,0.42853713,1.6010337,21,0.0001,1e-05,20,5,,,867.5434474945068
22,model_type.poincare,activation.dmelu,0.42319998,1.615932,0.43025768,1.5955873,22,0.0001,1e-05,20,5,,,909.5970513820648
23,model_type.poincare,activation.dmelu,0.42069998,1.6291782,0.43301857,1.5905643,23,0.0001,1e-05,20,5,,,946.4183797836304
24,model_type.poincare,activation.dmelu,0.42589998,1.6108122,0.43527928,1.5860547,24,0.0001,1e-05,20,5,,,985.5774781703949
25,model_type.poincare,activation.dmelu,0.43109998,1.6022992,0.43635964,1.5803093,25,0.0001,1e-05,20,5,,,1023.4918100833893
26,model_type.poincare,activation.dmelu,0.4298,1.6054689,0.43705985,1.5786339,26,0.0001,1e-05,20,5,,,1060.6141996383667
27,model_type.poincare,activation.dmelu,0.4253,1.6078038,0.43902048,1.5706908,27,0.0001,1e-05,20,5,,,1099.236822128296
28,model_type.poincare,activation.dmelu,0.42769998,1.601141,0.44020087,1.5671738,28,0.0001,1e-05,20,5,,,1138.877703666687
29,model_type.poincare,activation.dmelu,0.435,1.5869052,0.4428617,1.5641538,29,0.0001,1e-05,20,5,,,1178.5081796646118
30,model_type.poincare,activation.dmelu,0.4344,1.595172,0.4425416,1.5588945,30,0.0001,1e-05,20,5,,,1216.1012046337128
31,model_type.poincare,activation.dmelu,0.43249997,1.5915307,0.4446823,1.5563066,31,0.0001,1e-05,20,5,,,1255.087584733963
32,model_type.poincare,activation.dmelu,0.4373,1.5870494,0.44564262,1.55252,32,0.0001,1e-05,20,5,,,1293.403238773346
33,model_type.poincare,activation.dmelu,0.4324,1.58889,0.44836348,1.5476136,33,0.0001,1e-05,20,5,,,1331.3254573345184
34,model_type.poincare,activation.dmelu,0.4402,1.5763589,0.446843,1.5458286,34,0.0001,1e-05,20,5,,,1369.7562046051025
35,model_type.poincare,activation.dmelu,0.4331,1.5927918,0.4496039,1.5420827,35,0.0001,1e-05,20,5,,,1406.9334630966187
36,model_type.poincare,activation.dmelu,0.4455,1.5756834,0.45266485,1.5381794,36,0.0001,1e-05,20,5,,,1445.52152967453
37,model_type.poincare,activation.dmelu,0.4465,1.5683659,0.45168453,1.5360062,37,0.0001,1e-05,20,5,,,1485.8472471237183
38,model_type.poincare,activation.dmelu,0.43829998,1.5729424,0.4538052,1.5306207,38,0.0001,1e-05,20,5,,,1525.4632954597473
39,model_type.poincare,activation.dmelu,0.4377,1.5817944,0.45424536,1.5274991,39,0.0001,1e-05,20,5,,,1562.7844142913818
40,model_type.poincare,activation.dmelu,0.43989998,1.5738906,0.45430538,1.524837,40,0.0001,1e-05,20,5,,,1602.8352403640747
41,model_type.poincare,activation.dmelu,0.43949997,1.5689969,0.45878682,1.5211446,41,0.0001,1e-05,20,5,,,1639.31209897995
42,model_type.poincare,activation.dmelu,0.4464,1.5613557,0.4572063,1.5197514,42,0.0001,1e-05,20,5,,,1678.1097300052643
