,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.identity,0.6264,1.2031714,0.6537487,1.1349407,0,0.0001,1e-05,40,1,,,18.209476709365845
1,model_type.hyperbolic,activation.identity,0.664,1.1048975,0.7923893,0.7064834,1,0.0001,1e-05,40,1,,,33.977832555770874
2,model_type.hyperbolic,activation.identity,0.68479997,1.0306162,0.8147178,0.62566376,2,0.0001,1e-05,40,1,,,49.81471109390259
3,model_type.hyperbolic,activation.identity,0.696,0.9914916,0.82604057,0.58265173,3,0.0001,1e-05,40,1,,,67.73632144927979
4,model_type.hyperbolic,activation.identity,0.7043,0.96909696,0.8332277,0.55671126,4,0.0001,1e-05,40,1,,,84.41183638572693
5,model_type.hyperbolic,activation.identity,0.7048,0.97074836,0.8389975,0.5387189,5,0.0001,1e-05,40,1,,,101.2829942703247
6,model_type.hyperbolic,activation.identity,0.7148,0.9489618,0.84304965,0.52620506,6,0.0001,1e-05,40,1,,,116.91142559051514
7,model_type.hyperbolic,activation.identity,0.717,0.936964,0.8460679,0.515925,7,0.0001,1e-05,40,1,,,132.99922943115234
8,model_type.hyperbolic,activation.identity,0.7162,0.9382696,0.84891945,0.5072925,8,0.0001,1e-05,40,1,,,148.78795719146729
9,model_type.hyperbolic,activation.identity,0.7183,0.9386667,0.85128736,0.5001268,9,0.0001,1e-05,40,1,,,164.73000955581665
10,model_type.hyperbolic,activation.identity,0.72139996,0.9255581,0.8526881,0.4931472,10,0.0001,1e-05,40,1,,,180.5603575706482
11,model_type.hyperbolic,activation.identity,0.72349995,0.9207404,0.85442233,0.48709148,11,0.0001,1e-05,40,1,,,197.69218134880066
12,model_type.hyperbolic,activation.identity,0.7267,0.91691995,0.85635674,0.48121727,12,0.0001,1e-05,40,1,,,213.24060773849487
13,model_type.hyperbolic,activation.identity,0.7237,0.9191541,0.858191,0.47529325,13,0.0001,1e-05,40,1,,,229.99288153648376
14,model_type.hyperbolic,activation.identity,0.7266,0.90975374,0.85984194,0.4705845,14,0.0001,1e-05,40,1,,,246.57574820518494
15,model_type.hyperbolic,activation.identity,0.73039997,0.8988745,0.8619597,0.46575472,15,0.0001,1e-05,40,1,,,262.65013909339905
16,model_type.hyperbolic,activation.identity,0.7294,0.900623,0.86369395,0.46071434,16,0.0001,1e-05,40,1,,,279.4906668663025
17,model_type.hyperbolic,activation.identity,0.7285,0.9094336,0.86507803,0.45630983,17,0.0001,1e-05,40,1,,,295.84311056137085
18,model_type.hyperbolic,activation.identity,0.7305,0.9016286,0.86622864,0.45193312,18,0.0001,1e-05,40,1,,,313.43902611732483
19,model_type.hyperbolic,activation.identity,0.73499995,0.88680166,0.86699575,0.44812298,19,0.0001,1e-05,40,1,,,329.67373538017273
20,model_type.hyperbolic,activation.identity,0.73469996,0.88838947,0.8681297,0.44399503,20,0.0001,1e-05,40,1,,,345.33271980285645
21,model_type.hyperbolic,activation.identity,0.7339,0.89181316,0.8697972,0.44035736,21,0.0001,1e-05,40,1,,,361.34061455726624
22,model_type.hyperbolic,activation.identity,0.7348,0.8906584,0.8704976,0.43690467,22,0.0001,1e-05,40,1,,,377.57288002967834
23,model_type.hyperbolic,activation.identity,0.741,0.87596726,0.8724987,0.43321642,23,0.0001,1e-05,40,1,,,394.34945249557495
24,model_type.hyperbolic,activation.identity,0.7388,0.88249314,0.8724987,0.4301039,24,0.0001,1e-05,40,1,,,410.5653705596924
25,model_type.hyperbolic,activation.identity,0.73399997,0.89504695,0.8730323,0.4277772,25,0.0001,1e-05,40,1,,,427.476402759552
26,model_type.hyperbolic,activation.identity,0.73939997,0.87867874,0.8741329,0.42493176,26,0.0001,1e-05,40,1,,,444.6762750148773
27,model_type.hyperbolic,activation.identity,0.7407,0.87687737,0.8747665,0.42222816,27,0.0001,1e-05,40,1,,,461.32408571243286
28,model_type.hyperbolic,activation.identity,0.74369997,0.878617,0.87583375,0.4197353,28,0.0001,1e-05,40,1,,,478.6757228374481
29,model_type.hyperbolic,activation.identity,0.7421,0.8751115,0.87680095,0.41721457,29,0.0001,1e-05,40,1,,,494.9685034751892
30,model_type.hyperbolic,activation.identity,0.7443,0.87751454,0.87683433,0.41516137,30,0.0001,1e-05,40,1,,,511.2313120365143
31,model_type.hyperbolic,activation.identity,0.7443,0.8758878,0.87776816,0.41312325,31,0.0001,1e-05,40,1,,,527.4403150081635
32,model_type.hyperbolic,activation.identity,0.74649996,0.87321067,0.87908554,0.41072607,32,0.0001,1e-05,40,1,,,542.7582421302795
33,model_type.hyperbolic,activation.identity,0.7427,0.8839462,0.8795191,0.40918633,33,0.0001,1e-05,40,1,,,558.8138592243195
34,model_type.hyperbolic,activation.identity,0.745,0.8804409,0.8795524,0.40739655,34,0.0001,1e-05,40,1,,,575.4123091697693
35,model_type.hyperbolic,activation.identity,0.74689996,0.8745094,0.88033617,0.40533525,35,0.0001,1e-05,40,1,,,590.9694905281067
36,model_type.hyperbolic,activation.identity,0.7452,0.87282157,0.880653,0.40380144,36,0.0001,1e-05,40,1,,,606.101414680481
37,model_type.hyperbolic,activation.identity,0.74649996,0.87704045,0.88143677,0.40170085,37,0.0001,1e-05,40,1,,,623.3201529979706
38,model_type.hyperbolic,activation.identity,0.7479,0.8680386,0.8823706,0.40032804,38,0.0001,1e-05,40,1,,,638.9527282714844
39,model_type.hyperbolic,activation.identity,0.7478,0.873379,0.8820371,0.39887038,39,0.0001,1e-05,40,1,,,655.3127224445343
40,model_type.hyperbolic,activation.identity,0.74869996,0.8670081,0.8832544,0.39744732,40,0.0001,1e-05,40,1,,,671.8902866840363
41,model_type.hyperbolic,activation.identity,0.7405,0.89316297,0.88415486,0.3951973,41,0.0001,1e-05,40,1,,,687.9688994884491
42,model_type.hyperbolic,activation.identity,0.74939996,0.87056416,0.88437164,0.39436144,42,0.0001,1e-05,40,1,,,704.2743697166443
43,model_type.hyperbolic,activation.identity,0.7468,0.873513,0.8838714,0.39267948,43,0.0001,1e-05,40,1,,,720.2741630077362
44,model_type.hyperbolic,activation.identity,0.747,0.88033116,0.884972,0.39153147,44,0.0001,1e-05,40,1,,,735.1640741825104
45,model_type.hyperbolic,activation.identity,0.74979997,0.8719097,0.88515544,0.39000964,45,0.0001,1e-05,40,1,,,751.1239058971405
46,model_type.hyperbolic,activation.identity,0.74549997,0.88300174,0.8855556,0.3885325,46,0.0001,1e-05,40,1,,,768.1221477985382
47,model_type.hyperbolic,activation.identity,0.7467,0.8820672,0.885639,0.3874063,47,0.0001,1e-05,40,1,,,783.9218134880066
48,model_type.hyperbolic,activation.identity,0.74899995,0.8713666,0.88617265,0.38610238,48,0.0001,1e-05,40,1,,,801.2189745903015
49,model_type.hyperbolic,activation.identity,0.7448,0.89269865,0.8860559,0.38508865,49,0.0001,1e-05,40,1,,,816.4708042144775
50,model_type.hyperbolic,activation.identity,0.7474,0.8793422,0.8867396,0.38375396,50,0.0001,1e-05,40,1,,,834.5963079929352
51,model_type.hyperbolic,activation.identity,0.74719995,0.8850549,0.8875567,0.3822279,51,0.0001,1e-05,40,1,,,850.2485041618347
52,model_type.hyperbolic,activation.identity,0.7463,0.8848082,0.88770676,0.38105187,52,0.0001,1e-05,40,1,,,866.4834363460541
53,model_type.hyperbolic,activation.identity,0.7495,0.869955,0.8880736,0.37989163,53,0.0001,1e-05,40,1,,,883.2185218334198
54,model_type.hyperbolic,activation.identity,0.74829996,0.87924844,0.88875735,0.37893745,54,0.0001,1e-05,40,1,,,900.1852753162384
