,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3107,1.8987566,0.25960308,2.016116,0,0.0001,1e-05,40,4,,
1,model_type.euclidean,activation.dmelu,0.34579998,1.8143004,0.33262643,1.8565716,1,0.0001,1e-05,40,4,,
2,model_type.euclidean,activation.dmelu,0.3672,1.7584999,0.35543373,1.7912569,2,0.0001,1e-05,40,4,,
3,model_type.euclidean,activation.dmelu,0.38149998,1.7254871,0.37518007,1.7418027,3,0.0001,1e-05,40,4,,
4,model_type.euclidean,activation.dmelu,0.394,1.6823299,0.3890445,1.7016399,4,0.0001,1e-05,40,4,,
5,model_type.euclidean,activation.dmelu,0.40309998,1.6557652,0.40130842,1.6701689,5,0.0001,1e-05,40,4,,
6,model_type.euclidean,activation.dmelu,0.4161,1.6298114,0.41109154,1.6447122,6,0.0001,1e-05,40,4,,
7,model_type.euclidean,activation.dmelu,0.4249,1.6105176,0.42015445,1.6262853,7,0.0001,1e-05,40,4,,
8,model_type.euclidean,activation.dmelu,0.42679998,1.5973405,0.4262364,1.6082518,8,0.0001,1e-05,40,4,,
9,model_type.euclidean,activation.dmelu,0.43339998,1.5850351,0.43137804,1.5967072,9,0.0001,1e-05,40,4,,
10,model_type.euclidean,activation.dmelu,0.4366,1.5767354,0.43705985,1.579838,10,0.0001,1e-05,40,4,,
11,model_type.euclidean,activation.dmelu,0.4407,1.5660392,0.4409611,1.5701764,11,0.0001,1e-05,40,4,,
12,model_type.euclidean,activation.dmelu,0.4452,1.5514766,0.44606274,1.5572016,12,0.0001,1e-05,40,4,,
13,model_type.euclidean,activation.dmelu,0.4341,1.5878242,0.45006403,1.5466439,13,0.0001,1e-05,40,4,,
14,model_type.euclidean,activation.dmelu,0.442,1.547379,0.45134443,1.5377027,14,0.0001,1e-05,40,4,,
