,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.30069998,1.9063103,0.25136045,2.028327,0,0.0001,1e-05,40,4,,
1,model_type.euclidean,activation.dmelu,0.3362,1.8322328,0.3283651,1.8588486,1,0.0001,1e-05,40,4,,
2,model_type.euclidean,activation.dmelu,0.3676,1.7748108,0.35139245,1.8024145,2,0.0001,1e-05,40,4,,
3,model_type.euclidean,activation.dmelu,0.3786,1.7366672,0.36453664,1.7623333,3,0.0001,1e-05,40,4,,
4,model_type.euclidean,activation.dmelu,0.3875,1.703319,0.38100192,1.725312,4,0.0001,1e-05,40,4,,
5,model_type.euclidean,activation.dmelu,0.4007,1.6727637,0.39034492,1.695975,5,0.0001,1e-05,40,4,,
6,model_type.euclidean,activation.dmelu,0.40129998,1.656257,0.403089,1.6668665,6,0.0001,1e-05,40,4,,
7,model_type.euclidean,activation.dmelu,0.41399997,1.6345788,0.41233194,1.6438758,7,0.0001,1e-05,40,4,,
8,model_type.euclidean,activation.dmelu,0.4261,1.608979,0.4161732,1.6230118,8,0.0001,1e-05,40,4,,
9,model_type.euclidean,activation.dmelu,0.4366,1.592625,0.424976,1.6081578,9,0.0001,1e-05,40,4,,
10,model_type.euclidean,activation.dmelu,0.4405,1.583236,0.4317982,1.590217,10,0.0001,1e-05,40,4,,
11,model_type.euclidean,activation.dmelu,0.44709998,1.5662483,0.4371399,1.5764326,11,0.0001,1e-05,40,4,,
12,model_type.euclidean,activation.dmelu,0.4423,1.5668064,0.44258162,1.5618867,12,0.0001,1e-05,40,4,,
13,model_type.euclidean,activation.dmelu,0.4534,1.5473276,0.4480834,1.5503869,13,0.0001,1e-05,40,4,,
14,model_type.euclidean,activation.dmelu,0.4427,1.5570965,0.45224473,1.5385776,14,0.0001,1e-05,40,4,,
15,model_type.euclidean,activation.dmelu,0.44739997,1.5607996,0.45478553,1.5276709,15,0.0001,1e-05,40,4,,
16,model_type.euclidean,activation.dmelu,0.45679998,1.5320108,0.45774648,1.5187482,16,0.0001,1e-05,40,4,,
17,model_type.euclidean,activation.dmelu,0.45839998,1.5203104,0.46022728,1.5095093,17,0.0001,1e-05,40,4,,
18,model_type.euclidean,activation.dmelu,0.4588,1.5243063,0.46448863,1.5014868,18,0.0001,1e-05,40,4,,
19,model_type.euclidean,activation.dmelu,0.4599,1.5143176,0.46672934,1.4937158,19,0.0001,1e-05,40,4,,
20,model_type.euclidean,activation.dmelu,0.4628,1.5049535,0.47205105,1.4834013,20,0.0001,1e-05,40,4,,
21,model_type.euclidean,activation.dmelu,0.47309998,1.494141,0.47305137,1.4788698,21,0.0001,1e-05,40,4,,
22,model_type.euclidean,activation.dmelu,0.46519998,1.500632,0.47711268,1.4697344,22,0.0001,1e-05,40,4,,
23,model_type.euclidean,activation.dmelu,0.4745,1.4899694,0.4765325,1.4650688,23,0.0001,1e-05,40,4,,
24,model_type.euclidean,activation.dmelu,0.4596,1.5152884,0.48049375,1.4581203,24,0.0001,1e-05,40,4,,
25,model_type.euclidean,activation.dmelu,0.47059998,1.4975978,0.48173416,1.4524668,25,0.0001,1e-05,40,4,,
26,model_type.euclidean,activation.dmelu,0.479,1.478947,0.48395488,1.446335,26,0.0001,1e-05,40,4,,
27,model_type.euclidean,activation.dmelu,0.46559998,1.5098842,0.48625562,1.4376748,27,0.0001,1e-05,40,4,,
28,model_type.euclidean,activation.dmelu,0.48369998,1.4685432,0.48793614,1.432685,28,0.0001,1e-05,40,4,,
29,model_type.euclidean,activation.dmelu,0.4822,1.4616072,0.49211746,1.4266481,29,0.0001,1e-05,40,4,,
30,model_type.euclidean,activation.dmelu,0.4789,1.4763428,0.49141726,1.4198809,30,0.0001,1e-05,40,4,,
31,model_type.euclidean,activation.dmelu,0.48259997,1.4703975,0.49537852,1.4166642,31,0.0001,1e-05,40,4,,
32,model_type.euclidean,activation.dmelu,0.4843,1.4635035,0.49539852,1.4096847,32,0.0001,1e-05,40,4,,
33,model_type.euclidean,activation.dmelu,0.4784,1.4797506,0.49895966,1.4035745,33,0.0001,1e-05,40,4,,
34,model_type.euclidean,activation.dmelu,0.49269998,1.446937,0.49943984,1.3991683,34,0.0001,1e-05,40,4,,
35,model_type.euclidean,activation.dmelu,0.47379997,1.4901088,0.5022807,1.3952949,35,0.0001,1e-05,40,4,,
36,model_type.euclidean,activation.dmelu,0.4869,1.4648597,0.50444144,1.3889132,36,0.0001,1e-05,40,4,,
37,model_type.euclidean,activation.dmelu,0.4912,1.4484483,0.50614196,1.3842235,37,0.0001,1e-05,40,4,,
38,model_type.euclidean,activation.dmelu,0.48349997,1.4506882,0.5065821,1.3813025,38,0.0001,1e-05,40,4,,
39,model_type.euclidean,activation.dmelu,0.4895,1.449467,0.50768244,1.3754858,39,0.0001,1e-05,40,4,,
40,model_type.euclidean,activation.dmelu,0.4915,1.4487385,0.50928295,1.3725859,40,0.0001,1e-05,40,4,,
41,model_type.euclidean,activation.dmelu,0.4946,1.4327543,0.5099832,1.3703885,41,0.0001,1e-05,40,4,,
42,model_type.euclidean,activation.dmelu,0.49089998,1.4336283,0.5112236,1.3631903,42,0.0001,1e-05,40,4,,
43,model_type.euclidean,activation.dmelu,0.4888,1.4470493,0.512624,1.3614054,43,0.0001,1e-05,40,4,,
44,model_type.euclidean,activation.dmelu,0.4967,1.4369454,0.51612514,1.3569398,44,0.0001,1e-05,40,4,,
45,model_type.euclidean,activation.dmelu,0.5014,1.422435,0.5162052,1.3533884,45,0.0001,1e-05,40,4,,
46,model_type.euclidean,activation.dmelu,0.50229996,1.4223351,0.5168254,1.3493024,46,0.0001,1e-05,40,4,,
47,model_type.euclidean,activation.dmelu,0.4992,1.428887,0.5190061,1.3462884,47,0.0001,1e-05,40,4,,
48,model_type.euclidean,activation.dmelu,0.4912,1.4390553,0.5209467,1.3418189,48,0.0001,1e-05,40,4,,
49,model_type.euclidean,activation.dmelu,0.50339997,1.415108,0.52040654,1.342035,49,0.0001,1e-05,40,4,,
50,model_type.euclidean,activation.dmelu,0.5043,1.4187144,0.52322745,1.3354795,50,0.0001,1e-05,40,4,,
51,model_type.euclidean,activation.dmelu,0.49859998,1.419364,0.52298737,1.3341345,51,0.0001,1e-05,40,4,,
52,model_type.euclidean,activation.dmelu,0.50119996,1.4161971,0.52486795,1.3296036,52,0.0001,1e-05,40,4,,
53,model_type.euclidean,activation.dmelu,0.5065,1.4117044,0.5263484,1.3265753,53,0.0001,1e-05,40,4,,
54,model_type.euclidean,activation.dmelu,0.5026,1.408949,0.528109,1.3217119,54,0.0001,1e-05,40,4,,
55,model_type.euclidean,activation.dmelu,0.50369996,1.4171685,0.52884924,1.3218771,55,0.0001,1e-05,40,4,,
56,model_type.euclidean,activation.dmelu,0.50119996,1.4259247,0.5293494,1.3186681,56,0.0001,1e-05,40,4,,
57,model_type.euclidean,activation.dmelu,0.5043,1.4113778,0.52948946,1.315495,57,0.0001,1e-05,40,4,,
58,model_type.euclidean,activation.dmelu,0.5057,1.4102168,0.5299496,1.3137753,58,0.0001,1e-05,40,4,,
59,model_type.euclidean,activation.dmelu,0.49679998,1.4375974,0.5337708,1.3079793,59,0.0001,1e-05,40,4,,
60,model_type.euclidean,activation.dmelu,0.502,1.4137843,0.5335307,1.3050729,60,0.0001,1e-05,40,4,,
61,model_type.euclidean,activation.dmelu,0.49839997,1.4209926,0.5334307,1.3051215,61,0.0001,1e-05,40,4,,
62,model_type.euclidean,activation.dmelu,0.5028,1.411095,0.5367318,1.2988026,62,0.0001,1e-05,40,4,,
63,model_type.euclidean,activation.dmelu,0.505,1.4091243,0.53525126,1.2990041,63,0.0001,1e-05,40,4,,
64,model_type.euclidean,activation.dmelu,0.5006,1.4175745,0.53769207,1.2949805,64,0.0001,1e-05,40,4,,
65,model_type.euclidean,activation.dmelu,0.50409997,1.4184221,0.5365917,1.2956998,65,0.0001,1e-05,40,4,,
66,model_type.euclidean,activation.dmelu,0.5101,1.3952754,0.5378921,1.2893078,66,0.0001,1e-05,40,4,,
67,model_type.euclidean,activation.dmelu,0.5087,1.4030428,0.5393126,1.291165,67,0.0001,1e-05,40,4,,
68,model_type.euclidean,activation.dmelu,0.4998,1.4300559,0.54053295,1.2876096,68,0.0001,1e-05,40,4,,
69,model_type.euclidean,activation.dmelu,0.509,1.4084764,0.5398928,1.2831478,69,0.0001,1e-05,40,4,,
70,model_type.euclidean,activation.dmelu,0.5018,1.4251306,0.54271364,1.2797512,70,0.0001,1e-05,40,4,,
71,model_type.euclidean,activation.dmelu,0.5117,1.3967729,0.54273367,1.2778088,71,0.0001,1e-05,40,4,,
72,model_type.euclidean,activation.dmelu,0.504,1.4086435,0.54379404,1.273586,72,0.0001,1e-05,40,4,,
73,model_type.euclidean,activation.dmelu,0.50659996,1.4109137,0.54579467,1.2724383,73,0.0001,1e-05,40,4,,
74,model_type.euclidean,activation.dmelu,0.5051,1.4150065,0.5440141,1.2741042,74,0.0001,1e-05,40,4,,
75,model_type.euclidean,activation.dmelu,0.49749997,1.4293891,0.54831547,1.2664093,75,0.0001,1e-05,40,4,,
76,model_type.euclidean,activation.dmelu,0.5161,1.3888611,0.54855555,1.2658501,76,0.0001,1e-05,40,4,,
77,model_type.euclidean,activation.dmelu,0.513,1.3923911,0.54777527,1.2625751,77,0.0001,1e-05,40,4,,
78,model_type.euclidean,activation.dmelu,0.5064,1.4103564,0.54917574,1.2603718,78,0.0001,1e-05,40,4,,
79,model_type.euclidean,activation.dmelu,0.5062,1.4233148,0.54889566,1.2600398,79,0.0001,1e-05,40,4,,
80,model_type.euclidean,activation.dmelu,0.5099,1.4066541,0.5521567,1.2556603,80,0.0001,1e-05,40,4,,
81,model_type.euclidean,activation.dmelu,0.5164,1.3917961,0.55171657,1.255583,81,0.0001,1e-05,40,4,,
82,model_type.euclidean,activation.dmelu,0.5153,1.390705,0.553077,1.250239,82,0.0001,1e-05,40,4,,
83,model_type.euclidean,activation.dmelu,0.5105,1.4007467,0.5551776,1.2489647,83,0.0001,1e-05,40,4,,
84,model_type.euclidean,activation.dmelu,0.5183,1.3896102,0.55393726,1.2456939,84,0.0001,1e-05,40,4,,
85,model_type.euclidean,activation.dmelu,0.5166,1.3899249,0.5549176,1.2446669,85,0.0001,1e-05,40,4,,
86,model_type.euclidean,activation.dmelu,0.4983,1.4628335,0.5574384,1.2423861,86,0.0001,1e-05,40,4,,
87,model_type.euclidean,activation.dmelu,0.5108,1.4044316,0.55669814,1.2391573,87,0.0001,1e-05,40,4,,
88,model_type.euclidean,activation.dmelu,0.5166,1.391624,0.559359,1.236778,88,0.0001,1e-05,40,4,,
89,model_type.euclidean,activation.dmelu,0.5106,1.4060389,0.5579385,1.2358248,89,0.0001,1e-05,40,4,,
90,model_type.euclidean,activation.dmelu,0.5087,1.4073977,0.5597191,1.2357923,90,0.0001,1e-05,40,4,,
