,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3107,1.896109,0.268806,2.0108626,0,0.0001,1e-05,40,4,,
1,model_type.euclidean,activation.dmelu,0.3436,1.8231446,0.33132604,1.8558817,1,0.0001,1e-05,40,4,,
2,model_type.euclidean,activation.dmelu,0.3644,1.7706097,0.3552937,1.7993938,2,0.0001,1e-05,40,4,,
3,model_type.euclidean,activation.dmelu,0.38459998,1.7370195,0.37035853,1.7595099,3,0.0001,1e-05,40,4,,
4,model_type.euclidean,activation.dmelu,0.3929,1.7017393,0.38454306,1.7211342,4,0.0001,1e-05,40,4,,
5,model_type.euclidean,activation.dmelu,0.41009998,1.6656604,0.3975072,1.6868219,5,0.0001,1e-05,40,4,,
6,model_type.euclidean,activation.dmelu,0.415,1.6428308,0.4071903,1.6602494,6,0.0001,1e-05,40,4,,
7,model_type.euclidean,activation.dmelu,0.4202,1.6279411,0.4168334,1.6376647,7,0.0001,1e-05,40,4,,
8,model_type.euclidean,activation.dmelu,0.4076,1.6430527,0.42401567,1.618025,8,0.0001,1e-05,40,4,,
9,model_type.euclidean,activation.dmelu,0.41349998,1.6123627,0.43107796,1.599467,9,0.0001,1e-05,40,4,,
10,model_type.euclidean,activation.dmelu,0.42479998,1.5944141,0.43745998,1.584554,10,0.0001,1e-05,40,4,,
11,model_type.euclidean,activation.dmelu,0.44099998,1.5743433,0.4412812,1.5703607,11,0.0001,1e-05,40,4,,
12,model_type.euclidean,activation.dmelu,0.4445,1.5562783,0.44636282,1.557126,12,0.0001,1e-05,40,4,,
13,model_type.euclidean,activation.dmelu,0.445,1.5539352,0.45178458,1.5416436,13,0.0001,1e-05,40,4,,
14,model_type.euclidean,activation.dmelu,0.4509,1.5459753,0.45670614,1.5297571,14,0.0001,1e-05,40,4,,
15,model_type.euclidean,activation.dmelu,0.44759998,1.5330362,0.46242797,1.5150701,15,0.0001,1e-05,40,4,,
16,model_type.euclidean,activation.dmelu,0.4545,1.5226253,0.4658891,1.5024191,16,0.0001,1e-05,40,4,,
17,model_type.euclidean,activation.dmelu,0.4623,1.5153373,0.46802977,1.4917167,17,0.0001,1e-05,40,4,,
18,model_type.euclidean,activation.dmelu,0.4632,1.5113738,0.47079065,1.484099,18,0.0001,1e-05,40,4,,
19,model_type.euclidean,activation.dmelu,0.4662,1.4950894,0.4756322,1.473106,19,0.0001,1e-05,40,4,,
20,model_type.euclidean,activation.dmelu,0.4685,1.501036,0.47985354,1.4659026,20,0.0001,1e-05,40,4,,
21,model_type.euclidean,activation.dmelu,0.47079998,1.4882092,0.48293453,1.4561169,21,0.0001,1e-05,40,4,,
22,model_type.euclidean,activation.dmelu,0.4702,1.486361,0.48459506,1.447972,22,0.0001,1e-05,40,4,,
23,model_type.euclidean,activation.dmelu,0.4709,1.4813029,0.48603553,1.44136,23,0.0001,1e-05,40,4,,
24,model_type.euclidean,activation.dmelu,0.4734,1.4816722,0.49047697,1.4326905,24,0.0001,1e-05,40,4,,
25,model_type.euclidean,activation.dmelu,0.4766,1.4680703,0.4909171,1.4284694,25,0.0001,1e-05,40,4,,
26,model_type.euclidean,activation.dmelu,0.4764,1.4678218,0.49487835,1.4196758,26,0.0001,1e-05,40,4,,
27,model_type.euclidean,activation.dmelu,0.4779,1.4652464,0.49607876,1.4140812,27,0.0001,1e-05,40,4,,
28,model_type.euclidean,activation.dmelu,0.47959998,1.4596312,0.49737915,1.4079015,28,0.0001,1e-05,40,4,,
29,model_type.euclidean,activation.dmelu,0.48189998,1.4527763,0.49971992,1.4039443,29,0.0001,1e-05,40,4,,
30,model_type.euclidean,activation.dmelu,0.473,1.479521,0.503061,1.3977599,30,0.0001,1e-05,40,4,,
31,model_type.euclidean,activation.dmelu,0.48259997,1.4591135,0.5042614,1.3941634,31,0.0001,1e-05,40,4,,
32,model_type.euclidean,activation.dmelu,0.48839998,1.4452822,0.50736237,1.3868673,32,0.0001,1e-05,40,4,,
33,model_type.euclidean,activation.dmelu,0.4811,1.4614962,0.50570184,1.3810765,33,0.0001,1e-05,40,4,,
34,model_type.euclidean,activation.dmelu,0.4872,1.445397,0.5110635,1.3759736,34,0.0001,1e-05,40,4,,
35,model_type.euclidean,activation.dmelu,0.4906,1.4392973,0.5096431,1.3730925,35,0.0001,1e-05,40,4,,
36,model_type.euclidean,activation.dmelu,0.48229998,1.473942,0.5114437,1.3695349,36,0.0001,1e-05,40,4,,
37,model_type.euclidean,activation.dmelu,0.4949,1.4256481,0.5150848,1.3623023,37,0.0001,1e-05,40,4,,
38,model_type.euclidean,activation.dmelu,0.49469998,1.429792,0.51672536,1.3586814,38,0.0001,1e-05,40,4,,
39,model_type.euclidean,activation.dmelu,0.4928,1.4544237,0.51710546,1.3561841,39,0.0001,1e-05,40,4,,
40,model_type.euclidean,activation.dmelu,0.4951,1.4373891,0.51798576,1.3517473,40,0.0001,1e-05,40,4,,
41,model_type.euclidean,activation.dmelu,0.4939,1.4400611,0.51978636,1.3461382,41,0.0001,1e-05,40,4,,
42,model_type.euclidean,activation.dmelu,0.49449998,1.4325937,0.5198063,1.3443458,42,0.0001,1e-05,40,4,,
43,model_type.euclidean,activation.dmelu,0.49859998,1.425702,0.5206866,1.3414675,43,0.0001,1e-05,40,4,,
44,model_type.euclidean,activation.dmelu,0.4958,1.4228642,0.52234715,1.3362726,44,0.0001,1e-05,40,4,,
45,model_type.euclidean,activation.dmelu,0.4962,1.4339181,0.52458787,1.3332337,45,0.0001,1e-05,40,4,,
46,model_type.euclidean,activation.dmelu,0.49809998,1.422339,0.52638847,1.3279095,46,0.0001,1e-05,40,4,,
47,model_type.euclidean,activation.dmelu,0.4904,1.4411414,0.52764887,1.3264769,47,0.0001,1e-05,40,4,,
48,model_type.euclidean,activation.dmelu,0.4949,1.4304208,0.52734876,1.3245758,48,0.0001,1e-05,40,4,,
49,model_type.euclidean,activation.dmelu,0.4955,1.4256583,0.53072983,1.3162853,49,0.0001,1e-05,40,4,,
50,model_type.euclidean,activation.dmelu,0.49839997,1.4205934,0.5305298,1.3169233,50,0.0001,1e-05,40,4,,
51,model_type.euclidean,activation.dmelu,0.5024,1.4128622,0.53141004,1.3109655,51,0.0001,1e-05,40,4,,
52,model_type.euclidean,activation.dmelu,0.5001,1.4163992,0.5338708,1.3091781,52,0.0001,1e-05,40,4,,
53,model_type.euclidean,activation.dmelu,0.50479996,1.410614,0.53447104,1.3071798,53,0.0001,1e-05,40,4,,
54,model_type.euclidean,activation.dmelu,0.4991,1.4187479,0.5364917,1.301971,54,0.0001,1e-05,40,4,,
55,model_type.euclidean,activation.dmelu,0.506,1.4072274,0.53419095,1.3019418,55,0.0001,1e-05,40,4,,
56,model_type.euclidean,activation.dmelu,0.506,1.40183,0.5393526,1.2979962,56,0.0001,1e-05,40,4,,
57,model_type.euclidean,activation.dmelu,0.50299996,1.4089078,0.5372319,1.2968549,57,0.0001,1e-05,40,4,,
58,model_type.euclidean,activation.dmelu,0.5031,1.4055831,0.5403129,1.2913492,58,0.0001,1e-05,40,4,,
