,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.alexnet,activation.relu,0.009657118055555556,4.6051214006212025,0.009743118,4.6052885,0,0.01,0.0005,78.14397883415222
1,model_type.alexnet,activation.relu,0.010633680555555556,4.605015171898736,0.01006322,4.605197,1,0.01,0.0005,153.53696036338806
2,model_type.alexnet,activation.relu,0.009874131944444444,4.604898611704509,0.010763444,4.605104,2,0.01,0.0005,228.49685978889465
3,model_type.alexnet,activation.relu,0.014431423611111112,4.604665597279866,0.011363637,4.604997,3,0.01,0.0005,303.2292332649231
4,model_type.alexnet,activation.relu,0.020182291666666668,4.604371176825629,0.013504322,4.6047897,4,0.01,0.0005,377.58815455436707
5,model_type.alexnet,activation.relu,0.0166015625,4.603523201412624,0.015625,4.604366,5,0.01,0.0005,451.9090585708618
6,model_type.alexnet,activation.relu,0.010308159722222222,4.596460660298665,0.012083867,4.6023865,6,0.01,0.0005,526.0377509593964
7,model_type.alexnet,activation.relu,0.029513888888888888,4.435548040601942,0.01584507,4.546712,7,0.01,0.0005,600.2718114852905
8,model_type.alexnet,activation.relu,0.05653211805555555,4.15769608815511,0.038512323,4.3430037,8,0.01,0.0005,674.4560422897339
9,model_type.alexnet,activation.relu,0.06315104166666667,4.098979314168294,0.056918215,4.156256,9,0.01,0.0005,749.1266052722931
10,model_type.alexnet,activation.relu,0.0896267361111111,3.962858412000868,0.0706226,4.058742,10,0.01,0.0005,825.6332905292511
11,model_type.alexnet,activation.relu,0.10026041666666667,3.8890191978878446,0.085987516,3.975382,11,0.01,0.0005,900.3318071365356
12,model_type.alexnet,activation.relu,0.11295572916666667,3.8303008874257407,0.100712225,3.889197,12,0.01,0.0005,974.8337619304657
13,model_type.alexnet,activation.relu,0.1400824652777778,3.656856245464749,0.11743758,3.7911465,13,0.01,0.0005,1049.786264181137
14,model_type.alexnet,activation.relu,0.15462239583333334,3.5614691840277777,0.13118199,3.6886916,14,0.01,0.0005,1124.3585567474365
15,model_type.alexnet,activation.relu,0.1716579861111111,3.4577403333452015,0.14866757,3.5931635,15,0.01,0.0005,1198.7525560855865
16,model_type.alexnet,activation.relu,0.19422743055555555,3.350190189149645,0.16583307,3.4921787,16,0.01,0.0005,1273.7945563793182
17,model_type.alexnet,activation.relu,0.2045355902777778,3.277300649219089,0.18081786,3.396582,17,0.01,0.0005,1348.2635173797607
18,model_type.alexnet,activation.relu,0.23502604166666666,3.1410061253441706,0.20004402,3.2972457,18,0.01,0.0005,1422.6072766780853
19,model_type.alexnet,activation.relu,0.2387152777777778,3.1111107667287192,0.21931018,3.2025936,19,0.01,0.0005,1511.9114220142365
20,model_type.alexnet,activation.relu,0.2757161458333333,2.969758457607693,0.23633562,3.1106894,20,0.01,0.0005,1587.7635834217072
21,model_type.alexnet,activation.relu,0.2909071180555556,2.8792549769083657,0.2521607,3.029041,21,0.01,0.0005,1664.28368806839
22,model_type.alexnet,activation.relu,0.2993706597222222,2.822210947672526,0.26698545,2.953559,22,0.01,0.0005,1738.9281930923462
23,model_type.alexnet,activation.relu,0.3127170138888889,2.7627879248725042,0.28145006,2.8832045,23,0.01,0.0005,1813.6503901481628
24,model_type.alexnet,activation.relu,0.3161892361111111,2.753860076268514,0.29681498,2.810376,24,0.01,0.0005,1888.1151566505432
25,model_type.alexnet,activation.relu,0.3271484375,2.6977870729234485,0.30947903,2.7442663,25,0.01,0.0005,1962.7366890907288
26,model_type.alexnet,activation.relu,0.3358289930555556,2.6523245440589056,0.3224432,2.680017,26,0.01,0.0005,2036.5833954811096
27,model_type.alexnet,activation.relu,0.3644748263888889,2.5407117472754583,0.3356674,2.6182604,27,0.01,0.0005,2111.341145992279
28,model_type.alexnet,activation.relu,0.3588324652777778,2.5637656847635903,0.34815142,2.5529633,28,0.01,0.0005,2185.3033373355865
29,model_type.alexnet,activation.relu,0.375,2.471830474005805,0.36165574,2.4951425,29,0.01,0.0005,2259.46834397316
30,model_type.alexnet,activation.relu,0.3819444444444444,2.459741406970554,0.3733995,2.4360833,30,0.01,0.0005,2333.9926838874817
31,model_type.alexnet,activation.relu,0.4032118055555556,2.3466712368859186,0.38484314,2.3670754,31,0.01,0.0005,2408.7346687316895
32,model_type.alexnet,activation.relu,0.4067925347222222,2.3600834210713706,0.39952785,2.321303,32,0.01,0.0005,2484.9088068008423
33,model_type.alexnet,activation.relu,0.4192708333333333,2.263254271613227,0.41231194,2.2542803,33,0.01,0.0005,2559.2032985687256
34,model_type.alexnet,activation.relu,0.4305555555555556,2.2006467978159585,0.4247159,2.2006376,34,0.01,0.0005,2634.1069955825806
35,model_type.alexnet,activation.relu,0.4318576388888889,2.240098317464193,0.43323863,2.1460795,35,0.01,0.0005,2708.725660800934
36,model_type.alexnet,activation.relu,0.4542100694444444,2.125039233101739,0.4428617,2.100351,36,0.01,0.0005,2802.913855075836
37,model_type.alexnet,activation.relu,0.4418402777777778,2.167372465133667,0.459407,2.037297,37,0.01,0.0005,2878.772794008255
38,model_type.alexnet,activation.relu,0.4557291666666667,2.1155906783209906,0.46832988,1.9868968,38,0.01,0.0005,2952.6659791469574
39,model_type.alexnet,activation.relu,0.4543185763888889,2.124593310885959,0.48139405,1.9328467,39,0.01,0.0005,3026.8391931056976
40,model_type.alexnet,activation.relu,0.4682074652777778,2.085355361302694,0.49269766,1.8888496,40,0.01,0.0005,3101.2082517147064
41,model_type.alexnet,activation.relu,0.4689670138888889,2.0685897800657482,0.5006002,1.8326874,41,0.01,0.0005,3176.344530105591
