,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.alexnet,activation.relu,0.010525173611111112,4.6051201820373535,0.010203265,4.605292,0,0.01,0.0005,77.34680938720703
1,model_type.alexnet,activation.relu,0.009657118055555556,4.605062590705024,0.009503041,4.60522,1,0.01,0.0005,152.0605444908142
2,model_type.alexnet,activation.relu,0.010091145833333334,4.605002191331652,0.010223271,4.605168,2,0.01,0.0005,228.02092289924622
3,model_type.alexnet,activation.relu,0.010525173611111112,4.604852835337321,0.0100832265,4.605071,3,0.01,0.0005,302.40620017051697
4,model_type.alexnet,activation.relu,0.013346354166666666,4.604678101009792,0.01056338,4.604934,4,0.01,0.0005,376.97617840766907
5,model_type.alexnet,activation.relu,0.0126953125,4.604316817389594,0.011743758,4.604752,5,0.01,0.0005,451.14470314979553
6,model_type.alexnet,activation.relu,0.015082465277777778,4.603418456183539,0.011423656,4.604251,6,0.01,0.0005,524.9845776557922
7,model_type.alexnet,activation.relu,0.011393229166666666,4.591936111450195,0.012924136,4.6010175,7,0.01,0.0005,599.3698835372925
8,model_type.alexnet,activation.relu,0.022026909722222224,4.518564171261257,0.013784411,4.5742683,8,0.01,0.0005,674.1613895893097
9,model_type.alexnet,activation.relu,0.04372829861111111,4.336905108557807,0.03353073,4.464043,9,0.01,0.0005,748.7621264457703
10,model_type.alexnet,activation.relu,0.06705729166666667,4.152122709486219,0.048175417,4.2916794,10,0.01,0.0005,823.0505487918854
11,model_type.alexnet,activation.relu,0.08723958333333333,3.968248234854804,0.06502081,4.132074,11,0.01,0.0005,897.2199578285217
12,model_type.alexnet,activation.relu,0.12152777777777778,3.7737806108262806,0.0946903,3.9146645,12,0.01,0.0005,971.7534954547882
13,model_type.alexnet,activation.relu,0.14073350694444445,3.656206342909071,0.114136524,3.7918813,13,0.01,0.0005,1046.0699763298035
14,model_type.alexnet,activation.relu,0.1648220486111111,3.5489913622538247,0.1303017,3.6860218,14,0.01,0.0005,1121.568410396576
15,model_type.alexnet,activation.relu,0.18294270833333334,3.4033051596747503,0.14796735,3.5862823,15,0.01,0.0005,1195.8314945697784
16,model_type.alexnet,activation.relu,0.19911024305555555,3.3575181696150036,0.16357234,3.495027,16,0.01,0.0005,1269.633663892746
17,model_type.alexnet,activation.relu,0.21766493055555555,3.249688466389974,0.17913732,3.4122982,17,0.01,0.0005,1343.7458324432373
18,model_type.alexnet,activation.relu,0.2275390625,3.175806999206543,0.1962228,3.3259706,18,0.01,0.0005,1418.641126871109
19,model_type.alexnet,activation.relu,0.2417534722222222,3.0898942947387695,0.21012723,3.2456388,19,0.01,0.0005,1493.0406539440155
20,model_type.alexnet,activation.relu,0.2583550347222222,3.0380612479315863,0.22805297,3.1587956,20,0.01,0.0005,1567.8345193862915
21,model_type.alexnet,activation.relu,0.2759331597222222,2.9671516153547497,0.24419814,3.0820694,21,0.01,0.0005,1642.3926901817322
22,model_type.alexnet,activation.relu,0.2787543402777778,2.925801674524943,0.25848272,3.0105696,22,0.01,0.0005,1716.9568128585815
23,model_type.alexnet,activation.relu,0.3043619791666667,2.8367273012797036,0.27058658,2.9349282,23,0.01,0.0005,1791.8305978775024
24,model_type.alexnet,activation.relu,0.3041449652777778,2.7980304294162326,0.2853313,2.8655539,24,0.01,0.0005,1866.1163115501404
25,model_type.alexnet,activation.relu,0.3325737847222222,2.6633639335632324,0.299956,2.7935252,25,0.01,0.0005,1940.5010554790497
26,model_type.alexnet,activation.relu,0.3446180555555556,2.6467656559414334,0.31348032,2.7244022,26,0.01,0.0005,2014.6969661712646
27,model_type.alexnet,activation.relu,0.3468967013888889,2.6350831985473633,0.32764485,2.6580136,27,0.01,0.0005,2089.166931629181
28,model_type.alexnet,activation.relu,0.3611111111111111,2.5660147931840687,0.3415893,2.5882263,28,0.01,0.0005,2163.300585746765
29,model_type.alexnet,activation.relu,0.3728298611111111,2.495833158493042,0.35459346,2.5273023,29,0.01,0.0005,2237.841148853302
30,model_type.alexnet,activation.relu,0.3766276041666667,2.465072102016873,0.36853793,2.4610903,30,0.01,0.0005,2312.070013523102
31,model_type.alexnet,activation.relu,0.3946397569444444,2.3780651887257895,0.37916133,2.408938,31,0.01,0.0005,2386.722334623337
32,model_type.alexnet,activation.relu,0.4013671875,2.3539388179779053,0.3931058,2.340954,32,0.01,0.0005,2461.8061916828156
33,model_type.alexnet,activation.relu,0.4251302083333333,2.2384879059261746,0.40673015,2.2824306,33,0.01,0.0005,2537.644763469696
34,model_type.alexnet,activation.relu,0.4270833333333333,2.25628301832411,0.41963428,2.2201626,34,0.01,0.0005,2612.195840358734
35,model_type.alexnet,activation.relu,0.4237196180555556,2.252761787838406,0.4322183,2.1620605,35,0.01,0.0005,2686.1101982593536
36,model_type.alexnet,activation.relu,0.4470486111111111,2.153207196129693,0.44572264,2.1040761,36,0.01,0.0005,2760.268403530121
37,model_type.alexnet,activation.relu,0.4423828125,2.189495325088501,0.45418534,2.0565753,37,0.01,0.0005,2834.390006542206
38,model_type.alexnet,activation.relu,0.4581163194444444,2.0926530096266003,0.46858996,1.9888844,38,0.01,0.0005,2909.644031524658
39,model_type.alexnet,activation.relu,0.4671223958333333,2.063931041293674,0.47795296,1.932822,39,0.01,0.0005,2984.0479044914246
40,model_type.alexnet,activation.relu,0.4483506944444444,2.1665801207224527,0.49459827,1.8785455,40,0.01,0.0005,3058.945272922516
41,model_type.alexnet,activation.relu,0.4754774305555556,2.0692016151216297,0.5040613,1.8295139,41,0.01,0.0005,3133.644936800003
42,model_type.alexnet,activation.relu,0.4731987847222222,2.0565970606274075,0.51788574,1.7776812,42,0.01,0.0005,3207.7961280345917
43,model_type.alexnet,activation.relu,0.4780815972222222,2.028194877836439,0.52836907,1.7243218,43,0.01,0.0005,3285.525907754898
44,model_type.alexnet,activation.relu,0.4861111111111111,2.007214135593838,0.5387124,1.6725205,44,0.01,0.0005,3360.4615836143494
45,model_type.alexnet,activation.relu,0.4912109375,1.9949130084779527,0.54761523,1.6232103,45,0.01,0.0005,3434.920785188675
46,model_type.alexnet,activation.relu,0.4955512152777778,1.9477107657326593,0.5615397,1.5750307,46,0.01,0.0005,3509.367125749588
47,model_type.alexnet,activation.relu,0.5078125,1.9541091389126248,0.57382363,1.518484,47,0.01,0.0005,3583.8999438285828
48,model_type.alexnet,activation.relu,0.5004340277777778,1.953665296236674,0.584447,1.4719017,48,0.01,0.0005,3658.3400287628174
49,model_type.alexnet,activation.relu,0.5115017361111112,1.9176680776807997,0.5975312,1.4189398,49,0.01,0.0005,3734.9831931591034
50,model_type.alexnet,activation.relu,0.5084635416666666,1.946438683403863,0.60745436,1.3733066,50,0.01,0.0005,3809.357053756714
51,model_type.alexnet,activation.relu,0.5073784722222222,1.9731302128897772,0.621799,1.318728,51,0.01,0.0005,3883.9347558021545
52,model_type.alexnet,activation.relu,0.513671875,1.9631244209077623,0.62920135,1.2824746,52,0.01,0.0005,3958.5185067653656
53,model_type.alexnet,activation.relu,0.5155164930555556,1.9534093803829617,0.6418654,1.2360198,53,0.01,0.0005,4032.916916370392
54,model_type.alexnet,activation.relu,0.5088975694444444,2.0029263893763223,0.65322906,1.1848103,54,0.01,0.0005,4106.819354057312
