,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
22,model_type.alexnet,activation.relu,0.2731119791666667,2.967462672127618,0.24915974,3.050285,22,0.01,0.0005,1830.9871299266815
23,model_type.alexnet,activation.relu,0.3003472222222222,2.849456310272217,0.26292413,2.9761736,23,0.01,0.0005,1905.1110966205597
24,model_type.alexnet,activation.relu,0.3138020833333333,2.7568262153201633,0.2794294,2.9026525,24,0.01,0.0005,1979.6159796714783
25,model_type.alexnet,activation.relu,0.310546875,2.7910400761498346,0.29157332,2.8343096,25,0.01,0.0005,2054.6569089889526
26,model_type.alexnet,activation.relu,0.3374565972222222,2.6824299229515924,0.3071783,2.757504,26,0.01,0.0005,2130.282289981842
27,model_type.alexnet,activation.relu,0.3395182291666667,2.653847085105048,0.3193822,2.6984417,27,0.01,0.0005,2205.340733766556
28,model_type.alexnet,activation.relu,0.3699001736111111,2.5182694329155817,0.3331466,2.6332865,28,0.01,0.0005,2279.9482078552246
29,model_type.alexnet,activation.relu,0.3581814236111111,2.571895122528076,0.34799135,2.5657945,29,0.01,0.0005,2355.248964548111
30,model_type.alexnet,activation.relu,0.3812934027777778,2.436807738410102,0.35633403,2.5071833,30,0.01,0.0005,2429.8607828617096
31,model_type.alexnet,activation.relu,0.3902994791666667,2.4212127791510687,0.36985835,2.4414833,31,0.01,0.0005,2504.4655137062073
32,model_type.alexnet,activation.relu,0.4048394097222222,2.3602526982625327,0.3819422,2.388551,32,0.01,0.0005,2578.7163648605347
33,model_type.alexnet,activation.relu,0.4078776041666667,2.347661097844442,0.39236555,2.3321073,33,0.01,0.0005,2653.774379968643
34,model_type.alexnet,activation.relu,0.4222005208333333,2.2723950015174017,0.4068902,2.2708383,34,0.01,0.0005,2728.2426517009735
35,model_type.alexnet,activation.relu,0.4330512152777778,2.2361099190182157,0.41851392,2.213371,35,0.01,0.0005,2804.092959165573
36,model_type.alexnet,activation.relu,0.4357638888888889,2.2088579336802163,0.43207827,2.15532,36,0.01,0.0005,2880.7402482032776
37,model_type.alexnet,activation.relu,0.4485677083333333,2.164149973127577,0.4453225,2.0948532,37,0.01,0.0005,2955.8480036258698
38,model_type.alexnet,activation.relu,0.4333767361111111,2.2157267729441323,0.45794654,2.043323,38,0.01,0.0005,3032.849574804306
39,model_type.alexnet,activation.relu,0.4622395833333333,2.098659621344672,0.46929017,1.9892024,39,0.01,0.0005,3108.701308488846
40,model_type.alexnet,activation.relu,0.4510633680555556,2.1819325023227267,0.4808539,1.9371614,40,0.01,0.0005,3183.787187576294
41,model_type.alexnet,activation.relu,0.4538845486111111,2.167734702428182,0.49107715,1.8882693,41,0.01,0.0005,3258.6689743995667
42,model_type.alexnet,activation.relu,0.4694010416666667,2.0818002223968506,0.5040813,1.8345333,42,0.01,0.0005,3333.9771299362183
43,model_type.alexnet,activation.relu,0.4837239583333333,2.026835944917467,0.5171255,1.7784078,43,0.01,0.0005,3408.3763649463654
44,model_type.alexnet,activation.relu,0.4841579861111111,2.0233998696009317,0.5284291,1.7252139,44,0.01,0.0005,3482.8536098003387
45,model_type.alexnet,activation.relu,0.4971788194444444,1.9675610992643568,0.5395526,1.6772784,45,0.01,0.0005,3557.401942014694
46,model_type.alexnet,activation.relu,0.4765625,2.0618664688534207,0.5509363,1.6289448,46,0.01,0.0005,3632.8179812431335
47,model_type.alexnet,activation.relu,0.4899088541666667,2.018237272898356,0.56350034,1.5692998,47,0.01,0.0005,3707.464183330536
48,model_type.alexnet,activation.relu,0.4705946180555556,2.1226891941494412,0.5731234,1.5248531,48,0.01,0.0005,3781.676393508911
49,model_type.alexnet,activation.relu,0.5024956597222222,1.969245605998569,0.58106595,1.476092,49,0.01,0.0005,3858.1174609661102
50,model_type.alexnet,activation.relu,0.5105251736111112,1.9576520125071208,0.5922895,1.4305993,50,0.01,0.0005,3933.742401123047
51,model_type.alexnet,activation.relu,0.5131293402777778,1.9493381579717,0.60585386,1.3842096,51,0.01,0.0005,4023.213618993759
52,model_type.alexnet,activation.relu,0.5085720486111112,1.9642802211973402,0.6202385,1.3285564,52,0.01,0.0005,4098.268239974976
53,model_type.alexnet,activation.relu,0.5155164930555556,1.9162986543443468,0.6308619,1.2825845,53,0.01,0.0005,4172.494030237198
54,model_type.alexnet,activation.relu,0.5141059027777778,1.9561131927702162,0.64138526,1.2397902,54,0.01,0.0005,4246.6806581020355
55,model_type.alexnet,activation.relu,0.5079210069444444,1.9778646760516696,0.6529489,1.2030634,55,0.01,0.0005,4321.033953666687
56,model_type.alexnet,activation.relu,0.494140625,2.0927571720547147,0.6641525,1.1538908,56,0.01,0.0005,4395.845806121826
57,model_type.alexnet,activation.relu,0.5188802083333334,1.9673514763514202,0.6731554,1.1161995,57,0.01,0.0005,4470.271781921387
58,model_type.alexnet,activation.relu,0.5066189236111112,2.0554939375983343,0.68241835,1.075416,58,0.01,0.0005,4544.364656686783
59,model_type.alexnet,activation.relu,0.5101996527777778,2.0553713507122464,0.6954025,1.0321124,59,0.01,0.0005,4618.7016434669495
60,model_type.alexnet,activation.relu,0.5090060763888888,2.0597234964370728,0.70396525,0.9956901,60,0.01,0.0005,4692.936161518097
61,model_type.alexnet,activation.relu,0.5163845486111112,2.0686278873019748,0.71446866,0.9532177,61,0.01,0.0005,4767.820233345032
62,model_type.alexnet,activation.relu,0.5193142361111112,2.0354373587502375,0.72479194,0.9157818,62,0.01,0.0005,4843.0205998420715
63,model_type.alexnet,activation.relu,0.5193142361111112,2.080499211947123,0.73333466,0.8781191,63,0.01,0.0005,4917.480665683746
64,model_type.alexnet,activation.relu,0.5188802083333334,2.092845492892795,0.74459827,0.8420284,64,0.01,0.0005,4991.878839969635
65,model_type.alexnet,activation.relu,0.5440538194444444,2.0616009367836847,0.8034771,0.6398969,65,0.01,0.0005,5066.942127943039
66,model_type.alexnet,activation.relu,0.5466579861111112,2.095456838607788,0.8211828,0.58641106,66,0.01,0.0005,5141.588316202164
67,model_type.alexnet,activation.relu,0.5461154513888888,2.1140820185343423,0.82848513,0.5576428,67,0.01,0.0005,5216.743049860001
