,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.poincare,activation.dmelu,,0.7240421,191.88347,,0.8634636,0,0.01,0.0001,20,2,,,10
1,model_type.poincare,activation.dmelu,,0.6019387,159.524,,0.69275904,1,0.01,0.0001,20,2,,,10
2,model_type.poincare,activation.dmelu,,0.50141025,132.88223,,0.56359035,2,0.01,0.0001,20,2,,,10
3,model_type.poincare,activation.dmelu,,0.415573,110.13391,,0.45950136,3,0.01,0.0001,20,2,,,10
4,model_type.poincare,activation.dmelu,,0.34108958,90.39454,,0.37234065,4,0.01,0.0001,20,2,,,10
5,model_type.poincare,activation.dmelu,,0.27641925,73.2558,,0.29818022,5,0.01,0.0001,20,2,,,10
6,model_type.poincare,activation.dmelu,,0.22128133,58.643314,,0.23533268,6,0.01,0.0001,20,2,,,10
7,model_type.poincare,activation.dmelu,,0.17599599,46.64193,,0.18349247,7,0.01,0.0001,20,2,,,10
8,model_type.poincare,activation.dmelu,,0.14098606,37.3637,,0.14304873,8,0.01,0.0001,20,2,,,10
9,model_type.poincare,activation.dmelu,,0.1161161,30.772741,,0.11431878,9,0.01,0.0001,20,2,,,10
10,model_type.poincare,activation.dmelu,,0.10012317,26.534342,,0.09671584,10,0.01,0.0001,20,2,,,10
11,model_type.poincare,activation.dmelu,,0.09053899,23.994373,,0.08808448,11,0.01,0.0001,20,2,,,10
12,model_type.poincare,activation.dmelu,,0.08437676,22.361277,,0.084786914,12,0.01,0.0001,20,2,,,10
13,model_type.poincare,activation.dmelu,,0.07926807,21.007385,,0.08308153,13,0.01,0.0001,20,2,,,10
14,model_type.poincare,activation.dmelu,,0.07425368,19.678488,,0.08054623,14,0.01,0.0001,20,2,,,10
15,model_type.poincare,activation.dmelu,,0.06945927,18.407887,,0.07658585,15,0.01,0.0001,20,2,,,10
16,model_type.poincare,activation.dmelu,,0.06537229,17.324768,,0.07186778,16,0.01,0.0001,20,2,,,10
17,model_type.poincare,activation.dmelu,,0.062217914,16.488806,,0.06738197,17,0.01,0.0001,20,2,,,10
18,model_type.poincare,activation.dmelu,,0.05987907,15.868971,,0.06370813,18,0.01,0.0001,20,2,,,10
19,model_type.poincare,activation.dmelu,,0.058072608,15.390228,,0.060951892,19,0.01,0.0001,20,2,,,10
20,model_type.poincare,activation.dmelu,,0.05651216,14.976683,,0.058880903,20,0.01,0.0001,20,2,,,10
