,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.poincare,activation.dmelu,,0.43264204,111.603966,,0.553649,0,0.01,0.0001,20,2,,,10
1,model_type.poincare,activation.dmelu,,0.3443023,88.815926,,0.42904228,1,0.01,0.0001,20,2,,,10
2,model_type.poincare,activation.dmelu,,0.27034357,69.737595,,0.33417296,2,0.01,0.0001,20,2,,,10
3,model_type.poincare,activation.dmelu,,0.20763803,53.562126,,0.2580673,3,0.01,0.0001,20,2,,,10
4,model_type.poincare,activation.dmelu,,0.15549265,40.11075,,0.196007,4,0.01,0.0001,20,2,,,10
5,model_type.poincare,activation.dmelu,,0.114568815,29.554073,,0.14618665,5,0.01,0.0001,20,2,,,10
6,model_type.poincare,activation.dmelu,,0.08523011,21.985886,,0.1085332,6,0.01,0.0001,20,2,,,10
7,model_type.poincare,activation.dmelu,,0.06670677,17.20762,,0.0828513,7,0.01,0.0001,20,2,,,10
8,model_type.poincare,activation.dmelu,,0.057347238,14.793244,,0.06801258,8,0.01,0.0001,20,2,,,10
9,model_type.poincare,activation.dmelu,,0.054401297,14.033312,,0.061884724,9,0.01,0.0001,20,2,,,10
10,model_type.poincare,activation.dmelu,,0.054330852,14.01514,,0.06102887,10,0.01,0.0001,20,2,,,10
11,model_type.poincare,activation.dmelu,,0.05460475,14.085794,,0.061318174,11,0.01,0.0001,20,2,,,10
12,model_type.poincare,activation.dmelu,,0.054623723,14.090689,,0.060149007,12,0.01,0.0001,20,2,,,10
13,model_type.poincare,activation.dmelu,,0.054904707,14.163171,,0.057374362,13,0.01,0.0001,20,2,,,10
14,model_type.poincare,activation.dmelu,,0.055694986,14.367031,,0.05419505,14,0.01,0.0001,20,2,,,10
15,model_type.poincare,activation.dmelu,,0.056490377,14.572209,,0.0515602,15,0.01,0.0001,20,2,,,10
16,model_type.poincare,activation.dmelu,,0.056443203,14.56004,,0.049477726,16,0.01,0.0001,20,2,,,10
17,model_type.poincare,activation.dmelu,,0.05501471,14.191547,,0.04738593,17,0.01,0.0001,20,2,,,10
18,model_type.poincare,activation.dmelu,,0.052242734,13.476491,,0.04479144,18,0.01,0.0001,20,2,,,10
19,model_type.poincare,activation.dmelu,,0.048579346,12.5314865,,0.041614737,19,0.01,0.0001,20,2,,,10
20,model_type.poincare,activation.dmelu,,0.044587977,11.501876,,0.03811485,20,0.01,0.0001,20,2,,,10
21,model_type.poincare,activation.dmelu,,0.04072278,10.504813,,0.034652136,21,0.01,0.0001,20,2,,,10
22,model_type.poincare,activation.dmelu,,0.037265465,9.6129675,,0.03152727,22,0.01,0.0001,20,2,,,10
23,model_type.poincare,activation.dmelu,,0.034346797,8.86007,,0.02889561,23,0.01,0.0001,20,2,,,10
24,model_type.poincare,activation.dmelu,,0.031987622,8.251499,,0.026817024,24,0.01,0.0001,20,2,,,10
25,model_type.poincare,activation.dmelu,,0.030130178,7.7723546,,0.025254987,25,0.01,0.0001,20,2,,,10
26,model_type.poincare,activation.dmelu,,0.028665354,7.3944902,,0.024125136,26,0.01,0.0001,20,2,,,10
27,model_type.poincare,activation.dmelu,,0.027483892,7.089721,,0.023313094,27,0.01,0.0001,20,2,,,10
28,model_type.poincare,activation.dmelu,,0.026514543,6.8396688,,0.022705646,28,0.01,0.0001,20,2,,,10
29,model_type.poincare,activation.dmelu,,0.02572669,6.636435,,0.022229848,29,0.01,0.0001,20,2,,,10
30,model_type.poincare,activation.dmelu,,0.025111865,6.477835,,0.021860356,30,0.01,0.0001,20,2,,,10
31,model_type.poincare,activation.dmelu,,0.024636587,6.3552327,,0.021579433,31,0.01,0.0001,20,2,,,10
32,model_type.poincare,activation.dmelu,,0.02423557,6.251787,,0.021341454,32,0.01,0.0001,20,2,,,10
33,model_type.poincare,activation.dmelu,,0.023837691,6.1491504,,0.02107202,33,0.01,0.0001,20,2,,,10
34,model_type.poincare,activation.dmelu,,0.023397362,6.0355635,,0.0207018,34,0.01,0.0001,20,2,,,10
35,model_type.poincare,activation.dmelu,,0.022904072,5.9083147,,0.020198794,35,0.01,0.0001,20,2,,,10
36,model_type.poincare,activation.dmelu,,0.02237035,5.770636,,0.019581519,36,0.01,0.0001,20,2,,,10
37,model_type.poincare,activation.dmelu,,0.021817306,5.6279736,,0.018892746,37,0.01,0.0001,20,2,,,10
38,model_type.poincare,activation.dmelu,,0.021268833,5.48649,,0.018176392,38,0.01,0.0001,20,2,,,10
39,model_type.poincare,activation.dmelu,,0.020752609,5.353325,,0.017466968,39,0.01,0.0001,20,2,,,10
40,model_type.poincare,activation.dmelu,,0.020297514,5.2359295,,0.01678851,40,0.01,0.0001,20,2,,,10
41,model_type.poincare,activation.dmelu,,0.019925496,5.1399636,,0.016159626,41,0.01,0.0001,20,2,,,10
42,model_type.poincare,activation.dmelu,,0.019647539,5.068262,,0.015590656,42,0.01,0.0001,20,2,,,10
43,model_type.poincare,activation.dmelu,,0.019466767,5.0216303,,0.015083107,43,0.01,0.0001,20,2,,,10
